,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
2011,BVTJ.J,0.01,1998-03-31T00:00:00Z,2785765,303,,,Emerg. Mkts.
2012,BVTJ.J,0.01,1998-12-31T00:00:00Z,2005218,303,4298409344,,Growth
2013,BVTJ.J,0.0011,1998-12-31T00:00:00Z,2006038,303,,,Emerg. Mkts.
2014,BVTJ.J,0.0002,1998-12-31T00:00:00Z,2003516,303,5000071982,,Emerg. Mkts.
2015,BVTJ.J,0.0,1997-09-30T00:00:00Z,2003709,303,,,
2016,BVTJ.J,0.0,1997-12-31T00:00:00Z,2003066,303,5000051932,,GARP
2017,BVTJ.J,0.0,1998-09-30T00:00:00Z,2002868,110,,,Sector Specific
2018,BVTJ.J,,,3261912,107,,,Emerg. Mkts.
2019,BVTJ.J,,,2782849,107,,,International
2020,BVTJ.J,,,2656262,107,,,Core Value
2021,BVTJ.J,,,2631975,107,,,Emerg. Mkts.
2022,BVTJ.J,,,2005217,107,,,Emerg. Mkts.
2023,BVTJ.J,,,2003457,113,,,Emerg. Mkts.
2024,BVTJ.J,,,,107,,,Emerg. Mkts.
2025,BVTJ.J,,,,107,,,Emerg. Mkts.
2026,BVTJ.J,,,,,,,
2027,BVTJ.J,,,,,,,Index
2028,BVTJ.J,,,,301,,,Growth
2029,BVTJ.J,,,,301,,,Core Value
2030,BVTJ.J,,,,113,,,GARP
2031,BVTJ.J,,,,113,,,Emerg. Mkts.
2032,BVTJ.J,,,,303,,,Emerg. Mkts.
2033,BVTJ.J,,,,303,,,Growth
2034,BVTJ.J,,,,303,,,Core Value
2035,BVTJ.J,,,,302,,,
2036,BVTJ.J,,,,110,,,
2037,BVTJ.J,,,,107,,,Growth
2038,BVTJ.J,,,,303,,,Emerg. Mkts.
2039,BVTJ.J,,,,113,,,Emerg. Mkts.
2040,BVTJ.J,,,,303,,,Specialty
2041,BVTJ.J,,,,301,,,Emerg. Mkts.
2042,BVTJ.J,,,,107,,,Growth
2043,BVTJ.J,,,,113,,,Emerg. Mkts.
2044,BVTJ.J,,,,113,,,GARP
2045,BVTJ.J,,,,113,,,Specialty
2046,BVTJ.J,,,,113,,,Income Value
2047,BVTJ.J,,,,107,,,Specialty
2048,BVTJ.J,,,,113,,,Income Value
2049,BVTJ.J,,,,107,,,Specialty
2050,BVTJ.J,,,,107,,,Emerg. Mkts.
2051,BVTJ.J,,,,113,,,Sector Specific
2052,BVTJ.J,,,,107,,,Emerg. Mkts.
2053,BVTJ.J,,,,107,,,Emerg. Mkts.
2054,BVTJ.J,,,,101,,,Growth
2055,BVTJ.J,,,,107,,,Emerg. Mkts.
2056,BVTJ.J,,,,107,,,Emerg. Mkts.
2057,BVTJ.J,,,,107,,,Emerg. Mkts.
2058,BVTJ.J,,,,107,,,Emerg. Mkts.
2059,BVTJ.J,,,,,,,Emerg. Mkts.
2060,BVTJ.J,,,,,,,Specialty
2061,BVTJ.J,,,,,,,Growth
2062,BVTJ.J,,,,,,,Emerg. Mkts.
2063,BVTJ.J,,,,,,,Emerg. Mkts.
2064,BVTJ.J,,,,,,,Emerg. Mkts.
2065,BVTJ.J,,,,,,,Emerg. Mkts.
2066,BVTJ.J,,,,,,,Emerg. Mkts.
2067,BVTJ.J,,,,,,,GARP
2068,BVTJ.J,,,,,,,Emerg. Mkts.
2069,BVTJ.J,,,,,,,Growth
2070,BVTJ.J,,,,,,,
2071,BVTJ.J,,,,,,,Emerg. Mkts.
2072,BVTJ.J,,,,,,,Growth
2073,BVTJ.J,,,,,,,Index
2074,BVTJ.J,,,,,,,Emerg. Mkts.
2075,BVTJ.J,,,,,,,Core Value
2076,BVTJ.J,,,,,,,Core Value
2077,BVTJ.J,,,,,,,
2078,BVTJ.J,,,,,,,
2079,BVTJ.J,,,,,,,
2080,BVTJ.J,,,,,,,
2081,BVTJ.J,,,,,,,
2082,BVTJ.J,,,,,,,
2083,BVTJ.J,,,,,,,
2084,BVTJ.J,,,,,,,
2085,BVTJ.J,,,,,,,
2086,BVTJ.J,,,,,,,
2087,BVTJ.J,,,,,,,
2088,BVTJ.J,,,,,,,
2089,BVTJ.J,,,,,,,
2090,BVTJ.J,,,,,,,
2091,BVTJ.J,,,,,,,
2092,BVTJ.J,,,,,,,
2093,BVTJ.J,,,,,,,
2094,BVTJ.J,,,,,,,
2095,BVTJ.J,,,,,,,
2096,CILEASI.LG,,,,,,Nigeria,
2097,CADBURY.LG,,,,,,United States,
2098,CAL.GH,,,,,,Ghana,
2099,CAP.LG,,,,,,Nigeria,
2100,CAPOIL.LG,,,,,,Nigeria,
2101,CGEN.NR,,,,,,Kenya,
2102,CARB.NR,,,,,,Kenya,
2103,CATJ.J,49.8441,1999-12-31T00:00:00Z,3353971,302,5035511837,South Africa,Growth
2104,CATJ.J,8.0683,1999-12-31T00:00:00Z,2637186,301,4297902883,,
2105,CATJ.J,7.9563,1999-12-31T00:00:00Z,2676461,301,5000854298,,Index
2106,CATJ.J,0.6393,1999-12-31T00:00:00Z,2005211,302,,,Emerg. Mkts.
2107,CATJ.J,0.4719,1999-12-31T00:00:00Z,2005217,113,,,
2108,CATJ.J,0.0033,1999-12-31T00:00:00Z,2006038,107,,,Growth
2109,CATJ.J,0.0,1999-12-31T00:00:00Z,3253777,113,34423140392,,Emerg. Mkts.
2110,CATJ.J,0.0,1999-03-31T00:00:00Z,2637290,113,48471680717,,Index
2111,CATJ.J,0.0,1999-08-31T00:00:00Z,2633334,107,4295896494,,Emerg. Mkts.
2112,CATJ.J,60.0895,1998-06-01T00:00:00Z,3353971,303,5035511837,,
2113,CATJ.J,5.3578,1998-06-01T00:00:00Z,2637186,301,4297902883,,
2114,CATJ.J,2.776,1998-06-01T00:00:00Z,2676461,301,5000854298,,
2115,CATJ.J,2.0677,1998-06-01T00:00:00Z,2637290,107,48471680717,,
2116,CATJ.J,0.7018,1998-12-31T00:00:00Z,2005217,113,,,
2117,CATJ.J,0.0034,1998-12-31T00:00:00Z,2006038,302,,,
2118,CATJ.J,0.0023,1998-06-30T00:00:00Z,2005211,301,,,
2119,CATJ.J,,,3253777,301,,,
2120,CATJ.J,,,2633334,301,,,
2121,CATJ.J,,,,302,,,
2122,CATJ.J,,,,113,,,
2123,CATJ.J,,,,107,,,
2124,CATJ.J,,,,107,,,
2125,CATJ.J,,,,113,,,
2126,CATJ.J,,,,113,,,
2127,CATJ.J,,,,,,,
2128,CATJ.J,,,,,,,
2129,CATJ.J,,,,,,,
2130,CATJ.J,,,,,,,
2131,CRWN.NR,,,,,,Kenya,
2132,CBZ.ZI,,,,,,Zimbabwe,
2133,SBIC.NR,,,,,,South Africa,
2134,CFAO.GH,,,,,,Japan,
2135,CFI.ZI,,,,,,Zimbabwe,
2136,CFI.ZI,,,,107,,,
2137,CGRJ.J,,,,,,South Africa,
2138,CHAMPIO.LG,,,,,,Netherlands,
2139,CHELLAR.LG,,,,,,Nigeria,
2140,CHO.BT,,,,,,Botswana,
2141,LACZ.ZI,,,,,,Switzerland,
2142,CKSJ.J,10.1,1999-12-31T00:00:00Z,5139144,111,4297021561,South Africa,
2143,CKSJ.J,7.63,1999-12-31T00:00:00Z,2676461,301,5000854298,,
2144,CKSJ.J,7.0,1999-12-31T00:00:00Z,5272012,301,5035499051,,
2145,CKSJ.J,5.83,1999-12-31T00:00:00Z,3220421,303,,,
2146,CKSJ.J,3.37,1999-12-31T00:00:00Z,2657775,107,,,
2147,CKSJ.J,2.8,1999-12-31T00:00:00Z,2996797,301,,,
2148,CKSJ.J,2.66,1999-12-31T00:00:00Z,2669904,113,4295889079,,
2149,CKSJ.J,2.04,1999-12-31T00:00:00Z,2637186,301,4297902883,,
2150,CKSJ.J,1.58,1999-12-31T00:00:00Z,3253809,301,,,
2151,CKSJ.J,1.53,1999-12-31T00:00:00Z,3251438,301,,,
2152,CKSJ.J,1.5,1999-12-31T00:00:00Z,3251437,303,,,
2153,CKSJ.J,1.24,1999-12-31T00:00:00Z,2657792,303,,,
2154,CKSJ.J,1.17,1999-12-31T00:00:00Z,3251436,303,,,
2155,CKSJ.J,1.11,1999-12-31T00:00:00Z,2657796,301,,,
2156,CKSJ.J,0.85,1999-12-31T00:00:00Z,3220422,303,,,
2157,CKSJ.J,9.81,1997-12-04T00:00:00Z,2676461,301,5000854298,,
2158,CKSJ.J,7.0,1997-12-04T00:00:00Z,5272012,113,5035499051,,
2159,CKSJ.J,3.37,1997-12-04T00:00:00Z,2657775,303,,,
2160,CKSJ.J,2.72,1997-12-04T00:00:00Z,2996797,201,,,
2161,CKSJ.J,2.66,1997-12-04T00:00:00Z,2669904,301,4295889079,,
2162,CKSJ.J,1.58,1997-12-04T00:00:00Z,3253809,301,,,
2163,CKSJ.J,1.53,1997-12-04T00:00:00Z,3251438,301,,,
2164,CKSJ.J,1.5,1997-12-04T00:00:00Z,3251437,301,,,
2165,CKSJ.J,1.24,1997-12-04T00:00:00Z,2657792,301,,,
2166,CKSJ.J,1.17,1997-12-04T00:00:00Z,3251436,303,,,
2167,CKSJ.J,1.11,1997-12-04T00:00:00Z,2657796,303,,,
2168,CKSJ.J,1.06,1997-12-04T00:00:00Z,2637186,303,4297902883,,
2169,CKSJ.J,,,5139144,301,,,
2170,CKSJ.J,,,3220422,303,,,
2171,CKSJ.J,,,3220421,113,,,
2172,CKSJ.J,,,,301,,,
2173,CKSJ.J,,,,301,,,
2174,CKSJ.J,,,,,,,
2175,CKSJ.J,,,,,,,
2176,CKSJ.J,,,,,,,
2177,CKSJ.J,,,,,,,
2178,CKSJ.J,,,,,,,
2179,CKSJ.J,,,,,,,
2180,CLHJ.J,48.49,1999-12-31T00:00:00Z,3912190,301,4295888650,South Africa,Specialty
2181,CLHJ.J,18.7,1999-12-31T00:00:00Z,2656446,301,5035499104,,Growth
2182,CLHJ.J,6.2,1999-12-31T00:00:00Z,2676461,113,5000854298,,Specialty
2183,CLHJ.J,2.26,1999-12-31T00:00:00Z,2637186,301,4297902883,,Core Value
2184,CLHJ.J,0.82,1999-12-31T00:00:00Z,5139144,113,4297021561,,Growth
2185,CLHJ.J,0.19,1998-06-30T00:00:00Z,2005211,113,,,Emerg. Mkts.
2186,CLHJ.J,0.0025,1999-12-31T00:00:00Z,2006038,301,,,
2187,CLHJ.J,48.57,1998-08-03T00:00:00Z,3912190,111,4295888650,,
2188,CLHJ.J,18.7272,1998-08-03T00:00:00Z,2656446,113,5035499104,,Core Value
2189,CLHJ.J,2.74,1998-08-03T00:00:00Z,2676461,113,5000854298,,Emerg. Mkts.
2190,CLHJ.J,1.29,1998-08-03T00:00:00Z,2637186,113,4297902883,,Index
2191,CLHJ.J,0.19,1998-06-30T00:00:00Z,2005211,107,,,Emerg. Mkts.
2192,CLHJ.J,0.0025,1998-12-31T00:00:00Z,2006038,107,,,
2193,CLHJ.J,,,5139144,107,,,
2194,CLHJ.J,,,,301,,,
2195,CLHJ.J,,,,301,,,
2196,CLHJ.J,,,,113,,,
2197,CLHJ.J,,,,113,,,
2198,CLHJ.J,,,,301,,,
2199,CLHJ.J,,,,301,,,
2200,CLHJ.J,,,,107,,,
2201,CLHJ.J,,,,107,,,
2202,CLHJ.J,,,,113,,,
2203,CLHJ.J,,,,,,,
2204,CLHJ.J,,,,,,,
2205,CLHJ.J,,,,,,,
2206,CLHJ.J,,,,,,,
2207,CLHJ.J,,,,,,,
2208,CLYD.GH,,,,,,Ghana,
2209,MTUJ.J,29.38,1999-12-31T00:00:00Z,2930002,301,4298534128,South Africa,
2210,MTUJ.J,25.02,1999-12-31T00:00:00Z,3253780,303,,,
2211,MTUJ.J,24.98,1999-12-31T00:00:00Z,3253779,303,,,
2212,MTUJ.J,29.33,1998-08-03T00:00:00Z,2930002,113,4298534128,,
2213,MTUJ.J,25.02,1998-08-03T00:00:00Z,3253780,107,,,
2214,MTUJ.J,24.98,1998-08-03T00:00:00Z,3253779,301,,,
2215,MTUJ.J,,,,303,,,
2216,MTUJ.J,,,,303,,,
2217,MTUJ.J,,,,,,,
2218,MTUJ.J,,,,,,,
2219,CMHJ.J,45.54,1999-12-31T00:00:00Z,2655596,302,,South Africa,
2220,CMHJ.J,24.53,1999-12-31T00:00:00Z,2657124,301,5055410548,,
2221,CMHJ.J,8.11,1999-08-31T00:00:00Z,2637283,301,4295888848,,
2222,CMHJ.J,4.91,1999-12-31T00:00:00Z,3247955,113,48471669190,,
2223,CMHJ.J,0.0,1999-12-31T00:00:00Z,3247954,306,,,
2224,CMHJ.J,47.68,1998-08-03T00:00:00Z,2655596,113,,,
2225,CMHJ.J,25.14,1998-08-03T00:00:00Z,2657124,107,5055410548,,
2226,CMHJ.J,4.11,1998-08-03T00:00:00Z,3247955,303,48471669190,,
2227,CMHJ.J,1.35,1998-08-03T00:00:00Z,3247954,107,,,
2228,CMHJ.J,,,2637283,201,,,
2229,CMHJ.J,,,,302,,,
2230,CMHJ.J,,,,301,,,
2231,CMHJ.J,,,,113,,,
2232,CMHJ.J,,,,306,,,
2233,CMHJ.J,,,,303,,,
2234,CMHJ.J,,,,,,,
2235,CMHJ.J,,,,,,,
2236,CMHJ.J,,,,,,,
2237,CMHJ.J,,,,,,,
2238,CMHJ.J,,,,,,,
2239,CMLJ.J,,,,,,South Africa,
2240,CMLT.GH,,,,,,Ghana,
2241,CMOJ.J,,,,,,South Africa,
2242,CNDJ.J,,,,,,South Africa,
2243,CONFDIN.LG,,,,,,Nigeria,
2244,CORNERS.LG,,,,,,Nigeria,
2245,COSTAIN.LG,,,,,,Nigeria,
2246,AICO.ZI,,,,,,Zimbabwe,
2247,CPC.GH,,,,,,Ghana,
2248,CPIJ.J,,,,,,South Africa,
2249,CRUSADE.LG,,,,,,Nigeria,
2250,CSBJ.J,11.19,1999-12-31T00:00:00Z,2672309,301,5055415176,South Africa,Emerg. Mkts.
2251,CSBJ.J,6.03,1999-12-31T00:00:00Z,2666043,113,5035474046,,Emerg. Mkts.
2252,CSBJ.J,1.48,1999-12-31T00:00:00Z,5139144,301,4297021561,,
2253,CSBJ.J,1.17,1999-12-31T00:00:00Z,3231053,111,,,
2254,CSBJ.J,0.54,1999-12-31T00:00:00Z,2676461,303,5000854298,,
2255,CSBJ.J,11.19,1998-08-03T00:00:00Z,2672309,107,5055415176,,
2256,CSBJ.J,6.03,1998-08-03T00:00:00Z,2666043,301,5035474046,,
2257,CSBJ.J,3.38,1998-08-03T00:00:00Z,2676461,301,5000854298,,
2258,CSBJ.J,0.89,1998-08-03T00:00:00Z,5139144,113,4297021561,,
2259,CSBJ.J,,,3231053,301,,,
2260,CSBJ.J,,,,301,,,
2261,CSBJ.J,,,,111,,,
2262,CSBJ.J,,,,,,,
2263,CSBJ.J,,,,,,,
2264,IMH.NR,,,,,,Kenya,
2265,CUSTODIAN.LG,,,,,,Nigeria,
2266,CUTIX.LG,,,,,,Nigeria,
2267,DZL.ZI,,,,,,Zimbabwe,
2268,DANGSUG.LG,,,,,,Nigeria,
2269,DAWN.ZI,,,,,,Mauritius,
2270,SYGEUJ.J,,,,,,,
2271,SYGUSJ.J,,,,,,,
2272,SYGUKJ.J,,,,,,,
2273,SYGJPJ.J,,,,,,,
2274,SYGWDJ.J,,,,,,,
2275,DLTA.ZI,0.0,1999-06-30T00:00:00Z,2005726,113,5001449043,Zimbabwe,Hedge Fund
2276,DLTA.ZI,0.06,1998-12-31T00:00:00Z,2005726,110,5001449043,,Emerg. Mkts.
2277,DLTA.ZI,,,,107,,,Emerg. Mkts.
2278,DLTA.ZI,,,,113,,,Growth
2279,DLTA.ZI,,,,107,,,Core Growth
2280,DLTA.ZI,,,,107,,,Emerg. Mkts.
2281,DLTA.ZI,,,,107,,,Emerg. Mkts.
2282,DLTA.ZI,,,,,,,GARP
2283,DLTA.ZI,,,,113,,,Emerg. Mkts.
2284,DLTA.ZI,,,,110,,,Emerg. Mkts.
2285,DLTA.ZI,,,,107,,,Emerg. Mkts.
2286,DLTA.ZI,,,,107,,,Emerg. Mkts.
2287,DLTA.ZI,,,,113,,,Emerg. Mkts.
2288,DLTA.ZI,,,,,,,Core Growth
2289,DLTA.ZI,,,,,,,Emerg. Mkts.
2290,DLTA.ZI,,,,,,,Income Value
2291,DLTA.ZI,,,,,,,Emerg. Mkts.
2292,DLTA.ZI,,,,,,,Emerg. Mkts.
2293,DLTA.ZI,,,,,,,Emerg. Mkts.
2294,DLTA.ZI,,,,,,,Income Value
2295,DLTA.ZI,,,,,,,
2296,DLTA.ZI,,,,,,,
2297,DLTA.ZI,,,,,,,
2298,DLTA.ZI,,,,,,,Hedge Fund
2299,DLTA.ZI,,,,,,,Emerg. Mkts.
2300,DLTA.ZI,,,,,,,Emerg. Mkts.
2301,DLTA.ZI,,,,,,,Emerg. Mkts.
2302,DLTA.ZI,,,,,,,Growth
2303,DLTA.ZI,,,,,,,Core Growth
2304,DLTA.ZI,,,,,,,Emerg. Mkts.
2305,DLTA.ZI,,,,,,,Emerg. Mkts.
2306,DLTA.ZI,,,,,,,Emerg. Mkts.
2307,DLTA.ZI,,,,,,,Emerg. Mkts.
2308,DLTA.ZI,,,,,,,GARP
2309,DLTA.ZI,,,,,,,Income Value
2310,DLTA.ZI,,,,,,,Income Value
2311,DLTA.ZI,,,,,,,Specialty
2312,DLTA.ZI,,,,,,,Emerg. Mkts.
2313,DLTA.ZI,,,,,,,Emerg. Mkts.
2314,DLTA.ZI,,,,,,,Emerg. Mkts.
2315,DLTA.ZI,,,,,,,Core Growth
2316,DLTA.ZI,,,,,,,Emerg. Mkts.
2317,DLTA.ZI,,,,,,,Emerg. Mkts.
2318,DLTA.ZI,,,,,,,Emerg. Mkts.
2319,DLTA.ZI,,,,,,,
2320,DLTA.ZI,,,,,,,
2321,BETAGLA.LG,,,,,,Greece,
2322,DNMEYER.LG,,,,,,Nigeria,
2323,DRDJ.J,,,,,,South Africa,
2324,DSYJ.J,5.188,1999-12-31T00:00:00Z,2676461,301,5000854298,South Africa,Growth
2325,DSYJ.J,4.9449,1999-12-31T00:00:00Z,3268718,301,34424950236,,Growth
2326,DSYJ.J,1.3679,1999-12-31T00:00:00Z,3268717,303,34414524903,,Specialty
2327,DSYJ.J,1.0437,1999-12-31T00:00:00Z,2667021,113,,,Sector Specific
2328,DSYJ.J,0.993,1999-12-31T00:00:00Z,2637186,303,4297902883,,Sector Specific
2329,DSYJ.J,0.4053,1999-12-31T00:00:00Z,2005211,301,,,Growth
2330,DSYJ.J,0.1196,1999-12-31T00:00:00Z,2005217,301,,,Growth
2331,DSYJ.J,0.0608,1999-12-31T00:00:00Z,2005218,113,4298409344,,Specialty
2332,DSYJ.J,,,3268718,113,,,Sector Specific
2333,DSYJ.J,,,3268717,113,,,Emerg. Mkts.
2334,DSYJ.J,,,2676461,113,,,Emerg. Mkts.
2335,DSYJ.J,,,2667021,107,,,Specialty
2336,DSYJ.J,,,2637186,113,,,
2337,DSYJ.J,,,2005218,107,,,
2338,DSYJ.J,,,2005217,,,,
2339,DSYJ.J,,,2005211,,,,
2340,DSYJ.J,,,,,,,
2341,DSYJ.J,,,,,,,
2342,DSYJ.J,,,,,,,
2343,DSYJ.J,,,,,,,
2344,DSYJ.J,,,,,,,
2345,DSYJ.J,,,,,,,
2346,DSYJ.J,,,,,,,
2347,DSYJ.J,,,,,,,
2348,DSYJ.J,,,,,,,
2349,DSYJ.J,,,,,,,
2350,DSYJ.J,,,,,,,
2351,DSYJ.J,,,,,,,
2352,DTCJ.J,33.985,1999-12-31T00:00:00Z,2676461,301,5000854298,South Africa,Specialty
2353,DTCJ.J,12.9339,1999-12-31T00:00:00Z,2637186,113,4297902883,,Specialty
2354,DTCJ.J,5.5081,1999-12-31T00:00:00Z,3281335,301,34415923066,,Specialty
2355,DTCJ.J,0.7258,1999-12-31T00:00:00Z,2003066,113,5000051932,,Growth
2356,DTCJ.J,0.5219,1999-09-30T00:00:00Z,5318905,302,4295889203,,Specialty
2357,DTCJ.J,0.2127,1999-12-31T00:00:00Z,2005211,303,,,Emerg. Mkts.
2358,DTCJ.J,0.2024,1999-12-31T00:00:00Z,2783074,201,,,International
2359,DTCJ.J,0.1866,1999-12-31T00:00:00Z,2005217,113,,,Emerg. Mkts.
2360,DTCJ.J,0.1819,1999-12-31T00:00:00Z,2005218,107,4298409344,,Emerg. Mkts.
2361,DTCJ.J,0.0261,1999-12-31T00:00:00Z,2003706,107,5000025620,,Emerg. Mkts.
2362,DTCJ.J,0.0108,1999-12-31T00:00:00Z,2006038,107,,,Emerg. Mkts.
2363,DTCJ.J,0.0052,1999-12-31T00:00:00Z,2007869,302,5000034065,,Growth
2364,DTCJ.J,0.0,1999-06-30T00:00:00Z,3253814,113,48471669465,,Emerg. Mkts.
2365,DTCJ.J,0.0,1999-08-31T00:00:00Z,3221131,107,,,Emerg. Mkts.
2366,DTCJ.J,0.0,1998-06-01T00:00:00Z,2644210,107,4295888700,,Emerg. Mkts.
2367,DTCJ.J,0.0,1998-06-30T00:00:00Z,2003974,113,5000001140,,Emerg. Mkts.
2368,DTCJ.J,0.0,1999-12-31T00:00:00Z,2002457,107,,,Core Growth
2369,DTCJ.J,19.2381,1998-09-30T00:00:00Z,2676461,113,5000854298,,Emerg. Mkts.
2370,DTCJ.J,8.2853,1998-09-30T00:00:00Z,3281335,107,34415923066,,Emerg. Mkts.
2371,DTCJ.J,2.5496,1998-09-30T00:00:00Z,2637186,113,4297902883,,Emerg. Mkts.
2372,DTCJ.J,1.3623,1998-09-30T00:00:00Z,5318905,107,4295889203,,Emerg. Mkts.
2373,DTCJ.J,1.3124,1998-09-30T00:00:00Z,3253814,107,48471669465,,International
2374,DTCJ.J,0.8439,1998-06-30T00:00:00Z,2005211,107,,,Emerg. Mkts.
2375,DTCJ.J,0.2334,1998-12-31T00:00:00Z,2005218,113,4298409344,,Core Value
2376,DTCJ.J,0.0026,1998-12-31T00:00:00Z,2006038,107,,,Emerg. Mkts.
2377,DTCJ.J,0.0,1998-06-01T00:00:00Z,2644210,107,4295888700,,
2378,DTCJ.J,0.0,1998-06-30T00:00:00Z,2003974,107,5000001140,,Emerg. Mkts.
2379,DTCJ.J,,,3221131,113,,,GARP
2380,DTCJ.J,,,2783074,113,,,Emerg. Mkts.
2381,DTCJ.J,,,2007869,306,,,Growth
2382,DTCJ.J,,,2005217,303,,,
2383,DTCJ.J,,,2003706,301,,,Index
2384,DTCJ.J,,,2003066,107,,,Core Value
2385,DTCJ.J,,,2002457,101,,,Specialty
2386,DTCJ.J,,,,113,,,Growth
2387,DTCJ.J,,,,113,,,Emerg. Mkts.
2388,DTCJ.J,,,,107,,,Specialty
2389,DTCJ.J,,,,301,,,Specialty
2390,DTCJ.J,,,,113,,,Growth
2391,DTCJ.J,,,,303,,,Specialty
2392,DTCJ.J,,,,113,,,Emerg. Mkts.
2393,DTCJ.J,,,,302,,,Emerg. Mkts.
2394,DTCJ.J,,,,107,,,Emerg. Mkts.
2395,DTCJ.J,,,,301,,,Specialty
2396,DTCJ.J,,,,302,,,Emerg. Mkts.
2397,DTCJ.J,,,,306,,,Emerg. Mkts.
2398,DTCJ.J,,,,107,,,Emerg. Mkts.
2399,DTCJ.J,,,,107,,,Emerg. Mkts.
2400,DTCJ.J,,,,113,,,Growth
2401,DTCJ.J,,,,113,,,Emerg. Mkts.
2402,DTCJ.J,,,,107,,,Emerg. Mkts.
2403,DTCJ.J,,,,107,,,
2404,DTCJ.J,,,,113,,,Emerg. Mkts.
2405,DTCJ.J,,,,113,,,Core Value
2406,DTCJ.J,,,,107,,,GARP
2407,DTCJ.J,,,,301,,,Index
2408,DTCJ.J,,,,113,,,Specialty
2409,DTCJ.J,,,,,,,
2410,DTCJ.J,,,,,,,
2411,DTCJ.J,,,,,,,
2412,DTCJ.J,,,,,,,
2413,DTCJ.J,,,,,,,
2414,DTCJ.J,,,,,,,
2415,DTCJ.J,,,,,,,
2416,DTCJ.J,,,,,,,
2417,DTCJ.J,,,,,,,
2418,DTCJ.J,,,,,,,
2419,DTCJ.J,,,,,,,
2420,DTCJ.J,,,,,,,
2421,DTCJ.J,,,,,,,
2422,DTCJ.J,,,,,,,
2423,DTCJ.J,,,,,,,
2424,DTCJ.J,,,,,,,
2425,DTCJ.J,,,,,,,
2426,DTK.NR,,,,107,,Kenya,
2427,DTK.NR,,,,107,,,
2428,OCH.NR,,,,,,Kenya,
2429,DUNLOP.LG,0.0,1998-12-31T00:00:00Z,2006494,107,5000706029,Nigeria,
2430,DUNLOP.LG,0.0,1998-12-31T00:00:00Z,2006494,107,5000706029,,
2431,CABL.NR,,,,,,Kenya,
2432,PORT.NR,,,,,,Kenya,Growth
2433,PORT.NR,,,,107,,,Growth
2434,EGH.GH,,,,,,Togo,
2435,EQTY.NR,,,,,,Kenya,
2436,EGAD.NR,,,,,,,
2437,EGL.GH,1.07,1999-06-30T00:00:00Z,2006494,107,5000706029,Ghana,
2438,EGL.GH,,,2003794,,,,
2439,EGL.GH,6.54,1997-03-31T00:00:00Z,2003794,107,,,
2440,EGL.GH,1.07,1998-12-31T00:00:00Z,2006494,107,5000706029,,
2441,EGL.GH,,,,,,,Hedge Fund
2442,EGL.GH,,,,,,,Index
2443,EKOCORP.LG,,,,,,Nigeria,
2444,ELIJ.J,,,,,,South Africa,
2445,ELLAHLA.LG,,,,,,Nigeria,
2446,EMIJ.J,,,,,,,
2447,ECO.ZI,0.69,1999-06-30T00:00:00Z,2006494,113,5000706029,Zimbabwe,
2448,ECO.ZI,0.69,1998-12-31T00:00:00Z,2006494,107,5000706029,,Emerg. Mkts.
2449,ECO.ZI,,,,113,,,
2450,ECO.ZI,,,,107,,,
2451,ENGN.BT,,,,,,Malaysia,
2452,ENGN.BT,,,,107,,,
2453,EOHJ.J,8.18,1999-12-31T00:00:00Z,3268754,302,,South Africa,
2454,EOHJ.J,4.52,1999-12-31T00:00:00Z,2637186,303,4297902883,,
2455,EOHJ.J,4.31,1999-12-31T00:00:00Z,2665378,301,48471682558,,
2456,EOHJ.J,2.12,1999-12-31T00:00:00Z,2676461,301,5000854298,,
2457,EOHJ.J,1.56,1998-12-31T00:00:00Z,2006038,301,,,
2458,EOHJ.J,0.8,1999-12-31T00:00:00Z,3268755,107,34423099098,,
2459,EOHJ.J,0.6,1999-12-31T00:00:00Z,3268756,303,,,
2460,EOHJ.J,0.5,1999-12-31T00:00:00Z,3268757,113,,,
2461,EOHJ.J,1.56,1998-12-31T00:00:00Z,2006038,303,,,
2462,EOHJ.J,,,3268757,303,,,
2463,EOHJ.J,,,3268756,107,,,
2464,EOHJ.J,,,3268755,,,,
2465,EOHJ.J,,,3268754,,,,
2466,EOHJ.J,,,2676461,,,,
2467,EOHJ.J,,,2665378,,,,
2468,EOHJ.J,,,2637186,,,,
2469,EOHJ.J,,,,,,,
2470,EOHJ.J,,,,,,,
2471,EOHJ.J,,,,,,,
2472,EOHJ.J,,,,,,,
2473,ETERNAO.LG,,,,,,Nigeria,
2474,ETI.LG,,,,,,Togo,
2475,EVRD.NR,,,,,,,
2476,XPRS.NR,,,,,,Kenya,
2477,EXXJ.J,,,,,,South Africa,
2478,FALG.ZI,,,,,,Switzerland,
2479,FBRJ.J,12.8083,1999-07-31T00:00:00Z,3254717,303,,South Africa,Specialty
2480,FBRJ.J,12.0352,1999-07-31T00:00:00Z,3254718,303,34413324417,,Specialty
2481,FBRJ.J,9.199,1999-07-31T00:00:00Z,2667023,113,,,
2482,FBRJ.J,3.68,1999-07-31T00:00:00Z,2676461,301,5000854298,,
2483,FBRJ.J,3.16,1999-07-31T00:00:00Z,3248566,301,,,
2484,FBRJ.J,1.28,1999-07-31T00:00:00Z,3257283,303,,,
2485,FBRJ.J,1.02,1999-07-31T00:00:00Z,3248567,201,,,
