,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
3114,CATJ.J,,,4190656,301,,,
3115,CATJ.J,,,3229659,302,,,
3116,CATJ.J,,,2645974,113,,,
3117,CATJ.J,,,2635575,107,,,
3118,CATJ.J,,,2132706,113,,,
3119,CATJ.J,,,,113,,,
3120,CATJ.J,,,,107,,,
3121,CATJ.J,,,,107,,,
3122,CATJ.J,,,,303,,,
3123,CATJ.J,,,,301,,,
3124,CATJ.J,,,,301,,,
3125,CATJ.J,,,,113,,,
3126,CATJ.J,,,,107,,,
3127,CATJ.J,,,,113,,,
3128,CATJ.J,,,,,,,
3129,CATJ.J,,,,,,,
3130,CATJ.J,,,,,,,
3131,CATJ.J,,,,,,,
3132,CATJ.J,,,,,,,
3133,CATJ.J,,,,,,,
3134,CATJ.J,,,,,,,
3135,CRWN.NR,,,,,,Kenya,
3136,CBZ.ZI,,,,,,Zimbabwe,
3137,SBIC.NR,,,,,,South Africa,
3138,CFAO.GH,,,,,,Japan,
3139,CFI.ZI,,,,,,Zimbabwe,
3140,CGRJ.J,,,,,,South Africa,
3141,CHAMPIO.LG,,,,,,Netherlands,
3142,CHELLAR.LG,,,,,,Nigeria,
3143,CHO.BT,,,,,,Botswana,
3144,LACZ.ZI,,,,,,Switzerland,
3145,CKSJ.J,7.0,2001-12-31T00:00:00Z,5272012,113,5035499051,South Africa,Specialty
3146,CKSJ.J,5.8333,2001-12-31T00:00:00Z,5272013,301,48471683409,,Specialty
3147,CKSJ.J,1.05,2000-12-31T00:00:00Z,2005213,302,,,
3148,CKSJ.J,0.0,2001-07-31T00:00:00Z,5139144,107,4297021561,,
3149,CKSJ.J,0.0,2001-12-31T00:00:00Z,3269278,111,,,
3150,CKSJ.J,0.0,2001-12-31T00:00:00Z,3269277,303,,,
3151,CKSJ.J,0.0,2001-12-31T00:00:00Z,3269276,303,,,
3152,CKSJ.J,0.0,2001-12-31T00:00:00Z,3253809,303,,,
3153,CKSJ.J,0.0,2001-07-31T00:00:00Z,3251438,303,,,
3154,CKSJ.J,0.0,2001-12-31T00:00:00Z,3251437,303,,,
3155,CKSJ.J,0.0,2001-12-31T00:00:00Z,3251436,303,,,
3156,CKSJ.J,0.0,2001-07-31T00:00:00Z,3220422,303,,,
3157,CKSJ.J,0.0,2001-07-31T00:00:00Z,3220421,303,,,
3158,CKSJ.J,0.0,2000-11-30T00:00:00Z,2996797,303,,,
3159,CKSJ.J,0.0,2001-12-30T00:00:00Z,2676461,301,5000854298,,
3160,CKSJ.J,0.0,2000-06-30T00:00:00Z,2669904,301,4295889079,,
3161,CKSJ.J,0.0,2001-12-31T00:00:00Z,2657796,301,,,
3162,CKSJ.J,0.0,2001-12-31T00:00:00Z,2657792,301,,,
3163,CKSJ.J,0.0,2001-12-30T00:00:00Z,2657775,301,,,
3164,CKSJ.J,0.0,2001-12-31T00:00:00Z,2637186,301,4297902883,,
3165,CKSJ.J,11.34,2000-11-30T00:00:00Z,5139144,301,4297021561,,
3166,CKSJ.J,8.33,2000-11-30T00:00:00Z,2676461,107,5000854298,,
3167,CKSJ.J,7.0,2000-11-30T00:00:00Z,5272012,107,5035499051,,
3168,CKSJ.J,5.83,2000-11-30T00:00:00Z,3220421,107,,,
3169,CKSJ.J,4.98,2000-11-30T00:00:00Z,2637186,113,4297902883,,
3170,CKSJ.J,3.37,2000-11-30T00:00:00Z,2657775,113,,,
3171,CKSJ.J,1.67,2000-11-30T00:00:00Z,3253809,113,,,
3172,CKSJ.J,1.53,2000-11-30T00:00:00Z,3251438,,,,
3173,CKSJ.J,1.5,2000-11-30T00:00:00Z,3251437,111,,,
3174,CKSJ.J,1.24,2000-11-30T00:00:00Z,2657792,301,,,
3175,CKSJ.J,1.17,2000-11-30T00:00:00Z,3251436,301,,,
3176,CKSJ.J,1.11,2000-11-30T00:00:00Z,2657796,303,,,
3177,CKSJ.J,1.05,2000-12-31T00:00:00Z,2005213,113,,,
3178,CKSJ.J,0.85,2000-11-29T00:00:00Z,3220422,301,,,
3179,CKSJ.J,0.0,2000-11-30T00:00:00Z,2996797,301,,,
3180,CKSJ.J,0.0,2000-06-30T00:00:00Z,2669904,107,4295889079,,
3181,CKSJ.J,,,5272013,303,,,
3182,CKSJ.J,,,3269278,303,,,
3183,CKSJ.J,,,3269277,303,,,
3184,CKSJ.J,,,3269276,301,,,
3185,CKSJ.J,,,,303,,,
3186,CKSJ.J,,,,301,,,
3187,CKSJ.J,,,,107,,,
3188,CKSJ.J,,,,107,,,
3189,CKSJ.J,,,,113,,,
3190,CKSJ.J,,,,107,,,
3191,CKSJ.J,,,,113,,,
3192,CKSJ.J,,,,303,,,
3193,CKSJ.J,,,,301,,,
3194,CKSJ.J,,,,301,,,
3195,CKSJ.J,,,,201,,,
3196,CKSJ.J,,,,,,,
3197,CKSJ.J,,,,,,,
3198,CKSJ.J,,,,,,,
3199,CKSJ.J,,,,,,,
3200,CKSJ.J,,,,,,,
3201,CLHJ.J,38.86,2001-12-31T00:00:00Z,3912190,301,4295888650,South Africa,Growth
3202,CLHJ.J,12.6126,2001-12-31T00:00:00Z,2656446,301,5035499104,,Specialty
3203,CLHJ.J,9.91,2001-12-31T00:00:00Z,2637186,301,4297902883,,Growth
3204,CLHJ.J,2.35,2001-12-31T00:00:00Z,5339074,113,5035475557,,Specialty
3205,CLHJ.J,0.094,2001-12-31T00:00:00Z,2132706,301,4298459126,,Specialty
3206,CLHJ.J,0.0,2001-08-31T00:00:00Z,5139144,113,4297021561,,Specialty
3207,CLHJ.J,0.0,2001-12-31T00:00:00Z,2676461,107,5000854298,,Growth
3208,CLHJ.J,0.0,2001-12-31T00:00:00Z,2661956,107,5055410026,,Growth
3209,CLHJ.J,0.0,2001-03-31T00:00:00Z,2006038,111,,,Specialty
3210,CLHJ.J,0.0,2000-09-30T00:00:00Z,2005217,301,,,
3211,CLHJ.J,48.49,2000-10-31T00:00:00Z,3912190,301,4295888650,,
3212,CLHJ.J,18.7,2000-10-31T00:00:00Z,2656446,113,5035499104,,
3213,CLHJ.J,8.16,2000-10-31T00:00:00Z,2676461,107,5000854298,,
3214,CLHJ.J,5.34,2000-10-31T00:00:00Z,2637186,107,4297902883,,
3215,CLHJ.J,0.0025,2000-12-31T00:00:00Z,2006038,201,,,
3216,CLHJ.J,0.0,2000-08-31T00:00:00Z,5139144,201,4297021561,,
3217,CLHJ.J,0.0,2000-09-30T00:00:00Z,2005217,113,,,
3218,CLHJ.J,,,5339074,113,,,
3219,CLHJ.J,,,2661956,113,,,
3220,CLHJ.J,,,2132706,113,,,
3221,CLHJ.J,,,,113,,,
3222,CLHJ.J,,,,,,,
3223,CLHJ.J,,,,301,,,
3224,CLHJ.J,,,,301,,,
3225,CLHJ.J,,,,301,,,
3226,CLHJ.J,,,,113,,,
3227,CLHJ.J,,,,113,,,
3228,CLHJ.J,,,,301,,,
3229,CLHJ.J,,,,113,,,
3230,CLHJ.J,,,,113,,,
3231,CLHJ.J,,,,113,,,
3232,CLHJ.J,,,,107,,,
3233,CLHJ.J,,,,111,,,
3234,CLHJ.J,,,,107,,,
3235,CLHJ.J,,,,201,,,
3236,CLHJ.J,,,,113,,,
3237,CLHJ.J,,,,113,,,
3238,CLHJ.J,,,,,,,
3239,CLHJ.J,,,,,,,
3240,CLHJ.J,,,,,,,
3241,CLHJ.J,,,,,,,
3242,CLHJ.J,,,,,,,
3243,CLHJ.J,,,,,,,
3244,CLHJ.J,,,,,,,
3245,CLYD.GH,,,,,,Ghana,
3246,MTUJ.J,30.39,2001-12-31T00:00:00Z,2930002,301,4298534128,South Africa,
3247,MTUJ.J,25.02,2001-12-31T00:00:00Z,3253780,303,,,
3248,MTUJ.J,24.98,2001-12-31T00:00:00Z,3253779,303,,,
3249,MTUJ.J,30.49,2000-10-31T00:00:00Z,2930002,107,4298534128,,
3250,MTUJ.J,25.02,2000-10-31T00:00:00Z,3253780,113,,,
3251,MTUJ.J,24.98,2000-10-31T00:00:00Z,3253779,301,,,
3252,MTUJ.J,,,,303,,,
3253,MTUJ.J,,,,303,,,
3254,MTUJ.J,,,,107,,,
3255,MTUJ.J,,,,113,,,
3256,CMHJ.J,45.54,2001-12-30T00:00:00Z,2655596,302,,South Africa,
3257,CMHJ.J,1.46,2001-12-30T00:00:00Z,3216030,107,,,
3258,CMHJ.J,0.0,2001-04-30T00:00:00Z,3267865,303,,,
3259,CMHJ.J,0.0,2001-08-31T00:00:00Z,3247955,107,48471669190,,
3260,CMHJ.J,0.0,2001-08-31T00:00:00Z,2657124,303,5055410548,,
3261,CMHJ.J,0.0,2001-08-31T00:00:00Z,2637283,306,4295888848,,
3262,CMHJ.J,,,3247954,301,,,
3263,CMHJ.J,45.54,2000-09-30T00:00:00Z,2655596,301,,,
3264,CMHJ.J,24.89,2000-09-30T00:00:00Z,2657124,107,5055410548,,
3265,CMHJ.J,8.11,1999-08-31T00:00:00Z,2637283,113,4295888848,,
3266,CMHJ.J,4.91,2000-09-30T00:00:00Z,3247955,113,48471669190,,
3267,CMHJ.J,1.36,2000-09-30T00:00:00Z,3216030,,,,
3268,CMHJ.J,1.09,2000-09-30T00:00:00Z,3267865,,,,
3269,CMHJ.J,0.0,1999-12-31T00:00:00Z,3247954,,,,
3270,CMHJ.J,,,,302,,,
3271,CMHJ.J,,,,301,,,
3272,CMHJ.J,,,,301,,,
3273,CMHJ.J,,,,113,,,
3274,CMHJ.J,,,,306,,,
3275,CMHJ.J,,,,113,,,
3276,CMHJ.J,,,,303,,,
3277,CMHJ.J,,,,303,,,
3278,CMHJ.J,,,,107,,,
3279,CMHJ.J,,,,303,,,
3280,CMHJ.J,,,,107,,,
3281,CMHJ.J,,,,201,,,
3282,CMHJ.J,,,,,,,
3283,CMHJ.J,,,,,,,
3284,CMLJ.J,,,,,,South Africa,
3285,CMLT.GH,,,,,,Ghana,
3286,CMOJ.J,,,,,,South Africa,
3287,CNDJ.J,28.51,2001-12-31T00:00:00Z,2685451,113,5055414021,South Africa,Specialty
3288,CNDJ.J,0.0659,2001-12-31T00:00:00Z,2448219,301,,,Specialty
3289,CNDJ.J,0.0,2000-06-30T00:00:00Z,2448219,107,,,
3290,CNDJ.J,,,2685451,113,,,
3291,CNDJ.J,,,,107,,,
3292,CNDJ.J,,,,,,,
3293,CONFDIN.LG,,,,,,Nigeria,
3294,CORNERS.LG,,,,,,Nigeria,
3295,COSTAIN.LG,,,,,,Nigeria,
3296,AICO.ZI,,,,,,Zimbabwe,
3297,CPC.GH,,,,,,Ghana,
3298,CPIJ.J,,,,,,South Africa,
3299,CRUSADE.LG,,,,,,Nigeria,
3300,CSBJ.J,6.46,2001-07-31T00:00:00Z,2653341,301,5035506572,South Africa,Growth
3301,CSBJ.J,0.43,2001-12-31T00:00:00Z,2132706,113,4298459126,,Core Value
3302,CSBJ.J,0.1,2001-12-31T00:00:00Z,3229595,107,,,Specialty
3303,CSBJ.J,0.0,2001-07-31T00:00:00Z,5139144,113,4297021561,,Specialty
3304,CSBJ.J,0.0,2001-07-31T00:00:00Z,3235182,107,34424743778,,Growth
3305,CSBJ.J,0.0,2001-07-31T00:00:00Z,3235181,303,,,
3306,CSBJ.J,0.0,2001-07-31T00:00:00Z,3235179,107,,,
3307,CSBJ.J,0.0,2001-07-31T00:00:00Z,3235156,111,,,
3308,CSBJ.J,0.0,2001-12-31T00:00:00Z,3231053,303,,,
3309,CSBJ.J,0.0,2001-07-31T00:00:00Z,2996136,303,5001446537,,
3310,CSBJ.J,0.0,2001-07-31T00:00:00Z,2676461,303,5000854298,,
3311,CSBJ.J,0.0,2001-07-31T00:00:00Z,2672309,303,5055415176,,
3312,CSBJ.J,0.0,2001-07-31T00:00:00Z,2666043,303,5035474046,,
3313,CSBJ.J,0.0,2001-01-31T00:00:00Z,2637186,107,4297902883,,
3314,CSBJ.J,14.64,2000-07-31T00:00:00Z,2666043,301,5035474046,,
3315,CSBJ.J,11.19,2000-07-31T00:00:00Z,2672309,301,5055415176,,
3316,CSBJ.J,3.64,2000-07-31T00:00:00Z,2676461,301,5000854298,,
3317,CSBJ.J,1.51,2000-07-31T00:00:00Z,2637186,301,4297902883,,
3318,CSBJ.J,1.29,2000-07-31T00:00:00Z,3231053,107,,,
3319,CSBJ.J,1.26,2000-07-31T00:00:00Z,5139144,201,4297021561,,
3320,CSBJ.J,,,3235182,113,,,
3321,CSBJ.J,,,3235181,113,,,
3322,CSBJ.J,,,3235179,301,,,
3323,CSBJ.J,,,3235156,113,,,
3324,CSBJ.J,,,3229595,301,,,
3325,CSBJ.J,,,2996136,113,,,
3326,CSBJ.J,,,2653341,301,,,
3327,CSBJ.J,,,2132706,301,,,
3328,CSBJ.J,,,,303,,,
3329,CSBJ.J,,,,111,,,
3330,CSBJ.J,,,,107,,,
3331,CSBJ.J,,,,,,,
3332,CSBJ.J,,,,,,,
3333,CSBJ.J,,,,,,,
3334,CSBJ.J,,,,,,,
3335,CSBJ.J,,,,,,,
3336,CSBJ.J,,,,,,,
3337,CSBJ.J,,,,,,,
3338,CSBJ.J,,,,,,,
3339,CSBJ.J,,,,,,,
3340,CSBJ.J,,,,,,,
3341,CSBJ.J,,,,,,,
3342,CSBJ.J,,,,,,,
3343,CSBJ.J,,,,,,,
3344,IMH.NR,,,,,,Kenya,
3345,CUSTODIAN.LG,,,,,,Nigeria,
3346,CUTIX.LG,,,,,,Nigeria,
3347,DZL.ZI,,,,,,Zimbabwe,
3348,DANGSUG.LG,,,,,,Nigeria,
3349,DAWN.ZI,,,,,,Mauritius,
3350,SYGEUJ.J,,,,,,,
3351,SYGUSJ.J,,,,,,,
3352,SYGUKJ.J,,,,,,,
3353,SYGJPJ.J,,,,,,,
3354,SYGWDJ.J,,,,,,,
3355,DLTA.ZI,0.47,2001-12-31T00:00:00Z,2003708,113,5000064072,Zimbabwe,Hedge Fund
3356,DLTA.ZI,0.1,2001-09-30T00:00:00Z,2003794,113,,,Emerg. Mkts.
3357,DLTA.ZI,,,2005726,107,,,Growth
3358,DLTA.ZI,0.0,1999-06-30T00:00:00Z,2005726,107,5001449043,,Emerg. Mkts.
3359,DLTA.ZI,,,2003794,113,,,GARP
3360,DLTA.ZI,,,2003708,107,,,Core Growth
3361,DLTA.ZI,,,,107,,,
3362,DLTA.ZI,,,,107,,,
3363,DLTA.ZI,,,,110,,,
3364,DLTA.ZI,,,,113,,,
3365,DLTA.ZI,,,,,,,
3366,DLTA.ZI,,,,107,,,
3367,DLTA.ZI,,,,113,,,Hedge Fund
3368,DLTA.ZI,,,,107,,,Emerg. Mkts.
3369,DLTA.ZI,,,,113,,,Growth
3370,DLTA.ZI,,,,107,,,GARP
3371,DLTA.ZI,,,,107,,,Emerg. Mkts.
3372,DLTA.ZI,,,,107,,,Emerg. Mkts.
3373,DLTA.ZI,,,,110,,,Emerg. Mkts.
3374,DLTA.ZI,,,,,,,Income Value
3375,DLTA.ZI,,,,,,,Emerg. Mkts.
3376,DLTA.ZI,,,,,,,Emerg. Mkts.
3377,DLTA.ZI,,,,,,,Income Value
3378,DLTA.ZI,,,,,,,Core Growth
3379,BETAGLA.LG,,,,,,Greece,
3380,DNMEYER.LG,,,,,,Nigeria,
3381,DRDJ.J,,,,,,South Africa,
3382,DSYJ.J,5.3722,2001-12-31T00:00:00Z,3268718,107,34424950236,South Africa,Growth
3383,DSYJ.J,0.1952,2001-12-31T00:00:00Z,2005218,303,4298409344,,Specialty
3384,DSYJ.J,0.1343,2001-12-31T00:00:00Z,3268717,113,34414524903,,Growth
3385,DSYJ.J,0.1136,2001-12-31T00:00:00Z,3229697,113,,,Growth
3386,DSYJ.J,0.0686,2001-12-31T00:00:00Z,2005217,107,,,Sector Specific
3387,DSYJ.J,0.0085,2001-12-31T00:00:00Z,2005211,303,,,Growth
3388,DSYJ.J,0.0034,2001-12-31T00:00:00Z,2399161,303,5000313307,,Emerg. Mkts.
3389,DSYJ.J,0.0015,2001-12-31T00:00:00Z,2006038,113,,,Specialty
3390,DSYJ.J,0.0,2001-08-31T00:00:00Z,3237927,113,,,Sector Specific
3391,DSYJ.J,0.0,2001-12-31T00:00:00Z,2676461,107,5000854298,,Growth
3392,DSYJ.J,0.0,2001-08-31T00:00:00Z,2667021,107,,,
3393,DSYJ.J,0.0,2001-04-30T00:00:00Z,2660881,113,4297636693,,Sector Specific
3394,DSYJ.J,0.0,2001-08-31T00:00:00Z,2650543,107,48471682378,,Specialty
3395,DSYJ.J,0.0,2001-08-31T00:00:00Z,2637186,107,4297902883,,Specialty
3396,DSYJ.J,5.7656,2000-10-31T00:00:00Z,2676461,107,5000854298,,Index
3397,DSYJ.J,4.7118,2000-10-31T00:00:00Z,3268718,303,34424950236,,Growth
3398,DSYJ.J,1.3578,2000-10-31T00:00:00Z,2650543,301,48471682378,,Core Growth
3399,DSYJ.J,1.3375,2000-10-31T00:00:00Z,3268717,301,34414524903,,
3400,DSYJ.J,1.1552,2000-10-31T00:00:00Z,2637186,301,4297902883,,Sector Specific
3401,DSYJ.J,1.0842,2000-10-31T00:00:00Z,3237927,301,,,Emerg. Mkts.
3402,DSYJ.J,1.0437,2000-10-31T00:00:00Z,2667021,301,,,Specialty
3403,DSYJ.J,0.7014,2000-10-31T00:00:00Z,2660881,301,4297636693,,Specialty
3404,DSYJ.J,0.1714,2000-12-31T00:00:00Z,2005218,113,4298409344,,Growth
3405,DSYJ.J,0.0898,2000-12-31T00:00:00Z,2005217,201,,,Emerg. Mkts.
3406,DSYJ.J,0.011,2000-12-31T00:00:00Z,2005211,113,,,Growth
3407,DSYJ.J,0.0065,2000-12-31T00:00:00Z,2399161,113,5000313307,,Growth
3408,DSYJ.J,0.0017,2000-12-31T00:00:00Z,2006038,113,,,Sector Specific
3409,DSYJ.J,,,3229697,301,,,Specialty
3410,DSYJ.J,,,,301,,,Growth
3411,DSYJ.J,,,,303,,,Specialty
3412,DSYJ.J,,,,113,,,Growth
3413,DSYJ.J,,,,301,,,Emerg. Mkts.
3414,DSYJ.J,,,,303,,,Sector Specific
3415,DSYJ.J,,,,301,,,Growth
3416,DSYJ.J,,,,303,,,Growth
3417,DSYJ.J,,,,301,,,Emerg. Mkts.
3418,DSYJ.J,,,,201,,,Specialty
3419,DSYJ.J,,,,113,,,
3420,DSYJ.J,,,,301,,,Index
3421,DSYJ.J,,,,113,,,Sector Specific
3422,DSYJ.J,,,,113,,,Specialty
3423,DSYJ.J,,,,107,,,Growth
3424,DSYJ.J,,,,113,,,Emerg. Mkts.
3425,DSYJ.J,,,,107,,,
3426,DSYJ.J,,,,107,,,
3427,DSYJ.J,,,,113,,,
3428,DSYJ.J,,,,107,,,
3429,DSYJ.J,,,,107,,,
3430,DSYJ.J,,,,113,,,
3431,DSYJ.J,,,,,,,
3432,DSYJ.J,,,,,,,
3433,DSYJ.J,,,,,,,
3434,DSYJ.J,,,,,,,
3435,DSYJ.J,,,,,,,
3436,DTCJ.J,0.4431,2001-12-31T00:00:00Z,2005211,107,,South Africa,Specialty
3437,DTCJ.J,0.1788,2001-09-30T00:00:00Z,2003794,113,,,Sector Specific
3438,DTCJ.J,0.0439,2001-12-31T00:00:00Z,2003708,107,5000064072,,Specialty
3439,DTCJ.J,0.0229,2001-06-30T00:00:00Z,2401339,107,5001445949,,GARP
3440,DTCJ.J,0.0176,2001-12-31T00:00:00Z,2005218,113,4298409344,,Specialty
3441,DTCJ.J,0.0173,2001-12-31T00:00:00Z,2005217,113,,,Specialty
3442,DTCJ.J,0.0164,2001-06-30T00:00:00Z,2132753,107,,,Specialty
3443,DTCJ.J,0.0078,2001-12-31T00:00:00Z,2399161,107,5000313307,,Emerg. Mkts.
3444,DTCJ.J,0.0041,2001-12-31T00:00:00Z,2003730,107,,,Core Growth
3445,DTCJ.J,0.0016,2001-12-31T00:00:00Z,2006038,106,,,Core Value
3446,DTCJ.J,0.0,2001-09-30T00:00:00Z,3281335,107,34415923066,,Core Value
3447,DTCJ.J,0.0,2001-09-30T00:00:00Z,2676461,113,5000854298,,Emerg. Mkts.
3448,DTCJ.J,0.0,2001-12-31T00:00:00Z,2661165,107,5052145148,,Emerg. Mkts.
3449,DTCJ.J,0.0,2001-07-31T00:00:00Z,2660881,101,4297636693,,Core Value
3450,DTCJ.J,0.0,2001-12-31T00:00:00Z,2660515,113,48471689858,,Growth
3451,DTCJ.J,0.0,2001-12-31T00:00:00Z,2637859,113,4297369644,,Specialty
3452,DTCJ.J,0.0,2001-12-31T00:00:00Z,2637186,113,4297902883,,Emerg. Mkts.
3453,DTCJ.J,0.0,2001-09-30T00:00:00Z,2448219,113,,,Emerg. Mkts.
3454,DTCJ.J,0.0,2000-06-30T00:00:00Z,2007869,107,5000034065,,
3455,DTCJ.J,0.0,2001-12-31T00:00:00Z,2006731,303,,,Index
3456,DTCJ.J,0.0,2000-12-31T00:00:00Z,2005136,301,,,Specialty
3457,DTCJ.J,0.0,2001-06-30T00:00:00Z,2003974,301,5000001140,,
3458,DTCJ.J,0.0,2001-03-31T00:00:00Z,2003706,301,5000025620,,
3459,DTCJ.J,0.0,2000-12-31T00:00:00Z,2003457,301,5000036827,,Index
3460,DTCJ.J,0.0,2001-12-31T00:00:00Z,2003066,302,5000051932,,Index
3461,DTCJ.J,,,5318905,113,,,Index
3462,DTCJ.J,,,3253814,114,,,Emerg. Mkts.
3463,DTCJ.J,,,3221131,301,,,Emerg. Mkts.
3464,DTCJ.J,,,2783074,113,,,Core Value
3465,DTCJ.J,,,2002457,107,,,Emerg. Mkts.
3466,DTCJ.J,34.1679,2000-12-31T00:00:00Z,2676461,107,5000854298,,Emerg. Mkts.
3467,DTCJ.J,12.39,2000-07-31T00:00:00Z,2637186,113,4297902883,,Emerg. Mkts.
3468,DTCJ.J,1.4031,2000-12-31T00:00:00Z,2660881,107,4297636693,,Emerg. Mkts.
3469,DTCJ.J,0.8075,2000-12-31T00:00:00Z,2661165,107,5052145148,,Emerg. Mkts.
3470,DTCJ.J,0.6537,2000-12-31T00:00:00Z,2005211,107,,,Growth
3471,DTCJ.J,0.5552,2000-12-31T00:00:00Z,3281335,107,34415923066,,Emerg. Mkts.
3472,DTCJ.J,0.5219,1999-09-30T00:00:00Z,5318905,107,4295889203,,Emerg. Mkts.
3473,DTCJ.J,0.1961,2000-12-31T00:00:00Z,2003974,113,5000001140,,Emerg. Mkts.
3474,DTCJ.J,0.0642,2000-12-31T00:00:00Z,2003066,113,5000051932,,International
3475,DTCJ.J,0.0285,2000-12-31T00:00:00Z,2132753,201,,,International
3476,DTCJ.J,0.0165,2000-12-31T00:00:00Z,2448219,107,,,International
3477,DTCJ.J,0.0132,2000-12-31T00:00:00Z,2399161,107,5000313307,,Emerg. Mkts.
3478,DTCJ.J,0.0067,2000-12-31T00:00:00Z,2005218,201,4298409344,,Emerg. Mkts.
3479,DTCJ.J,0.0062,2000-12-31T00:00:00Z,2003706,201,5000025620,,Specialty
3480,DTCJ.J,0.0016,2000-12-31T00:00:00Z,2006038,113,,,Growth
3481,DTCJ.J,0.0,1999-06-30T00:00:00Z,3253814,113,48471669465,,Emerg. Mkts.
3482,DTCJ.J,0.0,1999-08-31T00:00:00Z,3221131,107,,,GARP
3483,DTCJ.J,0.0,2000-06-30T00:00:00Z,2783074,107,,,Specialty
3484,DTCJ.J,0.0,2000-06-30T00:00:00Z,2007869,107,5000034065,,International
3485,DTCJ.J,0.0,2000-12-31T00:00:00Z,2005217,107,,,Emerg. Mkts.
3486,DTCJ.J,0.0,2000-12-31T00:00:00Z,2005136,113,,,Emerg. Mkts.
3487,DTCJ.J,0.0,2000-12-31T00:00:00Z,2003457,113,5000036827,,Emerg. Mkts.
3488,DTCJ.J,0.0,1999-12-31T00:00:00Z,2002457,107,,,Specialty
3489,DTCJ.J,,,2660515,113,,,Emerg. Mkts.
3490,DTCJ.J,,,2637859,113,,,Growth
3491,DTCJ.J,,,2401339,107,,,Sector Specific
3492,DTCJ.J,,,2006731,107,,,Specialty
3493,DTCJ.J,,,2003794,113,,,Emerg. Mkts.
3494,DTCJ.J,,,2003730,113,,,Specialty
3495,DTCJ.J,,,2003708,107,,,Growth
3496,DTCJ.J,,,,107,,,Growth
3497,DTCJ.J,,,,107,,,Specialty
3498,DTCJ.J,,,,113,,,Core Value
3499,DTCJ.J,,,,113,,,Specialty
3500,DTCJ.J,,,,,,,
3501,DTCJ.J,,,,,,,
3502,DTCJ.J,,,,,,,Sector Specific
3503,DTCJ.J,,,,,,,Sector Specific
3504,DTCJ.J,,,,,,,Specialty
3505,DTCJ.J,,,,,,,Specialty
3506,DTCJ.J,,,,,,,Specialty
3507,DTCJ.J,,,,301,,,Specialty
3508,DTCJ.J,,,,113,,,International
3509,DTCJ.J,,,,301,,,Emerg. Mkts.
3510,DTCJ.J,,,,302,,,Emerg. Mkts.
3511,DTCJ.J,,,,113,,,Specialty
3512,DTCJ.J,,,,201,,,Growth
3513,DTCJ.J,,,,113,,,Growth
3514,DTCJ.J,,,,301,,,Core Growth
3515,DTCJ.J,,,,201,,,Specialty
3516,DTCJ.J,,,,301,,,Emerg. Mkts.
3517,DTCJ.J,,,,107,,,Growth
3518,DTCJ.J,,,,107,,,Emerg. Mkts.
3519,DTCJ.J,,,,303,,,Emerg. Mkts.
3520,DTCJ.J,,,,107,,,
3521,DTCJ.J,,,,302,,,Emerg. Mkts.
3522,DTCJ.J,,,,113,,,Specialty
3523,DTCJ.J,,,,113,,,Index
3524,DTCJ.J,,,,107,,,
3525,DTCJ.J,,,,107,,,Core Value
3526,DTCJ.J,,,,107,,,Specialty
3527,DTCJ.J,,,,107,,,
3528,DTCJ.J,,,,107,,,Index
3529,DTCJ.J,,,,113,,,Index
3530,DTCJ.J,,,,107,,,Emerg. Mkts.
3531,DTCJ.J,,,,113,,,Emerg. Mkts.
3532,DTCJ.J,,,,107,,,Emerg. Mkts.
3533,DTCJ.J,,,,113,,,Emerg. Mkts.
3534,DTCJ.J,,,,113,,,Emerg. Mkts.
3535,DTCJ.J,,,,107,,,Emerg. Mkts.
3536,DTCJ.J,,,,113,,,Emerg. Mkts.
3537,DTCJ.J,,,,113,,,Emerg. Mkts.
3538,DTCJ.J,,,,107,,,International
3539,DTCJ.J,,,,101,,,Emerg. Mkts.
3540,DTCJ.J,,,,107,,,Emerg. Mkts.
3541,DTCJ.J,,,,107,,,Specialty
3542,DTCJ.J,,,,107,,,Emerg. Mkts.
3543,DTCJ.J,,,,113,,,GARP
3544,DTCJ.J,,,,107,,,International
3545,DTCJ.J,,,,107,,,Emerg. Mkts.
3546,DTCJ.J,,,,306,,,Emerg. Mkts.
3547,DTCJ.J,,,,303,,,Emerg. Mkts.
3548,DTCJ.J,,,,107,,,Emerg. Mkts.
3549,DTCJ.J,,,,107,,,Growth
3550,DTCJ.J,,,,113,,,Specialty
3551,DTCJ.J,,,,107,,,Emerg. Mkts.
3552,DTCJ.J,,,,107,,,Growth
3553,DTCJ.J,,,,101,,,Growth
3554,DTCJ.J,,,,113,,,Growth
3555,DTCJ.J,,,,107,,,Specialty
3556,DTCJ.J,,,,113,,,Core Value
3557,DTCJ.J,,,,107,,,Emerg. Mkts.
3558,DTCJ.J,,,,107,,,Specialty
3559,DTCJ.J,,,,113,,,
3560,DTCJ.J,,,,113,,,
3561,DTCJ.J,,,,113,,,
3562,DTCJ.J,,,,113,,,
3563,DTCJ.J,,,,107,,,
3564,DTCJ.J,,,,107,,,
3565,DTCJ.J,,,,,,,
3566,DTCJ.J,,,,,,,
3567,DTCJ.J,,,,,,,
3568,DTCJ.J,,,,,,,
3569,DTCJ.J,,,,,,,
3570,DTCJ.J,,,,,,,
3571,DTCJ.J,,,,,,,
3572,DTCJ.J,,,,,,,
