,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
11329,GLDJ.J,,,,,,,Specialty
11330,GLDJ.J,,,,,,,
11331,GLDJ.J,,,,,,,Emerg. Mkts.
11332,GLDJ.J,,,,,,,
11333,GLDJ.J,,,,,,,
11334,GLDJ.J,,,,,,,Growth
11335,GLDJ.J,,,,,,,Emerg. Mkts.
11336,GLDJ.J,,,,,,,Specialty
11337,GLDJ.J,,,,,,,
11338,GLDJ.J,,,,,,,
11339,GLDJ.J,,,,,,,
11340,GLDJ.J,,,,,,,
11341,GLDJ.J,,,,,,,
11342,GLDJ.J,,,,,,,
11343,GLDJ.J,,,,,,,
11344,GLDJ.J,,,,,,,
11345,GLDJ.J,,,,,,,
11346,GLDJ.J,,,,,,,
11347,GLDJ.J,,,,,,,
11348,GNDJ.J,13.5813,2009-12-31T00:00:00Z,2660594,301,5035478601,South Africa,Core Value
11349,GNDJ.J,9.0852,2009-12-31T00:00:00Z,2637859,114,4297369644,,Emerg. Mkts.
11350,GNDJ.J,3.72,2009-12-31T00:00:00Z,2445138,113,5000068710,,Emerg. Mkts.
11351,GNDJ.J,1.56,2009-12-31T00:00:00Z,5239090,107,5035503279,,Core Value
11352,GNDJ.J,1.1,2009-12-31T00:00:00Z,3794936,113,34413669678,,
11353,GNDJ.J,0.3527,2009-12-31T00:00:00Z,3282477,113,,,Index
11354,GNDJ.J,0.32,2009-12-31T00:00:00Z,3294607,302,34423156964,,Specialty
11355,GNDJ.J,0.26,2009-12-31T00:00:00Z,2005965,113,5000667881,,Core Value
11356,GNDJ.J,0.24,2009-12-31T00:00:00Z,5435976,113,,,Core Value
11357,GNDJ.J,0.22,2009-12-31T00:00:00Z,2006474,113,5001172343,,Yield
11358,GNDJ.J,0.16,2009-12-31T00:00:00Z,2005167,301,5000071988,,Emerg. Mkts.
11359,GNDJ.J,0.13,2009-12-31T00:00:00Z,3294609,303,,,Growth
11360,GNDJ.J,0.085,2009-12-31T00:00:00Z,2004974,113,5000689330,,Growth
11361,GNDJ.J,0.06,2009-12-31T00:00:00Z,2621326,113,5000062040,,Emerg. Mkts.
11362,GNDJ.J,0.0444,2009-12-31T00:00:00Z,2403920,107,5000749182,,Core Value
11363,GNDJ.J,0.03,2009-12-31T00:00:00Z,5435983,303,,,Core Growth
11364,GNDJ.J,0.0277,2009-12-31T00:00:00Z,3353342,303,,,Index
11365,GNDJ.J,0.0016,2009-09-30T00:00:00Z,2399161,114,5000313307,,Emerg. Mkts.
11366,GNDJ.J,0.0,2009-09-30T00:00:00Z,4204783,303,5000747203,,
11367,GNDJ.J,0.0,2008-12-31T00:00:00Z,3783830,107,5000659344,,Index
11368,GNDJ.J,0.0,2008-06-30T00:00:00Z,2932423,113,,,GARP
11369,GNDJ.J,0.0,2009-09-30T00:00:00Z,2915245,113,4298106595,,Aggres. Gr.
11370,GNDJ.J,0.0,2009-06-30T00:00:00Z,2005787,101,4296342730,,
11371,GNDJ.J,0.0,2009-06-30T00:00:00Z,2003457,306,5000036827,,
11372,GNDJ.J,0.0,2008-12-31T00:00:00Z,2003347,107,4296380501,,Emerg. Mkts.
11373,GNDJ.J,0.0,2008-12-31T00:00:00Z,2003066,107,5000051932,,Aggres. Gr.
11374,GNDJ.J,,,5239062,110,,,Core Growth
11375,GNDJ.J,,,5239060,107,,,Specialty
11376,GNDJ.J,,,5088388,113,,,Growth
11377,GNDJ.J,,,3909974,107,,,GARP
11378,GNDJ.J,,,3395033,107,,,Index
11379,GNDJ.J,,,2999107,113,,,Yield
11380,GNDJ.J,,,2660546,113,,,Emerg. Mkts.
11381,GNDJ.J,,,2132888,303,,,Emerg. Mkts.
11382,GNDJ.J,,,2003407,113,,,Index
11383,GNDJ.J,,,2003276,113,,,Aggres. Gr.
11384,GNDJ.J,14.1979,2008-12-31T00:00:00Z,2660594,107,5035478601,,GARP
11385,GNDJ.J,5.83,2008-12-31T00:00:00Z,2445138,303,5000068710,,Core Value
11386,GNDJ.J,5.726,2008-12-31T00:00:00Z,2637859,113,4297369644,,GARP
11387,GNDJ.J,3.61,2008-12-31T00:00:00Z,3909974,113,5055409518,,Index
11388,GNDJ.J,2.59,2008-12-31T00:00:00Z,3794936,107,34413669678,,Index
11389,GNDJ.J,1.7807,2008-12-31T00:00:00Z,2132888,113,5000750920,,Specialty
11390,GNDJ.J,1.5,2008-12-31T00:00:00Z,5239090,101,5035503279,,Yield
11391,GNDJ.J,1.46,2008-12-31T00:00:00Z,5088388,107,,,Core Value
11392,GNDJ.J,1.1644,2008-12-31T00:00:00Z,2915245,113,4298106595,,Core Value
11393,GNDJ.J,0.6855,2007-03-30T00:00:00Z,3282477,101,,,Core Value
11394,GNDJ.J,0.4,2008-12-31T00:00:00Z,2003276,107,4296618041,,
11395,GNDJ.J,0.3965,2008-12-31T00:00:00Z,2003407,107,5000652799,,Index
11396,GNDJ.J,0.29,2008-12-31T00:00:00Z,5239060,107,,,Core Value
11397,GNDJ.J,0.29,2008-12-31T00:00:00Z,5239062,106,48470523396,,Index
11398,GNDJ.J,0.28,2008-12-31T00:00:00Z,2005167,113,5000071988,,GARP
11399,GNDJ.J,0.23,2008-09-30T00:00:00Z,2005965,107,5000667881,,Core Growth
11400,GNDJ.J,0.1203,2007-12-31T00:00:00Z,2999107,107,5001446366,,Deep Value
11401,GNDJ.J,0.08,2008-12-31T00:00:00Z,2006474,107,5001172343,,Core Growth
11402,GNDJ.J,0.03,2008-12-31T00:00:00Z,2005787,107,4296342730,,Core Value
11403,GNDJ.J,0.0287,2008-09-30T00:00:00Z,2403920,107,5000749182,,Index
11404,GNDJ.J,0.0042,2008-06-30T00:00:00Z,2003457,113,5000036827,,Aggres. Gr.
11405,GNDJ.J,0.0023,2008-06-30T00:00:00Z,2004974,113,5000689330,,
11406,GNDJ.J,0.0016,2008-12-31T00:00:00Z,2399161,107,5000313307,,Index
11407,GNDJ.J,0.0,2008-12-31T00:00:00Z,3783830,101,5000659344,,Core Value
11408,GNDJ.J,0.0,2007-03-30T00:00:00Z,3395033,113,48470518498,,Index
11409,GNDJ.J,0.0,2008-06-30T00:00:00Z,2932423,107,,,Growth
11410,GNDJ.J,0.0,2007-12-31T00:00:00Z,2660546,113,5001449672,,Index
11411,GNDJ.J,0.0,2008-03-31T00:00:00Z,2621326,113,5000062040,,Emerg. Mkts.
11412,GNDJ.J,0.0,2008-12-31T00:00:00Z,2003347,107,4296380501,,Emerg. Mkts.
11413,GNDJ.J,0.0,2008-12-31T00:00:00Z,2003066,110,5000051932,,Growth
11414,GNDJ.J,,,5435983,110,,,Growth
11415,GNDJ.J,,,5435976,,,,Specialty
11416,GNDJ.J,,,4204783,,,,
11417,GNDJ.J,,,3353342,,,,Specialty
11418,GNDJ.J,,,3294609,,,,Emerg. Mkts.
11419,GNDJ.J,,,3294607,,,,Index
11420,GNDJ.J,,,,,,,Index
11421,GNDJ.J,,,,,,,Core Value
11422,GNDJ.J,,,,,,,Emerg. Mkts.
11423,GNDJ.J,,,,,,,
11424,GNDJ.J,,,,,,,Growth
11425,GNDJ.J,,,,,,,Growth
11426,GNDJ.J,,,,,,,Core Growth
11427,GNDJ.J,,,,,,,Specialty
11428,GNDJ.J,,,,,,,Specialty
11429,GNDJ.J,,,,,,,
11430,GNDJ.J,,,,,,,
11431,GNDJ.J,,,,,,,
11432,GNDJ.J,,,,,,,
11433,GNDJ.J,,,,,,,
11434,GNDJ.J,,,,,,,
11435,GNDJ.J,,,,,,,
11436,GNDJ.J,,,,,,,
11437,GNDJ.J,,,,,,,
11438,GNDJ.J,,,,,,,
11439,GNDJ.J,,,,,,,
11440,GNDJ.J,,,,,,,
11441,GNDJ.J,,,,301,,,
11442,GNDJ.J,,,,113,,,
11443,GNDJ.J,,,,114,,,Emerg. Mkts.
11444,GNDJ.J,,,,113,,,
11445,GNDJ.J,,,,301,,,
11446,GNDJ.J,,,,113,,,Index
11447,GNDJ.J,,,,303,,,Specialty
11448,GNDJ.J,,,,107,,,Specialty
11449,GNDJ.J,,,,113,,,Specialty
11450,GNDJ.J,,,,107,,,Core Value
11451,GNDJ.J,,,,301,,,Emerg. Mkts.
11452,GNDJ.J,,,,303,,,International
11453,GNDJ.J,,,,113,,,Emerg. Mkts.
11454,GNDJ.J,,,,113,,,Emerg. Mkts.
11455,GNDJ.J,,,,107,,,Yield
11456,GNDJ.J,,,,113,,,
11457,GNDJ.J,,,,113,,,Growth
11458,GNDJ.J,,,,303,,,Emerg. Mkts.
11459,GNDJ.J,,,,113,,,Core Value
11460,GNDJ.J,,,,113,,,Core Value
11461,GNDJ.J,,,,110,,,Core Growth
11462,GNDJ.J,,,,110,,,Aggres. Gr.
11463,GNDJ.J,,,,107,,,Core Value
11464,GNDJ.J,,,,107,,,
11465,GNDJ.J,,,,303,,,Yield
11466,GNDJ.J,,,,303,,,Core Growth
11467,GNDJ.J,,,,101,,,Specialty
11468,GNDJ.J,,,,114,,,Aggres. Gr.
11469,GNDJ.J,,,,113,,,Index
11470,GNDJ.J,,,,107,,,Aggres. Gr.
11471,GNDJ.J,,,,107,,,Growth
11472,GNDJ.J,,,,107,,,Index
11473,GNDJ.J,,,,113,,,Yield
11474,GNDJ.J,,,,110,,,GARP
11475,GNDJ.J,,,,107,,,Index
11476,GNDJ.J,,,,107,,,Index
11477,GNDJ.J,,,,113,,,Aggres. Gr.
11478,GNDJ.J,,,,107,,,GARP
11479,GNDJ.J,,,,113,,,Core Value
11480,GNDJ.J,,,,113,,,Growth
11481,GNDJ.J,,,,107,,,GARP
11482,GNDJ.J,,,,113,,,
11483,GNDJ.J,,,,107,,,
11484,GNDJ.J,,,,113,,,Index
11485,GNDJ.J,,,,107,,,Index
11486,GNDJ.J,,,,113,,,Core Growth
11487,GNDJ.J,,,,101,,,Deep Value
11488,GNDJ.J,,,,110,,,Index
11489,GNDJ.J,,,,107,,,
11490,GNDJ.J,,,,107,,,Core Value
11491,GNDJ.J,,,,113,,,
11492,GNDJ.J,,,,107,,,Index
11493,GNDJ.J,,,,107,,,Core Value
11494,GNDJ.J,,,,101,,,Index
11495,GNDJ.J,,,,107,,,
11496,GNDJ.J,,,,107,,,Growth
11497,GNDJ.J,,,,107,,,Index
11498,GNDJ.J,,,,303,,,Emerg. Mkts.
11499,GNDJ.J,,,,106,,,Emerg. Mkts.
11500,GNDJ.J,,,,113,,,Index
11501,GNDJ.J,,,,113,,,Index
11502,GNDJ.J,,,,107,,,Index
11503,GNDJ.J,,,,107,,,Index
11504,GNDJ.J,,,,107,,,Growth
11505,GNDJ.J,,,,107,,,Growth
11506,GNDJ.J,,,,113,,,Specialty
11507,GNDJ.J,,,,113,,,Specialty
11508,GNDJ.J,,,,113,,,Emerg. Mkts.
11509,GNDJ.J,,,,107,,,Emerg. Mkts.
11510,GNDJ.J,,,,113,,,Specialty
11511,GNDJ.J,,,,101,,,Index
11512,GNDJ.J,,,,113,,,Index
11513,GNDJ.J,,,,113,,,Core Value
11514,GNDJ.J,,,,113,,,Emerg. Mkts.
11515,GNDJ.J,,,,107,,,
11516,GNDJ.J,,,,107,,,Growth
11517,GNDJ.J,,,,113,,,Emerg. Mkts.
11518,GNDJ.J,,,,107,,,Core Value
11519,GNDJ.J,,,,110,,,Growth
11520,GNDJ.J,,,,,,,Core Growth
11521,GNDJ.J,,,,,,,Specialty
11522,GNDJ.J,,,,,,,
11523,GNDJ.J,,,,,,,
11524,GNDJ.J,,,,,,,
11525,GNDJ.J,,,,,,,
11526,GNDJ.J,,,,,,,
11527,GNDJ.J,,,,,,,
11528,GNDJ.J,,,,,,,
11529,GNDJ.J,,,,,,,
11530,GNDJ.J,,,,,,,
11531,GNDJ.J,,,,,,,
11532,GNDJ.J,,,,,,,
11533,GNDJ.J,,,,,,,
11534,GNDJ.J,,,,,,,
11535,GNDJ.J,,,,,,,
11536,GNDJ.J,,,,,,,
11537,GNDJ.J,,,,,,,
11538,GOIL.GH,0.0,2009-12-31T00:00:00Z,2004235,107,5000035891,Ghana,
11539,GOIL.GH,0.1118,2008-12-31T00:00:00Z,2004235,107,5000035891,,
11540,GRTJ.J,29.052,2009-06-30T00:00:00Z,2637859,114,4297369644,South Africa,
11541,GRTJ.J,7.0971,2009-06-30T00:00:00Z,5577258,301,5035518807,,Specialty
11542,GRTJ.J,1.5614,2009-06-30T00:00:00Z,4992295,113,5035487570,,
11543,GRTJ.J,0.5081,2009-06-30T00:00:00Z,4986624,107,48471674634,,Index
11544,GRTJ.J,0.2994,2009-12-31T00:00:00Z,2005965,113,5000667881,,Specialty
11545,GRTJ.J,0.0461,2009-12-31T00:00:00Z,5575985,302,,,Specialty
11546,GRTJ.J,0.0386,2009-12-31T00:00:00Z,5210121,301,5000658489,,Core Value
11547,GRTJ.J,0.0232,2009-12-31T00:00:00Z,2004974,107,5000689330,,Index
11548,GRTJ.J,0.0073,2009-12-31T00:00:00Z,2449877,113,4297170144,,
11549,GRTJ.J,0.0028,2009-06-30T00:00:00Z,4145531,113,5001449667,,Index
11550,GRTJ.J,0.0024,2009-12-31T00:00:00Z,3783830,301,5000659344,,
11551,GRTJ.J,0.0025,2008-12-31T00:00:00Z,2660546,113,5001449672,,Specialty
11552,GRTJ.J,0.0016,2009-12-31T00:00:00Z,2611357,114,5000055896,,Emerg. Mkts.
11553,GRTJ.J,0.001,2009-06-30T00:00:00Z,2003457,107,5000036827,,Index
11554,GRTJ.J,0.0009,2009-12-31T00:00:00Z,2003823,107,5000051346,,
11555,GRTJ.J,0.0008,2009-09-30T00:00:00Z,2399161,107,5000313307,,Index
11556,GRTJ.J,0.0,2008-06-30T00:00:00Z,2653375,110,4297714591,,Growth
11557,GRTJ.J,0.0,2009-12-31T00:00:00Z,2627998,107,4295999033,,Sector Specific
11558,GRTJ.J,0.0,2009-09-30T00:00:00Z,2621326,107,5000062040,,Index
11559,GRTJ.J,0.0,2009-06-30T00:00:00Z,2403920,107,5000749182,,Yield
11560,GRTJ.J,0.0,2008-06-30T00:00:00Z,2003347,113,4296380501,,Emerg. Mkts.
11561,GRTJ.J,0.0,2008-06-30T00:00:00Z,2003170,113,5000068561,,Index
11562,GRTJ.J,,,3970829,107,,,Index
11563,GRTJ.J,,,2932423,113,,,Aggres. Gr.
11564,GRTJ.J,,,2636816,107,,,Index
11565,GRTJ.J,,,2529158,113,,,
11566,GRTJ.J,,,2003708,110,,,Emerg. Mkts.
11567,GRTJ.J,29.1413,2008-06-30T00:00:00Z,2637859,107,4297369644,,Aggres. Gr.
11568,GRTJ.J,7.8069,2008-06-30T00:00:00Z,5577258,107,5035518807,,
11569,GRTJ.J,1.7175,2008-06-30T00:00:00Z,4992295,113,5035487570,,
11570,GRTJ.J,0.3304,2008-09-30T00:00:00Z,2005965,107,5000667881,,Emerg. Mkts.
11571,GRTJ.J,0.1537,2007-12-31T00:00:00Z,3970829,113,5001449663,,Growth
11572,GRTJ.J,0.0638,2007-06-30T00:00:00Z,2003708,107,5000064072,,Index
11573,GRTJ.J,0.0323,2008-12-31T00:00:00Z,2621326,107,5000062040,,Index
11574,GRTJ.J,0.0052,2008-06-30T00:00:00Z,2003457,113,5000036827,,Index
11575,GRTJ.J,0.006,2007-06-30T00:00:00Z,2636816,107,5000749186,,Core Value
11576,GRTJ.J,0.0025,2008-12-31T00:00:00Z,2660546,107,5001449672,,Emerg. Mkts.
11577,GRTJ.J,0.0009,2008-12-31T00:00:00Z,2399161,107,5000313307,,Specialty
11578,GRTJ.J,0.0,2007-06-30T00:00:00Z,2932423,107,,,
11579,GRTJ.J,0.0,2008-06-30T00:00:00Z,2653375,107,4297714591,,Emerg. Mkts.
11580,GRTJ.J,0.0,2007-09-30T00:00:00Z,2529158,101,5001196565,,Core Value
11581,GRTJ.J,0.0,2008-06-30T00:00:00Z,2003347,113,4296380501,,Index
11582,GRTJ.J,0.0,2008-06-30T00:00:00Z,2003170,107,5000068561,,Index
11583,GRTJ.J,,,5575985,113,,,
11584,GRTJ.J,,,5210121,113,,,Core Value
11585,GRTJ.J,,,4986624,113,,,Index
11586,GRTJ.J,,,4145531,113,,,
11587,GRTJ.J,,,3783830,113,,,Growth
11588,GRTJ.J,,,2627998,107,,,Index
11589,GRTJ.J,,,2611357,113,,,Index
11590,GRTJ.J,,,2449877,113,,,Index
11591,GRTJ.J,,,2403920,107,,,Index
11592,GRTJ.J,,,2004974,110,,,Index
11593,GRTJ.J,,,2003823,113,,,Core Growth
11594,GRTJ.J,,,,113,,,
11595,GRTJ.J,,,,107,,,Core Value
11596,GRTJ.J,,,,107,,,Index
11597,GRTJ.J,,,,107,,,Growth
11598,GRTJ.J,,,,107,,,Emerg. Mkts.
11599,GRTJ.J,,,,107,,,Deep Value
11600,GRTJ.J,,,,113,,,Index
11601,GRTJ.J,,,,113,,,Index
11602,GRTJ.J,,,,107,,,Yield
11603,GRTJ.J,,,,101,,,
11604,GRTJ.J,,,,107,,,Yield
11605,GRTJ.J,,,,113,,,
11606,GRTJ.J,,,,107,,,Core Growth
11607,GRTJ.J,,,,113,,,Yield
11608,GRTJ.J,,,,113,,,Index
11609,GRTJ.J,,,,107,,,Core Growth
11610,GRTJ.J,,,,107,,,
11611,GRTJ.J,,,,110,,,
11612,GRTJ.J,,,,107,,,
11613,GRTJ.J,,,,113,,,Specialty
11614,GRTJ.J,,,,,,,GARP
11615,GRTJ.J,,,,,,,Yield
11616,GRTJ.J,,,,,,,Specialty
11617,GRTJ.J,,,,,,,Emerg. Mkts.
11618,GRTJ.J,,,,,,,Specialty
11619,GRTJ.J,,,,,,,Index
11620,GRTJ.J,,,,,,,
11621,GRTJ.J,,,,,,,Yield
11622,GRTJ.J,,,,,,,Specialty
11623,GRTJ.J,,,,,,,Growth
11624,GRTJ.J,,,,,,,Emerg. Mkts.
11625,GRTJ.J,,,,,,,Sector Specific
11626,GRTJ.J,,,,,,,
11627,GRTJ.J,,,,,,,Specialty
11628,GRTJ.J,,,,,,,Core Growth
11629,GRTJ.J,,,,,,,
11630,GRTJ.J,,,,114,,,
11631,GRTJ.J,,,,113,,,
11632,GRTJ.J,,,,301,,,
11633,GRTJ.J,,,,107,,,
11634,GRTJ.J,,,,301,,,
11635,GRTJ.J,,,,113,,,
11636,GRTJ.J,,,,107,,,
11637,GRTJ.J,,,,113,,,
11638,GRTJ.J,,,,113,,,
11639,GRTJ.J,,,,113,,,
11640,GRTJ.J,,,,107,,,
11641,GRTJ.J,,,,114,,,
11642,GRTJ.J,,,,107,,,
11643,GRTJ.J,,,,107,,,
11644,GRTJ.J,,,,107,,,
11645,GRTJ.J,,,,113,,,
11646,GRTJ.J,,,,110,,,
11647,GRTJ.J,,,,113,,,
11648,GRTJ.J,,,,113,,,
11649,GRTJ.J,,,,107,,,
11650,GRTJ.J,,,,107,,,
11651,GRTJ.J,,,,113,,,
11652,GRTJ.J,,,,107,,,
11653,GRTJ.J,,,,107,,,
11654,GRTJ.J,,,,113,,,
11655,GRTJ.J,,,,113,,,Specialty
11656,GRTJ.J,,,,113,,,Specialty
11657,GRTJ.J,,,,101,,,
11658,GRTJ.J,,,,107,,,Specialty
11659,GRTJ.J,,,,113,,,Index
11660,GRTJ.J,,,,107,,,Specialty
11661,GRTJ.J,,,,107,,,Growth
11662,GRTJ.J,,,,113,,,Core Value
11663,GRTJ.J,,,,113,,,Specialty
11664,GRTJ.J,,,,113,,,
11665,GRTJ.J,,,,107,,,Index
11666,GRTJ.J,,,,106,,,
11667,GRTJ.J,,,,110,,,Sector Specific
11668,GRTJ.J,,,,113,,,Specialty
11669,GRTJ.J,,,,107,,,Emerg. Mkts.
11670,GRTJ.J,,,,107,,,Specialty
11671,GRTJ.J,,,,107,,,Core Growth
11672,GRTJ.J,,,,113,,,Specialty
11673,GRTJ.J,,,,113,,,Index
11674,GRTJ.J,,,,107,,,Index
11675,GRTJ.J,,,,107,,,Index
11676,GRTJ.J,,,,113,,,Emerg. Mkts.
11677,GRTJ.J,,,,107,,,
11678,GRTJ.J,,,,113,,,Index
11679,GRTJ.J,,,,113,,,Aggres. Gr.
11680,GRTJ.J,,,,107,,,
11681,GRTJ.J,,,,113,,,
11682,GRTJ.J,,,,107,,,Emerg. Mkts.
11683,GRTJ.J,,,,107,,,
11684,GRTJ.J,,,,107,,,Growth
11685,GRTJ.J,,,,113,,,
11686,GRTJ.J,,,,113,,,Emerg. Mkts.
11687,GRTJ.J,,,,107,,,
11688,GRTJ.J,,,,107,,,
11689,GRTJ.J,,,,,,,Yield
11690,GRTJ.J,,,,,,,
11691,GRTJ.J,,,,,,,Core Value
11692,GRTJ.J,,,,,,,Growth
11693,GRTJ.J,,,,,,,Growth
11694,GRTJ.J,,,,,,,
11695,GRTJ.J,,,,,,,
11696,GRTJ.J,,,,,,,Index
11697,GRTJ.J,,,,,,,
11698,GRTJ.J,,,,,,,Index
11699,GRTJ.J,,,,,,,Index
11700,GRTJ.J,,,,,,,Deep Value
11701,GRTJ.J,,,,,,,Yield
11702,GRTJ.J,,,,,,,Yield
11703,GRTJ.J,,,,,,,
11704,GRTJ.J,,,,,,,Yield
11705,GRTJ.J,,,,,,,Yield
11706,GRTJ.J,,,,,,,Core Value
11707,GRTJ.J,,,,,,,Sector Specific
11708,GRTJ.J,,,,,,,Emerg. Mkts.
11709,GRTJ.J,,,,,,,Core Growth
11710,GRTJ.J,,,,,,,
11711,GRTJ.J,,,,,,,
11712,GRTJ.J,,,,,,,Growth
11713,GRTJ.J,,,,,,,Specialty
11714,GRTJ.J,,,,,,,Growth
11715,GRTJ.J,,,,,,,Emerg. Mkts.
11716,GRTJ.J,,,,,,,International
11717,GRTJ.J,,,,,,,Core Value
11718,GRTJ.J,,,,,,,Growth
11719,GRTJ.J,,,,,,,Yield
11720,GRTJ.J,,,,,,,Specialty
11721,GRTJ.J,,,,,,,Yield
11722,GRTJ.J,,,,,,,International
11723,GRTJ.J,,,,,,,Core Growth
11724,GRTJ.J,,,,,,,Specialty
11725,GRTJ.J,,,,,,,Emerg. Mkts.
11726,GRTJ.J,,,,,,,Specialty
11727,GRTJ.J,,,,,,,Specialty
11728,GRTJ.J,,,,,,,Core Growth
11729,GRTJ.J,,,,,,,Specialty
11730,GRTJ.J,,,,,,,Emerg. Mkts.
11731,GRTJ.J,,,,,,,Specialty
11732,GRTJ.J,,,,,,,
11733,GRTJ.J,,,,,,,
11734,GRTJ.J,,,,,,,
11735,GRTJ.J,,,,,,,
11736,GRTJ.J,,,,,,,
11737,GRTJ.J,,,,,,,
11738,GRTJ.J,,,,,,,
11739,GRTJ.J,,,,,,,
11740,GRTJ.J,,,,,,,
11741,GRTJ.J,,,,,,,
11742,GRTJ.J,,,,,,,
11743,GRTJ.J,,,,,,,
11744,GRTJ.J,,,,,,,
11745,GRTJ.J,,,,,,,
11746,GRTJ.J,,,,,,,
11747,GRTJ.J,,,,,,,
11748,GRTJ.J,,,,,,,
11749,GRTJ.J,,,,,,,
11750,GRTJ.J,,,,,,,
11751,GRTJ.J,,,,,,,
11752,GRTJ.J,,,,,,,
11753,GRTJ.J,,,,,,,
11754,GRTJ.J,,,,,,,
11755,GRTJ.J,,,,,,,
11756,GRTJ.J,,,,,,,
11757,GRTJ.J,,,,,,,
11758,GRTJ.J,,,,,,,
11759,GRTJ.J,,,,,,,
11760,GRTJ.J,,,,,,,
11761,GRTJ.J,,,,,,,
11762,GRTJ.J,,,,,,,
11763,GRTJ.J,,,,,,,
11764,GRTJ.J,,,,,,,
11765,GRTJ.J,,,,,,,
11766,GRTJ.J,,,,,,,
11767,GRTJ.J,,,,,,,
11768,GUINNES.LG,0.051,2009-12-31T00:00:00Z,2005167,301,5000071988,United Kingdom,Specialty
11769,GUINNES.LG,0.0412,2009-08-03T00:00:00Z,5451984,107,,,Core Growth
11770,GUINNES.LG,0.0408,2009-08-03T00:00:00Z,5451978,113,,,Core Value
11771,GUINNES.LG,0.0325,2009-07-31T00:00:00Z,5229097,101,5000657890,,Aggres. Gr.
11772,GUINNES.LG,0.0033,2009-08-03T00:00:00Z,5451983,303,,,GARP
11773,GUINNES.LG,0.003,2009-06-30T00:00:00Z,5480085,303,5000060878,,Growth
11774,GUINNES.LG,0.0011,2009-08-03T00:00:00Z,5451987,113,,,
11775,GUINNES.LG,0.0005,2009-08-03T00:00:00Z,5451988,107,,,
11776,GUINNES.LG,0.0003,2009-08-03T00:00:00Z,5451989,113,,,
11777,GUINNES.LG,0.0001,2009-08-03T00:00:00Z,5451986,107,,,Specialty
11778,GUINNES.LG,,,2006494,107,,,Specialty
11779,GUINNES.LG,0.1099,2008-12-31T00:00:00Z,2005167,107,5000071988,,Hedge Fund
11780,GUINNES.LG,0.0,2007-12-31T00:00:00Z,2006494,303,5000706029,,
11781,GUINNES.LG,,,5480085,101,,,Aggres. Gr.
11782,GUINNES.LG,,,5451989,107,,,Core Growth
11783,GUINNES.LG,,,5451988,303,,,Core Value
11784,GUINNES.LG,,,5451987,303,,,Growth
11785,GUINNES.LG,,,5451986,303,,,
11786,GUINNES.LG,,,5451984,303,,,Hedge Fund
11787,GUINNES.LG,,,5451983,107,,,
11788,GUINNES.LG,,,5451978,113,,,
11789,GUINNES.LG,,,5229097,,,,
11790,GUINNES.LG,,,,101,,,
11791,GUINNES.LG,,,,107,,,
11792,GUINNES.LG,,,,113,,,
11793,GUINNES.LG,,,,101,,,
11794,GUINNES.LG,,,,107,,,
11795,GUINNES.LG,,,,113,,,
11796,GUINNES.LG,,,,,,,
11797,GUINNES.LG,,,,,,,
11798,GUINNES.LG,,,,,,,
11799,GUINNES.LG,,,,,,,
11800,GUINNES.LG,,,,,,,
11801,GUINNES.LG,,,,,,,
11802,GUINNES.LG,,,,,,,
11803,GUINNES.LG,,,,,,,
11804,GUINNES.LG,,,,,,,
11805,GUINNES.LG,,,,,,,
11806,GUINNES.LG,,,,,,,
11807,GUINNES.LG,,,,,,,
11808,GUINNES.LG,,,,,,,
11809,GUINNES.LG,,,,,,,
11810,GUINNES.LG,,,,,,,
11811,GUINNES.LG,,,,,,,
11812,GUINEAI.LG,,,,,,Nigeria,
11813,HALLMAR.LG,,,,,,Nigeria,
11814,HARJ.J,14.9363,2009-10-19T00:00:00Z,2639526,301,4295888496,South Africa,Specialty
11815,HARJ.J,13.8582,2009-06-30T00:00:00Z,2132706,107,4298459126,,Specialty
11816,HARJ.J,4.0126,2009-06-30T00:00:00Z,2637859,113,4297369644,,Core Value
11817,HARJ.J,0.9345,2009-06-30T00:00:00Z,2006323,113,5000030491,,Sector Specific
11818,HARJ.J,0.2102,2009-12-31T00:00:00Z,2636816,114,5000749186,,Index
11819,HARJ.J,0.1868,2009-12-31T00:00:00Z,2005965,113,5000667881,,Core Value
11820,HARJ.J,0.1016,2009-03-31T00:00:00Z,2006094,107,5000399364,,Index
11821,HARJ.J,0.0443,2009-12-31T00:00:00Z,2006474,107,5001172343,,Growth
11822,HARJ.J,0.0437,2009-12-31T00:00:00Z,5575985,101,,,Specialty
11823,HARJ.J,0.0246,2009-12-31T00:00:00Z,2509637,113,4297711080,,Emerg. Mkts.
11824,HARJ.J,0.0255,2008-06-30T00:00:00Z,2677353,113,4296689675,,Sector Specific
11825,HARJ.J,0.0238,2009-10-19T00:00:00Z,5335755,107,34414045776,,Growth
11826,HARJ.J,0.0205,2009-12-31T00:00:00Z,2106705,107,5000036170,,Sector Specific
11827,HARJ.J,0.0174,2009-12-31T00:00:00Z,2004974,113,5000689330,,Specialty
11828,HARJ.J,0.0155,2008-12-31T00:00:00Z,2660546,107,5001449672,,Sector Specific
11829,HARJ.J,0.0129,2009-12-31T00:00:00Z,2499117,113,5001231143,,
11830,HARJ.J,0.012,2009-12-31T00:00:00Z,5527558,113,5001149840,,Index
