,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
12869,NTCJ.J,0.0,2005-12-30T00:00:00Z,2663250,107,5001442178,,Specialty
12870,NTCJ.J,0.0,2005-12-31T00:00:00Z,2529158,107,5001196565,,Specialty
12871,NTCJ.J,0.0,2004-09-30T00:00:00Z,2522977,107,5001196700,,Specialty
12872,NTCJ.J,0.0,2004-03-31T00:00:00Z,2445138,107,5000068710,,Growth
12873,NTCJ.J,0.0,2004-12-31T00:00:00Z,2005510,107,5074516385,,Emerg. Mkts.
12874,NTCJ.J,0.0,2004-09-30T00:00:00Z,2004197,107,4296293277,,Growth
12875,NTCJ.J,0.0,2005-09-30T00:00:00Z,2003708,107,5000064072,,Specialty
12876,NTCJ.J,0.0,2004-06-30T00:00:00Z,2003066,113,5000051932,,Emerg. Mkts.
12877,NTCJ.J,,,3222786,113,,,Growth
12878,NTCJ.J,,,2655615,107,,,Emerg. Mkts.
12879,NTCJ.J,,,2653323,107,,,International
12880,NTCJ.J,,,2650544,107,,,Growth
12881,NTCJ.J,,,2005590,107,,,Specialty
12882,NTCJ.J,10.2276,2003-06-27T00:00:00Z,2637859,107,4297369644,,Specialty
12883,NTCJ.J,5.27,2003-06-27T00:00:00Z,3668005,113,34414034225,,Core Value
12884,NTCJ.J,1.48,2003-06-27T00:00:00Z,2650544,107,5055408658,,Specialty
12885,NTCJ.J,0.67,2003-06-27T00:00:00Z,3282711,107,34413407318,,Emerg. Mkts.
12886,NTCJ.J,0.66,2003-06-27T00:00:00Z,2653323,107,5055412002,,Core Growth
12887,NTCJ.J,0.61,2003-06-27T00:00:00Z,3222786,101,,,GARP
12888,NTCJ.J,0.6,2003-06-27T00:00:00Z,2655615,113,5055412030,,Yield
12889,NTCJ.J,0.19,2004-12-31T00:00:00Z,2522976,107,5001211262,,Emerg. Mkts.
12890,NTCJ.J,0.0512,2004-12-31T00:00:00Z,2403920,113,5000749182,,Aggres. Gr.
12891,NTCJ.J,0.05,2004-12-31T00:00:00Z,2388005,113,5001449682,,Emerg. Mkts.
12892,NTCJ.J,0.05,2004-12-31T00:00:00Z,2007276,113,5000749950,,Specialty
12893,NTCJ.J,0.0415,2004-12-31T00:00:00Z,2003708,113,5000064072,,Emerg. Mkts.
12894,NTCJ.J,0.0396,2004-12-31T00:00:00Z,2529158,107,5001196565,,Core Value
12895,NTCJ.J,0.02,2004-09-30T00:00:00Z,2005218,107,4298409344,,Index
12896,NTCJ.J,0.001,2004-12-31T00:00:00Z,2399161,107,5000313307,,Index
12897,NTCJ.J,0.0,2004-06-30T00:00:00Z,2932423,110,,,GARP
12898,NTCJ.J,0.0,2004-06-30T00:00:00Z,2915245,303,4298106595,,Emerg. Mkts.
12899,NTCJ.J,0.0,2004-09-30T00:00:00Z,2660546,107,5001449672,,Index
12900,NTCJ.J,0.0,2004-09-30T00:00:00Z,2522977,106,5001196700,,Emerg. Mkts.
12901,NTCJ.J,0.0,2004-03-31T00:00:00Z,2445138,113,5000068710,,Emerg. Mkts.
12902,NTCJ.J,0.0,2003-09-30T00:00:00Z,2005590,107,5000005239,,Index
12903,NTCJ.J,0.0,2004-12-31T00:00:00Z,2005510,107,5074516385,,
12904,NTCJ.J,0.0,2004-09-30T00:00:00Z,2004197,107,4296293277,,Yield
12905,NTCJ.J,0.0,2004-06-30T00:00:00Z,2003066,113,5000051932,,Index
12906,NTCJ.J,,,3783830,107,,,
12907,NTCJ.J,,,3675415,107,,,Core Growth
12908,NTCJ.J,,,3647125,113,,,
12909,NTCJ.J,,,3644692,107,,,
12910,NTCJ.J,,,3643734,113,,,Growth
12911,NTCJ.J,,,2663250,113,,,Growth
12912,NTCJ.J,,,2132706,113,,,Emerg. Mkts.
12913,NTCJ.J,,,,107,,,Emerg. Mkts.
12914,NTCJ.J,,,,113,,,International
12915,NTCJ.J,,,,113,,,Specialty
12916,NTCJ.J,,,,113,,,Specialty
12917,NTCJ.J,,,,107,,,
12918,NTCJ.J,,,,107,,,Core Growth
12919,NTCJ.J,,,,107,,,Specialty
12920,NTCJ.J,,,,,,,Emerg. Mkts.
12921,NTCJ.J,,,,,,,Emerg. Mkts.
12922,NTCJ.J,,,,,,,Specialty
12923,NTCJ.J,,,,,,,
12924,NTCJ.J,,,,,,,Specialty
12925,NTCJ.J,,,,,,,
12926,NTCJ.J,,,,,,,
12927,NTCJ.J,,,,,,,Growth
12928,NTCJ.J,,,,,,,Emerg. Mkts.
12929,NTCJ.J,,,,,,,Emerg. Mkts.
12930,NTCJ.J,,,,,,,Specialty
12931,NTCJ.J,,,,,,,Growth
12932,NTCJ.J,,,,,,,Growth
12933,NTCJ.J,,,,114,,,Emerg. Mkts.
12934,NTCJ.J,,,,303,,,Emerg. Mkts.
12935,NTCJ.J,,,,113,,,Emerg. Mkts.
12936,NTCJ.J,,,,301,,,Specialty
12937,NTCJ.J,,,,107,,,Growth
12938,NTCJ.J,,,,113,,,Specialty
12939,NTCJ.J,,,,113,,,Growth
12940,NTCJ.J,,,,303,,,Specialty
12941,NTCJ.J,,,,301,,,Specialty
12942,NTCJ.J,,,,303,,,
12943,NTCJ.J,,,,301,,,Core Value
12944,NTCJ.J,,,,113,,,Core Growth
12945,NTCJ.J,,,,113,,,Growth
12946,NTCJ.J,,,,107,,,Index
12947,NTCJ.J,,,,113,,,Specialty
12948,NTCJ.J,,,,107,,,Index
12949,NTCJ.J,,,,107,,,Specialty
12950,NTCJ.J,,,,107,,,Emerg. Mkts.
12951,NTCJ.J,,,,107,,,Growth
12952,NTCJ.J,,,,107,,,Core Value
12953,NTCJ.J,,,,107,,,Emerg. Mkts.
12954,NTCJ.J,,,,107,,,Emerg. Mkts.
12955,NTCJ.J,,,,113,,,Growth
12956,NTCJ.J,,,,113,,,Specialty
12957,NTCJ.J,,,,107,,,International
12958,NTCJ.J,,,,113,,,Specialty
12959,NTCJ.J,,,,107,,,Specialty
12960,NTCJ.J,,,,113,,,Emerg. Mkts.
12961,NTCJ.J,,,,107,,,Index
12962,NTCJ.J,,,,107,,,
12963,NTCJ.J,,,,107,,,Emerg. Mkts.
12964,NTCJ.J,,,,107,,,Specialty
12965,NTCJ.J,,,,101,,,Specialty
12966,NTCJ.J,,,,107,,,Growth
12967,NTCJ.J,,,,113,,,International
12968,NTCJ.J,,,,107,,,Specialty
12969,NTCJ.J,,,,107,,,Emerg. Mkts.
12970,NTCJ.J,,,,113,,,Emerg. Mkts.
12971,NTCJ.J,,,,113,,,Emerg. Mkts.
12972,NTCJ.J,,,,113,,,Specialty
12973,NTCJ.J,,,,107,,,Specialty
12974,NTCJ.J,,,,106,,,Index
12975,NTCJ.J,,,,113,,,Emerg. Mkts.
12976,NTCJ.J,,,,113,,,Specialty
12977,NTCJ.J,,,,107,,,Growth
12978,NTCJ.J,,,,107,,,Specialty
12979,NTCJ.J,,,,113,,,GARP
12980,NTCJ.J,,,,113,,,Growth
12981,NTCJ.J,,,,107,,,Emerg. Mkts.
12982,NTCJ.J,,,,107,,,Specialty
12983,NTCJ.J,,,,113,,,Emerg. Mkts.
12984,NTCJ.J,,,,107,,,
12985,NTCJ.J,,,,113,,,Index
12986,NTCJ.J,,,,107,,,Emerg. Mkts.
12987,NTCJ.J,,,,113,,,Growth
12988,NTCJ.J,,,,113,,,Core Value
12989,NTCJ.J,,,,113,,,Emerg. Mkts.
12990,NTCJ.J,,,,107,,,Index
12991,NTCJ.J,,,,107,,,GARP
12992,NTCJ.J,,,,107,,,Index
12993,NTCJ.J,,,,107,,,
12994,NTCJ.J,,,,,,,Emerg. Mkts.
12995,NTCJ.J,,,,,,,Index
12996,NTCJ.J,,,,,,,Yield
12997,NTCJ.J,,,,,,,
12998,NTCJ.J,,,,,,,Emerg. Mkts.
12999,NTCJ.J,,,,,,,Specialty
13000,NTCJ.J,,,,,,,
13001,NTCJ.J,,,,,,,Core Growth
13002,NTCJ.J,,,,,,,Specialty
13003,NTCJ.J,,,,,,,Emerg. Mkts.
13004,NTCJ.J,,,,,,,
13005,NTCJ.J,,,,,,,International
13006,NTCJ.J,,,,,,,Specialty
13007,NTCJ.J,,,,,,,Specialty
13008,NTCJ.J,,,,,,,
13009,NTCJ.J,,,,,,,GARP
13010,NTCJ.J,,,,,,,Growth
13011,NTCJ.J,,,,,,,Emerg. Mkts.
13012,NTCJ.J,,,,,,,Emerg. Mkts.
13013,NTCJ.J,,,,,,,Growth
13014,NTCJ.J,,,,,,,Growth
13015,NTCJ.J,,,,,,,Emerg. Mkts.
13016,NTCJ.J,,,,,,,Emerg. Mkts.
13017,NTCJ.J,,,,,,,Emerg. Mkts.
13018,NTCJ.J,,,,,,,Specialty
13019,NTCJ.J,,,,,,,Growth
13020,NTCJ.J,,,,,,,Specialty
13021,NTCJ.J,,,,,,,
13022,NTCJ.J,,,,,,,
13023,NTCJ.J,,,,,,,
13024,NTCJ.J,,,,,,,
13025,NTCJ.J,,,,,,,
13026,NTCJ.J,,,,,,,
13027,NTCJ.J,,,,,,,
13028,NTCJ.J,,,,,,,
13029,NTCJ.J,,,,,,,
13030,NTCJ.J,,,,,,,
13031,NTCJ.J,,,,,,,
13032,NTCJ.J,,,,,,,
13033,NTCJ.J,,,,,,,
13034,NTCJ.J,,,,,,,
13035,NTS.ZI,,,,,,Zimbabwe,
13036,NWLJ.J,6.15,2005-12-30T00:00:00Z,3644692,301,5043447177,South Africa,Specialty
13037,NWLJ.J,4.2,2005-12-30T00:00:00Z,3687436,113,5035512057,,Growth
13038,NWLJ.J,2.16,2005-12-30T00:00:00Z,3682490,301,34413370756,,Growth
13039,NWLJ.J,1.79,2005-09-30T00:00:00Z,2915245,301,4298106595,,Specialty
13040,NWLJ.J,1.08,2005-12-30T00:00:00Z,2445138,301,5000068710,,Core Value
13041,NWLJ.J,0.94,2005-12-30T00:00:00Z,3705291,303,48471688623,,Specialty
13042,NWLJ.J,0.84,2005-12-30T00:00:00Z,2529158,113,5001196565,,Index
13043,NWLJ.J,0.81,2005-12-30T00:00:00Z,3395100,113,48471682910,,
13044,NWLJ.J,0.3565,2005-09-30T00:00:00Z,2522977,113,5001196700,,
13045,NWLJ.J,0.21,2005-12-31T00:00:00Z,2403920,113,5000749182,,Emerg. Mkts.
13046,NWLJ.J,0.08,2005-12-31T00:00:00Z,2399161,113,5000313307,,Specialty
13047,NWLJ.J,0.03,2005-03-31T00:00:00Z,2005218,301,4298409344,,Growth
13048,NWLJ.J,0.0,2005-09-30T00:00:00Z,2999107,107,5001446366,,
13049,NWLJ.J,,,3295017,107,,,International
13050,NWLJ.J,,,3294472,301,,,Specialty
13051,NWLJ.J,,,2911852,107,,,
13052,NWLJ.J,,,2660956,107,,,Specialty
13053,NWLJ.J,,,2657673,107,,,Specialty
13054,NWLJ.J,,,2656444,107,,,International
13055,NWLJ.J,,,2654464,113,,,Growth
13056,NWLJ.J,,,2631975,107,,,Core Value
13057,NWLJ.J,5.15,2004-12-31T00:00:00Z,2915245,107,4298106595,,
13058,NWLJ.J,3.04,2003-06-27T00:00:00Z,2654464,107,,,Specialty
13059,NWLJ.J,1.61,2003-06-27T00:00:00Z,2656444,107,5043346310,,Index
13060,NWLJ.J,1.39,2004-12-31T00:00:00Z,2529158,113,5001196565,,Emerg. Mkts.
13061,NWLJ.J,0.84,2003-06-27T00:00:00Z,2911852,113,4295889250,,Specialty
13062,NWLJ.J,0.68,2004-09-30T00:00:00Z,2999107,107,5001446366,,Growth
13063,NWLJ.J,0.46,2003-06-27T00:00:00Z,3294472,113,,,Growth
13064,NWLJ.J,0.46,2003-06-27T00:00:00Z,2631975,,48471689220,,Growth
13065,NWLJ.J,0.41,2003-06-27T00:00:00Z,2660956,,,,
13066,NWLJ.J,0.28,2003-06-27T00:00:00Z,2657673,,5055407557,,
13067,NWLJ.J,0.25,2003-06-27T00:00:00Z,3295017,,34413370758,,
13068,NWLJ.J,0.07,2004-12-31T00:00:00Z,2403920,,5000749182,,
13069,NWLJ.J,0.0,2004-06-30T00:00:00Z,2445138,,5000068710,,
13070,NWLJ.J,,,3705291,,,,
13071,NWLJ.J,,,3687436,,,,
13072,NWLJ.J,,,3682490,,,,
13073,NWLJ.J,,,3644692,,,,
13074,NWLJ.J,,,3395100,,,,
13075,NWLJ.J,,,2522977,,,,
13076,NWLJ.J,,,2399161,113,,,
13077,NWLJ.J,,,2005218,113,,,
13078,NWLJ.J,,,,107,,,
13079,NWLJ.J,,,,113,,,
13080,NWLJ.J,,,,301,,,
13081,NWLJ.J,,,,301,,,
13082,NWLJ.J,,,,107,,,
13083,NWLJ.J,,,,301,,,
13084,NWLJ.J,,,,113,,,
13085,NWLJ.J,,,,107,,,
13086,NWLJ.J,,,,107,,,
13087,NWLJ.J,,,,113,,,
13088,NWLJ.J,,,,303,,,
13089,NWLJ.J,,,,301,,,
13090,NWLJ.J,,,,107,,,
13091,NWLJ.J,,,,301,,,
13092,NWLJ.J,,,,301,,,
13093,NWLJ.J,,,,303,,,
13094,NWLJ.J,,,,107,,,
13095,NWLJ.J,,,,107,,,
13096,NWLJ.J,,,,107,,,
13097,NWLJ.J,,,,113,,,
13098,NWLJ.J,,,,113,,,
13099,NWLJ.J,,,,107,,,
13100,NWLJ.J,,,,107,,,
13101,NWLJ.J,,,,113,,,
13102,NWLJ.J,,,,113,,,
13103,NWLJ.J,,,,107,,,
13104,NWLJ.J,,,,,,,
13105,NWLJ.J,,,,,,,
13106,NWLJ.J,,,,,,,
13107,NWLJ.J,,,,,,,
13108,NWLJ.J,,,,,,,
13109,NWLJ.J,,,,,,,
13110,NWLJ.J,,,,,,,
13111,NWLJ.J,,,,,,,
13112,NWLJ.J,,,,,,,
13113,NWLJ.J,,,,,,,
13114,NWLJ.J,,,,,,,
13115,NWLJ.J,,,,,,,
13116,OASJ.J,,,,,,South Africa,
13117,OKZ.ZI,0.0,2005-06-30T00:00:00Z,2005957,107,,Zimbabwe,Emerg. Mkts.
13118,OKZ.ZI,0.03,2004-12-31T00:00:00Z,2005957,107,,,Aggres. Gr.
13119,OKZ.ZI,,,,107,,,Emerg. Mkts.
13120,OKZ.ZI,,,,107,,,Emerg. Mkts.
13121,OKZ.ZI,,,,107,,,Emerg. Mkts.
13122,OKZ.ZI,,,,107,,,Aggres. Gr.
13123,OKOMUOI.LG,,,,,,Luxembourg,
13124,OMUJ.J,7.7663,2005-08-03T00:00:00Z,2637859,114,4297369644,South Africa,Specialty
13125,OMUJ.J,7.1325,2005-02-28T00:00:00Z,2003974,113,5000001140,,Core Value
13126,OMUJ.J,0.8425,2005-02-10T00:00:00Z,2003742,107,4297592696,,Emerg. Mkts.
13127,OMUJ.J,0.5362,2005-11-16T00:00:00Z,2003096,113,4296336142,,Index
13128,OMUJ.J,0.4357,2005-11-16T00:00:00Z,2003712,113,5000001345,,Emerg. Mkts.
13129,OMUJ.J,0.404,2005-11-16T00:00:00Z,2006346,113,5000067095,,Core Value
13130,OMUJ.J,0.3309,2004-10-20T00:00:00Z,2005965,113,5000667881,,Core Value
13131,OMUJ.J,0.2815,2005-11-16T00:00:00Z,2003397,107,4296080922,,GARP
13132,OMUJ.J,0.2513,2005-10-17T00:00:00Z,2007383,107,4297928486,,Index
13133,OMUJ.J,0.2454,2005-12-31T00:00:00Z,2007276,113,5000749950,,Emerg. Mkts.
13134,OMUJ.J,0.2405,2005-08-19T00:00:00Z,2003664,107,4296436957,,Core Value
13135,OMUJ.J,0.1688,2005-12-31T00:00:00Z,2003457,110,5000036827,,Growth
13136,OMUJ.J,0.1418,2004-12-31T00:00:00Z,2331065,113,,,Growth
13137,OMUJ.J,0.1058,2005-12-31T00:00:00Z,2292264,113,5000687623,,Specialty
13138,OMUJ.J,0.0971,2005-11-16T00:00:00Z,2003639,113,5001448843,,Core Value
13139,OMUJ.J,0.0943,2005-12-31T00:00:00Z,2156255,113,5000020852,,Growth
13140,OMUJ.J,0.0758,2005-12-31T00:00:00Z,2003276,107,4296618041,,Specialty
13141,OMUJ.J,0.0587,2005-08-26T00:00:00Z,2006022,107,5000688283,,Core Growth
13142,OMUJ.J,0.0532,2005-11-16T00:00:00Z,2003633,107,5001448720,,Growth
13143,OMUJ.J,0.0522,2005-12-31T00:00:00Z,2522976,113,5001211262,,Emerg. Mkts.
13144,OMUJ.J,0.051,2005-11-16T00:00:00Z,2629313,107,5035517679,,Index
13145,OMUJ.J,0.0463,2005-12-31T00:00:00Z,2007280,113,,,Emerg. Mkts.
13146,OMUJ.J,0.0436,2005-11-16T00:00:00Z,2412732,113,5000068471,,Core Value
13147,OMUJ.J,0.0397,2005-12-31T00:00:00Z,2003066,301,5000051932,,Growth
13148,OMUJ.J,0.0358,2005-11-16T00:00:00Z,2005434,107,5001448833,,Specialty
13149,OMUJ.J,0.0333,2005-12-31T00:00:00Z,2003783,107,,,Emerg. Mkts.
13150,OMUJ.J,0.0333,2005-11-16T00:00:00Z,2629312,110,48471682706,,Aggres. Gr.
13151,OMUJ.J,0.0305,2004-08-19T00:00:00Z,3326205,107,,,Emerg. Mkts.
13152,OMUJ.J,0.0262,2005-12-31T00:00:00Z,2003506,107,,,Growth
13153,OMUJ.J,0.0262,2005-12-31T00:00:00Z,2312395,113,34423139052,,Income Value
13154,OMUJ.J,0.0255,2005-11-16T00:00:00Z,2629314,114,48471683334,,Index
13155,OMUJ.J,0.0252,2005-12-31T00:00:00Z,2132753,113,,,Index
13156,OMUJ.J,0.0246,2005-11-16T00:00:00Z,2629315,113,48471674655,,Core Growth
13157,OMUJ.J,0.0245,2005-11-16T00:00:00Z,2426046,101,4297877230,,Emerg. Mkts.
13158,OMUJ.J,0.0245,2005-11-16T00:00:00Z,2003654,113,5001448997,,Specialty
13159,OMUJ.J,0.023,2005-11-16T00:00:00Z,2680962,110,5000908171,,Specialty
13160,OMUJ.J,0.0228,2005-12-31T00:00:00Z,2003532,107,5000068905,,Growth
13161,OMUJ.J,0.0221,2005-12-31T00:00:00Z,2403920,107,5000749182,,Growth
13162,OMUJ.J,0.0196,2005-11-16T00:00:00Z,2007400,101,4297697112,,Growth
13163,OMUJ.J,0.0183,2005-12-31T00:00:00Z,2906397,107,5000657904,,Emerg. Mkts.
13164,OMUJ.J,0.0195,2005-08-19T00:00:00Z,2003744,107,4295895369,,Specialty
13165,OMUJ.J,0.0177,2005-03-31T00:00:00Z,2005218,113,4298409344,,Emerg. Mkts.
13166,OMUJ.J,0.0157,2005-11-16T00:00:00Z,2003307,107,4296340014,,Core Value
13167,OMUJ.J,0.0153,2005-04-26T00:00:00Z,2006388,113,5001448968,,Specialty
13168,OMUJ.J,0.0141,2005-09-30T00:00:00Z,2132888,113,5000750920,,Core Growth
13169,OMUJ.J,0.0125,2005-12-31T00:00:00Z,2004961,107,,,Core Growth
13170,OMUJ.J,0.0111,2005-12-31T00:00:00Z,2473579,113,,,Emerg. Mkts.
13171,OMUJ.J,0.0084,2005-12-31T00:00:00Z,2660546,113,5001449672,,Growth
13172,OMUJ.J,0.0082,2005-12-31T00:00:00Z,2997620,107,5000070226,,Specialty
13173,OMUJ.J,0.0074,2005-12-31T00:00:00Z,2492140,113,5000049966,,GARP
13174,OMUJ.J,0.0047,2005-12-31T00:00:00Z,2006027,113,5000025480,,Index
13175,OMUJ.J,0.0044,2005-09-30T00:00:00Z,2475849,113,5000033343,,Specialty
13176,OMUJ.J,0.0043,2005-12-31T00:00:00Z,2003706,303,5000025620,,Emerg. Mkts.
13177,OMUJ.J,0.0039,2005-12-31T00:00:00Z,2399161,107,5000313307,,Core Growth
13178,OMUJ.J,0.004,2004-12-31T00:00:00Z,2005689,113,5000009110,,Core Value
13179,OMUJ.J,0.0027,2005-09-30T00:00:00Z,2287993,113,5000064220,,
13180,OMUJ.J,0.0018,2005-12-31T00:00:00Z,2451577,113,5000010580,,Core Value
13181,OMUJ.J,0.0017,2005-12-31T00:00:00Z,2529158,113,5001196565,,Index
13182,OMUJ.J,0.0011,2005-12-31T00:00:00Z,3886524,107,5001445440,,Core Value
13183,OMUJ.J,0.001,2005-09-30T00:00:00Z,2007369,110,,,Emerg. Mkts.
13184,OMUJ.J,0.0008,2005-12-31T00:00:00Z,2332952,113,,,Emerg. Mkts.
13185,OMUJ.J,0.0006,2005-12-31T00:00:00Z,2236267,107,4297144030,,Growth
13186,OMUJ.J,0.0005,2005-12-31T00:00:00Z,3783830,110,5000659344,,Index
13187,OMUJ.J,0.0005,2005-12-31T00:00:00Z,2504623,101,,,Core Growth
13188,OMUJ.J,0.0005,2005-06-30T00:00:00Z,2005146,110,,,Core Growth
13189,OMUJ.J,0.0003,2005-12-31T00:00:00Z,2572708,113,5000075003,,GARP
13190,OMUJ.J,0.0003,2005-12-31T00:00:00Z,3778464,113,,,GARP
13191,OMUJ.J,0.0002,2005-12-31T00:00:00Z,2627997,107,4297851955,,Index
13192,OMUJ.J,0.0001,2005-12-31T00:00:00Z,2353426,113,34413222635,,Emerg. Mkts.
13193,OMUJ.J,0.0001,2005-12-31T00:00:00Z,2312084,107,,,Core Growth
13194,OMUJ.J,0.0,2005-12-31T00:00:00Z,3013333,110,5000068479,,Growth
13195,OMUJ.J,0.0,2005-09-30T00:00:00Z,3013303,113,5000738003,,Growth
13196,OMUJ.J,0.0,2004-03-31T00:00:00Z,2664707,110,,,Core Value
13197,OMUJ.J,0.0,2005-01-31T00:00:00Z,2652313,107,5000064163,,Specialty
13198,OMUJ.J,0.0,2004-10-31T00:00:00Z,2629320,107,5055409688,,Index
13199,OMUJ.J,0.0,2004-03-31T00:00:00Z,2629318,113,48471687578,,Index
13200,OMUJ.J,0.0,2004-09-30T00:00:00Z,2522977,107,5001196700,,Growth
13201,OMUJ.J,0.0,2004-12-31T00:00:00Z,2459787,107,5000684876,,Growth
13202,OMUJ.J,0.0,2004-12-31T00:00:00Z,2451859,107,4298127846,,Specialty
13203,OMUJ.J,0.0,2004-09-30T00:00:00Z,2440695,113,5000047264,,Specialty
13204,OMUJ.J,0.0,2005-06-30T00:00:00Z,2407202,113,,,Core Growth
13205,OMUJ.J,0.0,2005-06-30T00:00:00Z,2401341,107,,,Emerg. Mkts.
13206,OMUJ.J,0.0,2005-06-30T00:00:00Z,2388005,107,5001449682,,Emerg. Mkts.
13207,OMUJ.J,0.0,2004-03-31T00:00:00Z,2384923,110,5000055064,,Specialty
13208,OMUJ.J,0.0,2005-12-31T00:00:00Z,2132706,110,4298459126,,Specialty
13209,OMUJ.J,0.0,2004-03-31T00:00:00Z,2006383,107,4297020509,,Emerg. Mkts.
13210,OMUJ.J,0.0,2004-11-30T00:00:00Z,2006323,113,5000030491,,Core Growth
13211,OMUJ.J,0.0,2005-06-30T00:00:00Z,2006165,301,4297917450,,Index
13212,OMUJ.J,0.0,2005-04-30T00:00:00Z,2005370,107,5001448819,,Specialty
13213,OMUJ.J,0.0,2005-09-30T00:00:00Z,2005222,113,5001449681,,Growth
13214,OMUJ.J,0.0,2004-12-31T00:00:00Z,2005203,107,5000659531,,Specialty
13215,OMUJ.J,0.0,2004-09-30T00:00:00Z,2004197,107,4296293277,,GARP
13216,OMUJ.J,0.0,2005-05-31T00:00:00Z,2003791,113,4295934401,,Specialty
13217,OMUJ.J,0.0,2005-09-30T00:00:00Z,2003708,113,5000064072,,Specialty
13218,OMUJ.J,0.0,2005-08-31T00:00:00Z,2003695,113,5000714988,,Specialty
13219,OMUJ.J,0.0,2004-12-31T00:00:00Z,2003660,107,5000045878,,GARP
13220,OMUJ.J,0.0,2005-03-31T00:00:00Z,2003641,107,5000068155,,Specialty
13221,OMUJ.J,0.0,2005-03-31T00:00:00Z,2003605,107,,,Growth
13222,OMUJ.J,0.0,2004-04-30T00:00:00Z,2003502,113,4296562079,,Core Value
13223,OMUJ.J,0.0,2005-11-30T00:00:00Z,2003230,113,4296528448,,Specialty
13224,OMUJ.J,0.0,2004-08-31T00:00:00Z,2002471,107,5001447216,,Index
13225,OMUJ.J,0.0,2005-11-30T00:00:00Z,2002241,110,5000064466,,Emerg. Mkts.
13226,OMUJ.J,,,2540747,107,,,Emerg. Mkts.
13227,OMUJ.J,,,2446014,107,,,Specialty
13228,OMUJ.J,,,2445138,301,,,Index
13229,OMUJ.J,,,2442149,113,,,Specialty
13230,OMUJ.J,,,2419635,107,,,
13231,OMUJ.J,,,2401339,113,,,Growth
13232,OMUJ.J,,,2344829,107,,,Core Value
13233,OMUJ.J,,,2006195,107,,,Specialty
13234,OMUJ.J,,,2005590,101,,,Growth
13235,OMUJ.J,,,2005438,113,,,Specialty
13236,OMUJ.J,,,2004926,107,,,Index
13237,OMUJ.J,,,2004497,,,,GARP
13238,OMUJ.J,,,2004476,107,,,Specialty
13239,OMUJ.J,,,2004315,107,,,Yield
13240,OMUJ.J,,,2003794,107,,,Emerg. Mkts.
13241,OMUJ.J,,,2003739,303,,,Emerg. Mkts.
13242,OMUJ.J,,,2003730,107,,,Index
13243,OMUJ.J,,,2003726,301,,,Growth
13244,OMUJ.J,,,2003658,107,,,Emerg. Mkts.
13245,OMUJ.J,,,2003516,107,,,
13246,OMUJ.J,,,2002826,301,,,Core Growth
13247,OMUJ.J,,,2002548,107,,,Core Value
13248,OMUJ.J,,,2002142,113,,,Specialty
13249,OMUJ.J,10.3839,2004-11-22T00:00:00Z,2637859,110,4297369644,,Yield
13250,OMUJ.J,7.8188,2004-03-17T00:00:00Z,2003974,113,5000001140,,Specialty
13251,OMUJ.J,0.8573,2004-11-08T00:00:00Z,2003742,113,4297592696,,Core Growth
13252,OMUJ.J,0.5415,2004-12-21T00:00:00Z,2006346,301,5000067095,,Growth
13253,OMUJ.J,0.4689,2004-12-21T00:00:00Z,2003712,107,5000001345,,
13254,OMUJ.J,0.4492,2004-12-21T00:00:00Z,2003096,107,4296336142,,Yield
13255,OMUJ.J,0.3309,2004-10-20T00:00:00Z,2005965,107,5000667881,,Core Value
13256,OMUJ.J,0.2589,2004-02-24T00:00:00Z,2003794,113,,,Specialty
13257,OMUJ.J,0.2252,2004-12-21T00:00:00Z,2003397,107,4296080922,,GARP
13258,OMUJ.J,0.2129,2004-02-24T00:00:00Z,2002548,107,5000058372,,Growth
13259,OMUJ.J,0.1837,2003-05-02T00:00:00Z,2002826,113,4296365329,,Emerg. Mkts.
13260,OMUJ.J,0.1748,2003-10-21T00:00:00Z,2442149,301,5000073697,,International
13261,OMUJ.J,0.1696,2003-11-05T00:00:00Z,2540747,113,5000050923,,Emerg. Mkts.
13262,OMUJ.J,0.1471,2004-12-31T00:00:00Z,2522976,108,5001211262,,Specialty
13263,OMUJ.J,0.1418,2004-12-31T00:00:00Z,2331065,113,,,Emerg. Mkts.
13264,OMUJ.J,0.1363,2004-12-21T00:00:00Z,2007383,107,4297928486,,Income Value
13265,OMUJ.J,0.1328,2004-02-24T00:00:00Z,2132888,108,5000750920,,
13266,OMUJ.J,0.125,2004-12-21T00:00:00Z,2003639,107,5001448843,,Emerg. Mkts.
13267,OMUJ.J,0.1218,2004-12-21T00:00:00Z,2003791,101,4295934401,,Core Value
13268,OMUJ.J,0.0824,2004-12-21T00:00:00Z,2003695,113,5000714988,,Emerg. Mkts.
13269,OMUJ.J,0.0744,2004-02-24T00:00:00Z,2004315,107,4297602135,,Specialty
13270,OMUJ.J,0.0736,2004-02-24T00:00:00Z,2403920,113,5000749182,,Specialty
13271,OMUJ.J,0.0644,2004-02-24T00:00:00Z,2401341,107,,,Specialty
13272,OMUJ.J,0.0624,2004-12-21T00:00:00Z,2003633,107,5001448720,,Core Value
13273,OMUJ.J,0.0541,2004-12-31T00:00:00Z,2003708,113,5000064072,,Emerg. Mkts.
13274,OMUJ.J,0.0539,2004-12-21T00:00:00Z,2629313,107,5035517679,,Growth
