,Instrument,Exchange Name,Return On Assets - Actual,Company Name,Country of Headquarters,Date,Revenue from Business Activities - Total,Exchange Rate,Financial Period Absolute,Period End Date,Currency,Reported Currency,Organization Ultimate Parent,Country of Headquarters,NAICS Sector Name,NAICS Sector Code,NAICS Subsector Name,NAICS Subsector Code,SIC Industry Name,SIC Industry Group Name,Ultimate Parent Id,Price Close,Earnings Per Share - Mean,Net Income after Tax,Company Market Capitalization,P/E (Daily Time Series Ratio)
23125,SFNJ.J,,,,,2001-06-30T00:00:00Z,23234994.28,0.124322443,FY2001,6/30/01,USD,ZAR,,,,,,,,,,0.522974102,,3560097.469,12267926.48,5.148110989
23126,SFNJ.J,,,,,2002-06-30T00:00:00Z,23924427.11,0.097513408,FY2002,6/30/02,USD,ZAR,,,,,,,,,,0.637799883,,3465138.957,15841343.75,3.666502963
23127,SFNJ.J,,1.68,,,2003-06-30T00:00:00Z,27004819.28,0.133868809,FY2003,6/30/03,USD,ZAR,,,,,,,,,,1.108614232,,2979785.81,28515099.03,8.912978019
23128,SFNJ.J,,,,,2004-06-30T00:00:00Z,44000488,0.162667751,FY2004,6/30/04,USD,ZAR,,,,,,,,,,3.90064006,,10099878,101818356.8,9.461063424
23129,SFNJ.J,,5.39,,,2005-06-30T00:00:00Z,48498422.24,0.15026296,FY2005,6/30/05,USD,ZAR,,,,,,,,,,4.661117717,,13477084.9,122693939.8,9.300471667
23130,SFNJ.J,,5.012,,,2006-06-30T00:00:00Z,66846454.49,0.139586823,FY2006,6/30/06,USD,ZAR,,,,,,,,,,5.150214592,,23785734.23,137331970.8,6.243658784
23131,SFNJ.J,,5.591,,,2007-06-30T00:00:00Z,74855509.46,0.142565901,FY2007,6/30/07,USD,ZAR,,,,,,,,,,8.187134503,,23693027.1,221580840.9,10.8799341
23132,SFNJ.J,,5.614,,,2008-06-30T00:00:00Z,75015709.21,0.127717183,FY2008,6/30/08,USD,ZAR,,,,,,,,,,2.648305085,,22924851.21,72648546.08,4.383142784
23133,SFNJ.J,,,,,2009-06-30T00:00:00Z,81820090.73,0.129617628,FY2009,6/30/09,USD,ZAR,,,,,,,,,,5.277401894,,23440311.08,164785697.3,6.845119518
23134,SFNJ.J,,,,,2010-06-30T00:00:00Z,81641226.35,0.130463144,FY2010,6/30/10,USD,ZAR,,,,,,,,,,5.909538601,,17117155.9,190886612.5,9.917859777
23135,SFNJ.J,,,,,2011-06-30T00:00:00Z,79493697.17,0.148301943,FY2011,6/30/11,USD,ZAR,,,,,,,,,,3.471791692,,15074595.88,112143874.5,9.206861743
23136,SFNJ.J,,,,,2012-06-30T00:00:00Z,78395710.78,0.12254902,FY2012,6/30/12,USD,ZAR,,,,,,,,,,4.021914048,,14399754.9,129913619.3,9.581962569
23137,SFNJ.J,,,,,2013-06-30T00:00:00Z,25135300.1,0.1017294,FY2013,6/30/13,USD,ZAR,,,,,,,,,,4.235665741,,13440590.03,136818107,10.44745814
23138,SFNJ.J,,,,,2014-06-30T00:00:00Z,26773180.36,0.094037991,FY2014,6/30/14,USD,ZAR,,,,,,,,,,4.323015736,,14468873.42,139639637.7,10.55041516
23139,SFNJ.J,,,,,2015-06-30T00:00:00Z,27891803.47,0.082203717,FY2015,6/30/15,USD,ZAR,,,,,,,,,,3.621899557,,15657670.84,116992574.8,9.943905718
23140,SFNJ.J,,,,,2016-06-30T00:00:00Z,31137465.94,0.068119891,FY2016,6/30/16,USD,ZAR,,,,,,,,,,4.952261654,,16103882.83,159965187.6,9.616458852
23141,SFNJ.J,,,,,2017-06-30T00:00:00Z,83847834.08,0.076642448,FY2017,6/30/17,USD,ZAR,,,,,,,,,,4.450774435,,15065299.37,136865639.3,9.885259102
23142,SFNJ.J,,,,,2018-06-30T00:00:00Z,83491783.57,0.072873019,FY2018,6/30/18,USD,ZAR,,,,,,,,,,2.265234574,,9643723.811,73170340.94,9.074967609
23143,SFNJ.J,,,,,2019-06-30T00:00:00Z,71975442.86,0.07105654,FY2019,6/30/19,USD,ZAR,,,,,,,,,,2.052993743,,10182686.36,66871002.36,6.299770799
23144,SFNJ.J,,,,,2020-06-30T00:00:00Z,57698689.45,0.057733387,FY2020,6/30/20,USD,ZAR,,,,,,,,,,1.608871051,,-3655389.412,51659257.96,
23145,SFNJ.J,,,,,2021-06-30T00:00:00Z,75063079.99,0.070088873,FY2021,6/30/21,USD,ZAR,,,,,,,,,,2.126049737,,4112955.227,68674470.14,14.0961273
23146,SFNJ.J,,,,,2022-06-30T00:00:00Z,66812868.73,0.061455261,FY2022,6/30/22,USD,ZAR,,,,,,,,,,1.724047214,,10429818.09,56019000.68,4.231688155
23147,SURJ.J,JOHANNESBURG STOCK EXCHANGE,,Spur Corporation Ltd,South Africa,1997-06-30T00:00:00Z,,,FY1997,6/30/97,USD,,Spur Corporation Ltd,South Africa,Accommodation and Food Services,72,Food Services and Drinking Places,722,,,4295889063,,,,,
23148,SURJ.J,,,,,1998-06-30T00:00:00Z,,,FY1998,6/30/98,USD,,,,,,,,,,,,,,,
23149,SURJ.J,,,,,1999-06-30T00:00:00Z,,,FY1999,6/30/99,USD,,,,,,,,,,,0.373740656,,,31619914.51,
23150,SURJ.J,,,,,2000-06-30T00:00:00Z,18599852.4,0.147601476,FY2000,6/30/00,USD,ZAR,,,,,,,,,,0.290046144,,4005018.45,26357808.73,
23151,SURJ.J,,,,,2001-06-30T00:00:00Z,15855587.05,0.124322443,FY2001,6/30/01,USD,ZAR,,,,,,,,,,0.213032581,,3896638.321,20799010.03,8.445106806
23152,SURJ.J,,,,,2002-06-30T00:00:00Z,13459190.64,0.097513408,FY2002,6/30/02,USD,ZAR,,,,,,,,,,0.386190755,,3595319.356,37704961.97,8.410857653
23153,SURJ.J,,,,,2003-06-30T00:00:00Z,20902141.9,0.133868809,FY2003,6/30/03,USD,ZAR,,,,,,,,,,0.63670412,,3677108.434,62163227,14.54134875
23154,SURJ.J,,,,,2004-06-30T00:00:00Z,29450020.33,0.162667751,FY2004,6/30/04,USD,ZAR,,,,,,,,,,1.072676016,,5971045.14,104728398.4,15.25274171
23155,SURJ.J,,30.53,,,2005-06-30T00:00:00Z,30147558.23,0.15026296,FY2005,6/30/05,USD,ZAR,,,,,,,,,,1.346016647,,7634710.744,131415418.5,15.21859932
23156,SURJ.J,,13.684,,,2006-06-30T00:00:00Z,25501395.87,0.139586823,FY2006,6/30/06,USD,ZAR,,,,,,,,,,1.502145923,0.10022779,8084868.788,146658762,16.12383102
23157,SURJ.J,,17.326,,,2007-06-30T00:00:00Z,30710263.32,0.142565901,FY2007,6/30/07,USD,ZAR,,,,,,,,,,1.535087719,,11704090.22,149874962.9,11.74588614
23158,SURJ.J,,12.802,,,2008-06-30T00:00:00Z,37783596.01,0.127717183,FY2008,6/30/08,USD,ZAR,,,,,,,,,,0.783898305,0.098435463,3755140.617,76534212.31,11.37324214
23159,SURJ.J,,,,,2009-06-30T00:00:00Z,42355670.77,0.129617628,FY2009,6/30/09,USD,ZAR,,,,,,,,,,1.422192152,,4006869.734,138852648.8,14.8854205
23160,SURJ.J,,,,,2010-06-30T00:00:00Z,45404305.28,0.130463144,FY2010,6/30/10,USD,ZAR,,,,,,,,,,2.272899462,,10224005.22,221909613.6,17.3929176
23161,SURJ.J,,,,,2011-06-30T00:00:00Z,59824410.5,0.148301943,FY2011,6/30/11,USD,ZAR,,,,,,,,,,1.946683199,,10097582.68,190060195.7,19.5358676
23162,SURJ.J,,,,,2012-06-30T00:00:00Z,61696568.63,0.12254902,FY2012,6/30/12,USD,ZAR,,,,,,,,,,2.697841727,,14017401.96,263397930.8,17.49324822
23163,SURJ.J,,,,,2013-06-30T00:00:00Z,68316581.89,0.1017294,FY2013,6/30/13,USD,ZAR,,,,,,,,,,2.870680578,,13560732.45,280272677.5,19.46732618
23164,SURJ.J,,,,,2014-06-30T00:00:00Z,68895617.83,0.094037991,FY2014,6/30/14,USD,ZAR,,,,,,,,,,2.705343247,,12940756.07,293478140.6,19.65402879
