,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
1405,CAFCA.ZI,,,,,,,
1406,BIHL.BT,,,,113,,South Africa,Emerg. Mkts.
1407,BIHL.BT,,,,107,,,Emerg. Mkts.
1408,BIHL.BT,,,,107,,,Emerg. Mkts.
1409,BIHL.BT,,,,,,,Emerg. Mkts.
1410,BIHL.BT,,,,,,,Emerg. Mkts.
1411,BIHL.BT,,,,,,,
1412,BIKJ.J,,,,,,South Africa,
1413,BLUJ.J,,,,,,South Africa,
1414,BOPP.GH,,,,,,Singapore,
1415,BRDR.ZI,,,,,,Zimbabwe,
1416,BRTJ.J,16.14,1998-08-17T00:00:00Z,2658527,301,5055408633,South Africa,
1417,BRTJ.J,16.14,1998-08-17T00:00:00Z,2636700,302,,,
1418,BRTJ.J,1.54,1998-08-17T00:00:00Z,3248852,201,34413513297,,
1419,BRTJ.J,1.2378,1998-08-17T00:00:00Z,3248854,303,34413321011,,
1420,BRTJ.J,1.22,1998-08-17T00:00:00Z,2675520,107,5055410695,,
1421,BRTJ.J,,,3248854,303,,,
1422,BRTJ.J,,,3248852,301,,,
1423,BRTJ.J,,,2675520,,,,
1424,BRTJ.J,,,2658527,,,,
1425,BRTJ.J,,,2636700,,,,
1426,BRTJ.J,,,,,,,
1427,BRTJ.J,,,,,,,
1428,BRTJ.J,,,,,,,
1429,BRTJ.J,,,,,,,
1430,BSRJ.J,4.51,1998-08-03T00:00:00Z,2676461,301,5000854298,South Africa,
1431,BSRJ.J,0.52,1998-06-30T00:00:00Z,2005211,113,,,
1432,BSRJ.J,0.0027,1998-12-31T00:00:00Z,2006038,107,,,
1433,BSRJ.J,0.27,1997-12-31T00:00:00Z,2005211,107,,,
1434,BSRJ.J,,,2676461,107,,,
1435,BSRJ.J,,,2006038,,,,
1436,BSRJ.J,,,,,,,
1437,BSRJ.J,,,,,,,
1438,BVTJ.J,27.71,1998-08-03T00:00:00Z,2676461,301,5000854298,South Africa,Growth
1439,BVTJ.J,16.36,1998-08-03T00:00:00Z,2637186,301,4297902883,,Emerg. Mkts.
1440,BVTJ.J,8.96,1998-07-01T00:00:00Z,3253894,113,,,Emerg. Mkts.
1441,BVTJ.J,6.93,1998-07-01T00:00:00Z,3300742,113,,,Specialty
1442,BVTJ.J,6.85,1998-07-01T00:00:00Z,3292836,303,,,Emerg. Mkts.
1443,BVTJ.J,4.09,1998-07-01T00:00:00Z,2938719,303,5001196246,,Growth
1444,BVTJ.J,1.45,1998-07-01T00:00:00Z,3157772,303,,,Emerg. Mkts.
1445,BVTJ.J,1.31,1998-07-01T00:00:00Z,3157773,302,,,GARP
1446,BVTJ.J,1.25,1998-08-03T00:00:00Z,2639482,110,,,Specialty
1447,BVTJ.J,0.06,1998-06-30T00:00:00Z,2005211,107,,,Income Value
1448,BVTJ.J,0.01,1998-03-31T00:00:00Z,2785765,303,,,Specialty
1449,BVTJ.J,0.01,1998-12-31T00:00:00Z,2005218,113,4298409344,,Income Value
1450,BVTJ.J,0.0011,1998-12-31T00:00:00Z,2006038,303,,,Specialty
1451,BVTJ.J,0.0002,1998-12-31T00:00:00Z,2003516,301,5000071982,,Emerg. Mkts.
1452,BVTJ.J,0.0,1997-09-30T00:00:00Z,2003709,107,,,Sector Specific
1453,BVTJ.J,0.0,1997-12-31T00:00:00Z,2003066,113,5000051932,,Emerg. Mkts.
1454,BVTJ.J,0.0,1998-09-30T00:00:00Z,2002868,113,,,Emerg. Mkts.
1455,BVTJ.J,25.48,1997-01-31T00:00:00Z,3253894,113,,,Growth
1456,BVTJ.J,0.13,1997-12-31T00:00:00Z,2005211,113,,,Emerg. Mkts.
1457,BVTJ.J,0.01,1997-12-31T00:00:00Z,2002868,107,,,Emerg. Mkts.
1458,BVTJ.J,0.002,1997-12-31T00:00:00Z,2006038,113,,,Emerg. Mkts.
1459,BVTJ.J,0.0,1997-09-30T00:00:00Z,2003709,107,,,Emerg. Mkts.
1460,BVTJ.J,0.0,1997-12-31T00:00:00Z,2003066,107,5000051932,,Emerg. Mkts.
1461,BVTJ.J,,,3300742,113,,,Specialty
1462,BVTJ.J,,,3292836,107,,,Growth
1463,BVTJ.J,,,3157773,107,,,Emerg. Mkts.
1464,BVTJ.J,,,3157772,101,,,Emerg. Mkts.
1465,BVTJ.J,,,2938719,107,,,Emerg. Mkts.
1466,BVTJ.J,,,2785765,107,,,Emerg. Mkts.
1467,BVTJ.J,,,2676461,107,,,Emerg. Mkts.
1468,BVTJ.J,,,2639482,107,,,GARP
1469,BVTJ.J,,,2637186,303,,,Emerg. Mkts.
1470,BVTJ.J,,,2005218,113,,,Growth
1471,BVTJ.J,,,2003516,113,,,
1472,BVTJ.J,,,,113,,,Emerg. Mkts.
1473,BVTJ.J,,,,113,,,Growth
1474,BVTJ.J,,,,113,,,Index
1475,BVTJ.J,,,,107,,,Emerg. Mkts.
1476,BVTJ.J,,,,107,,,Core Value
1477,BVTJ.J,,,,113,,,Core Value
1478,BVTJ.J,,,,107,,,Specialty
1479,BVTJ.J,,,,113,,,Growth
1480,BVTJ.J,,,,107,,,Growth
1481,BVTJ.J,,,,107,,,Growth
1482,BVTJ.J,,,,107,,,GARP
1483,BVTJ.J,,,,,,,Specialty
1484,BVTJ.J,,,,,,,Emerg. Mkts.
1485,BVTJ.J,,,,,,,Emerg. Mkts.
1486,BVTJ.J,,,,,,,Sector Specific
1487,BVTJ.J,,,,,,,Emerg. Mkts.
1488,BVTJ.J,,,,,,,Emerg. Mkts.
1489,BVTJ.J,,,,,,,Specialty
1490,BVTJ.J,,,,,,,Emerg. Mkts.
1491,BVTJ.J,,,,,,,Emerg. Mkts.
1492,BVTJ.J,,,,,,,Specialty
1493,BVTJ.J,,,,,,,Emerg. Mkts.
1494,BVTJ.J,,,,,,,Emerg. Mkts.
1495,BVTJ.J,,,,,,,Growth
1496,BVTJ.J,,,,,,,Emerg. Mkts.
1497,BVTJ.J,,,,,,,Emerg. Mkts.
1498,BVTJ.J,,,,,,,Index
1499,BVTJ.J,,,,,,,GARP
1500,BVTJ.J,,,,,,,Growth
1501,BVTJ.J,,,,,,,Core Value
1502,BVTJ.J,,,,,,,Core Value
1503,BVTJ.J,,,,,,,Emerg. Mkts.
1504,BVTJ.J,,,,,,,
1505,BVTJ.J,,,,,,,
1506,BVTJ.J,,,,,,,
1507,BVTJ.J,,,,,,,
1508,BVTJ.J,,,,,,,
1509,BVTJ.J,,,,,,,
1510,BVTJ.J,,,,,,,
1511,BVTJ.J,,,,,,,
1512,BVTJ.J,,,,,,,
1513,BVTJ.J,,,,,,,
1514,BVTJ.J,,,,,,,
1515,BVTJ.J,,,,,,,
1516,BVTJ.J,,,,,,,
1517,BVTJ.J,,,,,,,
1518,CILEASI.LG,,,,,,Nigeria,
1519,CADBURY.LG,,,,,,United States,
1520,CAL.GH,,,,,,Ghana,
1521,CAP.LG,,,,,,Nigeria,
1522,CAPOIL.LG,,,,,,Nigeria,
1523,CGEN.NR,,,,,,Kenya,
1524,CARB.NR,,,,,,Kenya,
1525,CATJ.J,60.0895,1998-06-01T00:00:00Z,3353971,302,5035511837,South Africa,Growth
1526,CATJ.J,5.3578,1998-06-01T00:00:00Z,2637186,301,4297902883,,Emerg. Mkts.
1527,CATJ.J,2.776,1998-06-01T00:00:00Z,2676461,301,5000854298,,Index
1528,CATJ.J,2.0677,1998-06-01T00:00:00Z,2637290,301,48471680717,,Emerg. Mkts.
1529,CATJ.J,0.7018,1998-12-31T00:00:00Z,2005217,302,,,Emerg. Mkts.
1530,CATJ.J,0.0034,1998-12-31T00:00:00Z,2006038,113,,,Emerg. Mkts.
1531,CATJ.J,0.0023,1998-06-30T00:00:00Z,2005211,107,,,Index
1532,CATJ.J,60.9865,1997-01-31T00:00:00Z,3353971,107,5035511837,,
1533,CATJ.J,0.0037,1997-12-31T00:00:00Z,2005211,113,,,
1534,CATJ.J,0.0019,1997-12-31T00:00:00Z,2006038,113,,,
1535,CATJ.J,,,2676461,302,,,
1536,CATJ.J,,,2637290,107,,,
1537,CATJ.J,,,2637186,107,,,
1538,CATJ.J,,,2005217,113,,,
1539,CATJ.J,,,,,,,
1540,CATJ.J,,,,,,,
1541,CATJ.J,,,,,,,
1542,CATJ.J,,,,,,,
1543,CATJ.J,,,,,,,
1544,CATJ.J,,,,,,,
1545,CRWN.NR,,,,,,Kenya,
1546,CBZ.ZI,,,,,,Zimbabwe,
1547,SBIC.NR,,,,,,South Africa,
1548,CFAO.GH,,,,,,Japan,
1549,CFI.ZI,,,,107,,Zimbabwe,
1550,CFI.ZI,,,,107,,,
1551,CGRJ.J,,,,,,South Africa,
1552,CHAMPIO.LG,,,,,,Netherlands,
1553,CHELLAR.LG,,,,,,Nigeria,
1554,CHO.BT,,,,,,Botswana,
1555,LACZ.ZI,,,,,,Switzerland,
1556,CKSJ.J,9.81,1997-12-04T00:00:00Z,2676461,301,5000854298,South Africa,
1557,CKSJ.J,7.0,1997-12-04T00:00:00Z,5272012,301,5035499051,,
1558,CKSJ.J,3.37,1997-12-04T00:00:00Z,2657775,301,,,
1559,CKSJ.J,2.72,1997-12-04T00:00:00Z,2996797,301,,,
1560,CKSJ.J,2.66,1997-12-04T00:00:00Z,2669904,301,4295889079,,
1561,CKSJ.J,1.58,1997-12-04T00:00:00Z,3253809,303,,,
1562,CKSJ.J,1.53,1997-12-04T00:00:00Z,3251438,303,,,
1563,CKSJ.J,1.5,1997-12-04T00:00:00Z,3251437,303,,,
1564,CKSJ.J,1.24,1997-12-04T00:00:00Z,2657792,301,,,
1565,CKSJ.J,1.17,1997-12-04T00:00:00Z,3251436,303,,,
1566,CKSJ.J,1.11,1997-12-04T00:00:00Z,2657796,113,,,
1567,CKSJ.J,1.06,1997-12-04T00:00:00Z,2637186,301,4297902883,,
1568,CKSJ.J,9.81,1997-12-04T00:00:00Z,2676461,301,5000854298,,
1569,CKSJ.J,7.0,1997-12-04T00:00:00Z,5272012,301,5035499051,,
1570,CKSJ.J,3.37,1997-12-04T00:00:00Z,2657775,301,,,
1571,CKSJ.J,2.72,1997-12-04T00:00:00Z,2996797,301,,,
1572,CKSJ.J,2.66,1997-12-04T00:00:00Z,2669904,301,4295889079,,
1573,CKSJ.J,1.58,1997-12-04T00:00:00Z,3253809,301,,,
1574,CKSJ.J,1.53,1997-12-04T00:00:00Z,3251438,303,,,
1575,CKSJ.J,1.5,1997-12-04T00:00:00Z,3251437,303,,,
1576,CKSJ.J,1.24,1997-12-04T00:00:00Z,2657792,303,,,
1577,CKSJ.J,1.17,1997-12-04T00:00:00Z,3251436,301,,,
1578,CKSJ.J,1.11,1997-12-04T00:00:00Z,2657796,303,,,
1579,CKSJ.J,1.06,1997-12-04T00:00:00Z,2637186,113,4297902883,,
1580,CKSJ.J,,,,301,,,
1581,CKSJ.J,,,,301,,,
1582,CLHJ.J,48.57,1998-08-03T00:00:00Z,3912190,301,4295888650,South Africa,Core Value
1583,CLHJ.J,18.7272,1998-08-03T00:00:00Z,2656446,301,5035499104,,Emerg. Mkts.
1584,CLHJ.J,2.74,1998-08-03T00:00:00Z,2676461,113,5000854298,,Index
1585,CLHJ.J,1.29,1998-08-03T00:00:00Z,2637186,113,4297902883,,Emerg. Mkts.
1586,CLHJ.J,0.19,1998-06-30T00:00:00Z,2005211,301,,,Core Value
1587,CLHJ.J,0.0025,1998-12-31T00:00:00Z,2006038,301,,,Emerg. Mkts.
1588,CLHJ.J,44.75,1997-01-31T00:00:00Z,3912190,107,4295888650,,Index
1589,CLHJ.J,25.4674,1997-01-31T00:00:00Z,2656446,107,5035499104,,
1590,CLHJ.J,0.09,1997-12-31T00:00:00Z,2005211,113,,,
1591,CLHJ.J,,,2676461,301,,,
1592,CLHJ.J,,,2637186,301,,,
1593,CLHJ.J,,,2006038,113,,,
1594,CLHJ.J,,,,113,,,
1595,CLHJ.J,,,,107,,,
1596,CLHJ.J,,,,113,,,
1597,CLHJ.J,,,,,,,
1598,CLHJ.J,,,,,,,
1599,CLHJ.J,,,,,,,
1600,CLYD.GH,,,,,,Ghana,
1601,MTUJ.J,29.33,1998-08-03T00:00:00Z,2930002,301,4298534128,South Africa,
1602,MTUJ.J,25.02,1998-08-03T00:00:00Z,3253780,303,,,
1603,MTUJ.J,24.98,1998-08-03T00:00:00Z,3253779,303,,,
1604,MTUJ.J,25.0,1997-01-31T00:00:00Z,3253780,303,,,
1605,MTUJ.J,25.0,1997-01-31T00:00:00Z,3253779,303,,,
1606,MTUJ.J,,,2930002,,,,
1607,CMHJ.J,47.68,1998-08-03T00:00:00Z,2655596,302,,South Africa,
1608,CMHJ.J,25.14,1998-08-03T00:00:00Z,2657124,301,5055410548,,
1609,CMHJ.J,4.11,1998-08-03T00:00:00Z,3247955,113,48471669190,,
1610,CMHJ.J,1.35,1998-08-03T00:00:00Z,3247954,306,,,
1611,CMHJ.J,44.43,1997-01-31T00:00:00Z,2655596,303,,,
1612,CMHJ.J,25.06,1997-01-31T00:00:00Z,2657124,302,5055410548,,
1613,CMHJ.J,,,3247955,301,,,
1614,CMHJ.J,,,3247954,,,,
1615,CMHJ.J,,,,,,,
1616,CMHJ.J,,,,,,,
1617,CMLJ.J,,,,,,South Africa,
1618,CMLT.GH,,,,,,Ghana,
1619,CMOJ.J,,,,,,South Africa,
1620,CNDJ.J,,,,,,South Africa,
1621,CONFDIN.LG,,,,,,Nigeria,
1622,CORNERS.LG,,,,,,Nigeria,
1623,COSTAIN.LG,,,,,,Nigeria,
1624,AICO.ZI,,,,,,Zimbabwe,
1625,CPC.GH,,,,,,Ghana,
1626,CPIJ.J,,,,,,South Africa,
1627,CRUSADE.LG,,,,,,Nigeria,
1628,CSBJ.J,11.19,1998-08-03T00:00:00Z,2672309,301,5055415176,South Africa,Emerg. Mkts.
1629,CSBJ.J,6.03,1998-08-03T00:00:00Z,2666043,113,5035474046,,Emerg. Mkts.
1630,CSBJ.J,3.38,1998-08-03T00:00:00Z,2676461,301,5000854298,,
1631,CSBJ.J,0.89,1998-08-03T00:00:00Z,5139144,301,4297021561,,
1632,CSBJ.J,,,5139144,111,,,
1633,CSBJ.J,,,2676461,113,,,
1634,CSBJ.J,,,2672309,,,,
1635,CSBJ.J,,,2666043,,,,
1636,CSBJ.J,,,,,,,
1637,CSBJ.J,,,,,,,
1638,IMH.NR,,,,,,Kenya,
1639,CUSTODIAN.LG,,,,,,Nigeria,
1640,CUTIX.LG,,,,,,Nigeria,
1641,DZL.ZI,,,,,,Zimbabwe,
1642,DANGSUG.LG,,,,,,Nigeria,
1643,DAWN.ZI,,,,,,Mauritius,
1644,SYGEUJ.J,,,,,,,
1645,SYGUSJ.J,,,,,,,
1646,SYGUKJ.J,,,,,,,
1647,SYGJPJ.J,,,,,,,
1648,SYGWDJ.J,,,,,,,
1649,DLTA.ZI,0.06,1998-12-31T00:00:00Z,2005726,113,5001449043,Zimbabwe,Hedge Fund
1650,DLTA.ZI,,,2005726,110,,,Emerg. Mkts.
1651,DLTA.ZI,,,,107,,,Emerg. Mkts.
1652,DLTA.ZI,,,,107,,,Emerg. Mkts.
1653,DLTA.ZI,,,,113,,,Growth
1654,DLTA.ZI,,,,107,,,Core Growth
1655,DLTA.ZI,,,,113,,,Emerg. Mkts.
1656,DLTA.ZI,,,,110,,,Emerg. Mkts.
1657,DLTA.ZI,,,,,,,Emerg. Mkts.
1658,DLTA.ZI,,,,,,,Emerg. Mkts.
1659,DLTA.ZI,,,,,,,GARP
1660,DLTA.ZI,,,,,,,Income Value
1661,DLTA.ZI,,,,,,,Income Value
1662,DLTA.ZI,,,,,,,Specialty
1663,DLTA.ZI,,,,,,,Emerg. Mkts.
1664,DLTA.ZI,,,,,,,Emerg. Mkts.
1665,DLTA.ZI,,,,,,,Emerg. Mkts.
1666,DLTA.ZI,,,,,,,Core Growth
1667,DLTA.ZI,,,,,,,Emerg. Mkts.
1668,DLTA.ZI,,,,,,,Emerg. Mkts.
1669,DLTA.ZI,,,,,,,Emerg. Mkts.
1670,DLTA.ZI,,,,,,,Hedge Fund
1671,DLTA.ZI,,,,,,,Emerg. Mkts.
1672,DLTA.ZI,,,,,,,Emerg. Mkts.
1673,DLTA.ZI,,,,,,,Emerg. Mkts.
1674,DLTA.ZI,,,,,,,Growth
1675,DLTA.ZI,,,,,,,Emerg. Mkts.
1676,DLTA.ZI,,,,,,,Specialty
1677,DLTA.ZI,,,,,,,Emerg. Mkts.
1678,DLTA.ZI,,,,,,,Emerg. Mkts.
1679,DLTA.ZI,,,,,,,Core Growth
1680,DLTA.ZI,,,,,,,Emerg. Mkts.
1681,DLTA.ZI,,,,,,,Emerg. Mkts.
1682,DLTA.ZI,,,,,,,Emerg. Mkts.
1683,DLTA.ZI,,,,,,,Core Growth
1684,DLTA.ZI,,,,,,,
1685,DLTA.ZI,,,,,,,
1686,DLTA.ZI,,,,,,,
1687,DLTA.ZI,,,,,,,
1688,DLTA.ZI,,,,,,,
1689,DLTA.ZI,,,,,,,
1690,DLTA.ZI,,,,,,,
1691,BETAGLA.LG,,,,,,Greece,
1692,DNMEYER.LG,,,,,,Nigeria,
1693,DRDJ.J,,,,,,South Africa,
1694,DSYJ.J,,,,,,South Africa,
1695,DTCJ.J,19.2381,1998-09-30T00:00:00Z,2676461,301,5000854298,South Africa,Specialty
1696,DTCJ.J,8.2853,1998-09-30T00:00:00Z,3281335,113,34415923066,,Specialty
1697,DTCJ.J,2.5496,1998-09-30T00:00:00Z,2637186,303,4297902883,,Growth
1698,DTCJ.J,1.3623,1998-09-30T00:00:00Z,5318905,113,4295889203,,Specialty
1699,DTCJ.J,1.3124,1998-09-30T00:00:00Z,3253814,302,48471669465,,Emerg. Mkts.
1700,DTCJ.J,0.8439,1998-06-30T00:00:00Z,2005211,107,,,Emerg. Mkts.
1701,DTCJ.J,0.2334,1998-12-31T00:00:00Z,2005218,301,4298409344,,Emerg. Mkts.
1702,DTCJ.J,0.0026,1998-12-31T00:00:00Z,2006038,302,,,Specialty
1703,DTCJ.J,0.0,1998-06-01T00:00:00Z,2644210,306,4295888700,,Emerg. Mkts.
1704,DTCJ.J,0.0,1998-06-30T00:00:00Z,2003974,107,5000001140,,Emerg. Mkts.
1705,DTCJ.J,,1997-01-31T00:00:00Z,3253814,107,48471669465,,Emerg. Mkts.
1706,DTCJ.J,78.1473,1997-01-31T00:00:00Z,2644210,113,4295888700,,Emerg. Mkts.
1707,DTCJ.J,0.3977,1997-06-30T00:00:00Z,2005218,113,4298409344,,Growth
1708,DTCJ.J,0.2662,1997-12-31T00:00:00Z,2006038,107,,,Emerg. Mkts.
1709,DTCJ.J,0.1578,1997-03-31T00:00:00Z,2003974,107,5000001140,,Emerg. Mkts.
1710,DTCJ.J,0.0346,1997-12-31T00:00:00Z,2005211,113,,,
1711,DTCJ.J,,,5318905,113,,,Emerg. Mkts.
1712,DTCJ.J,,,3281335,107,,,Core Value
1713,DTCJ.J,,,2676461,301,,,GARP
1714,DTCJ.J,,,2637186,113,,,Index
1715,DTCJ.J,,,,306,,,Specialty
1716,DTCJ.J,,,,301,,,Specialty
1717,DTCJ.J,,,,113,,,Specialty
1718,DTCJ.J,,,,107,,,Emerg. Mkts.
1719,DTCJ.J,,,,107,,,Growth
1720,DTCJ.J,,,,113,,,Growth
1721,DTCJ.J,,,,107,,,Emerg. Mkts.
1722,DTCJ.J,,,,113,,,Emerg. Mkts.
1723,DTCJ.J,,,,113,,,Emerg. Mkts.
1724,DTCJ.J,,,,,,,Emerg. Mkts.
1725,DTCJ.J,,,,,,,Specialty
1726,DTCJ.J,,,,,,,
1727,DTCJ.J,,,,,,,
1728,DTCJ.J,,,,,,,
1729,DTCJ.J,,,,,,,
1730,DTCJ.J,,,,,,,
1731,DTCJ.J,,,,,,,
1732,DTCJ.J,,,,,,,
1733,DTCJ.J,,,,,,,
1734,DTCJ.J,,,,,,,
1735,DTCJ.J,,,,,,,
1736,DTCJ.J,,,,,,,
1737,DTK.NR,,,,107,,Kenya,
1738,DTK.NR,,,,107,,,
1739,OCH.NR,,,,,,Kenya,
1740,DUNLOP.LG,0.0,1998-12-31T00:00:00Z,2006494,107,5000706029,Nigeria,
1741,DUNLOP.LG,0.0,1997-06-30T00:00:00Z,2006494,107,5000706029,,
1742,CABL.NR,,,,,,Kenya,
1743,PORT.NR,,,,107,,Kenya,Growth
1744,PORT.NR,,,,107,,,Growth
1745,EGH.GH,,,,,,Togo,
1746,EQTY.NR,,,,,,Kenya,
1747,EGAD.NR,,,,,,,
1748,EGL.GH,6.54,1997-03-31T00:00:00Z,2003794,107,,Ghana,
1749,EGL.GH,1.07,1998-12-31T00:00:00Z,2006494,107,5000706029,,Hedge Fund
1750,EGL.GH,6.54,1997-03-31T00:00:00Z,2003794,107,,,Index
1751,EGL.GH,0.43,1997-06-30T00:00:00Z,2006494,107,5000706029,,
1752,EGL.GH,,,,,,,Hedge Fund
1753,EGL.GH,,,,,,,Index
1754,EKOCORP.LG,,,,,,Nigeria,
1755,ELIJ.J,,,,,,South Africa,
1756,ELLAHLA.LG,,,,,,Nigeria,
1757,EMIJ.J,,,,,,,
1758,ECO.ZI,0.69,1998-12-31T00:00:00Z,2006494,113,5000706029,Zimbabwe,
1759,ECO.ZI,,,2006494,107,,,
1760,ECO.ZI,,,,,,,
1761,ECO.ZI,,,,,,,
1762,ENGN.BT,,,,107,,Malaysia,
1763,ENGN.BT,,,,107,,,
1764,EOHJ.J,1.56,1998-12-31T00:00:00Z,2006038,107,,South Africa,
1765,EOHJ.J,,,2006038,,,,
1766,ETERNAO.LG,,,,,,Nigeria,
1767,ETI.LG,,,,,,Togo,
1768,EVRD.NR,,,,,,,
1769,XPRS.NR,,,,,,Kenya,
1770,EXXJ.J,,,,,,South Africa,
1771,FALG.ZI,,,,,,Switzerland,
1772,FBRJ.J,29.6526,1998-08-03T00:00:00Z,3254717,303,,South Africa,Specialty
1773,FBRJ.J,27.8574,1998-08-03T00:00:00Z,3254718,303,34413324417,,
1774,FBRJ.J,7.31,1998-08-03T00:00:00Z,3248566,113,,,
1775,FBRJ.J,2.64,1998-08-03T00:00:00Z,2676461,201,5000854298,,
1776,FBRJ.J,2.27,1998-08-03T00:00:00Z,3248567,113,,,
1777,FBRJ.J,40.2078,1997-01-31T00:00:00Z,3254717,303,,,
1778,FBRJ.J,36.4012,1997-01-31T00:00:00Z,3254718,301,34413324417,,
1779,FBRJ.J,,,3248567,303,,,
1780,FBRJ.J,,,3248566,303,,,
1781,FBRJ.J,,,2676461,303,,,
1782,FBRJ.J,,,,113,,,
1783,FBRJ.J,,,,,,,
1784,FBRJ.J,,,,,,,
1785,FBRJ.J,,,,,,,
1786,FBRJ.J,,,,,,,
1787,FBRJ.J,,,,,,,
1788,FCMB.LG,,,,,,Nigeria,
1789,FIDL.ZI,,,,,,Zimbabwe,
1790,FIDELIT.LG,,,,,,Nigeria,
1791,SMER.NR,0.21,1998-12-31T00:00:00Z,2006494,107,5000706029,Kenya,Hedge Fund
1792,SMER.NR,0.1006,1998-12-31T00:00:00Z,2005726,107,5001449043,,Growth
1793,SMER.NR,0.2086,1997-06-30T00:00:00Z,2006494,113,5000706029,,
1794,SMER.NR,,,2005726,107,,,Hedge Fund
1795,SMER.NR,,,,113,,,Growth
1796,SMER.NR,,,,,,,
1797,FBNH.LG,,,,,,Nigeria,
1798,FLOURMI.LG,,,,,,,
1799,FML.GH,,,,,,France,
1800,FNBB.BT,,,,107,,South Africa,
1801,FNBB.BT,,,,107,,,
1802,TFGJ.J,52.45,1998-07-01T00:00:00Z,3253848,306,48471668836,South Africa,Hedge Fund
1803,TFGJ.J,10.88,1998-07-01T00:00:00Z,2676461,301,5000854298,,Specialty
1804,TFGJ.J,5.95,1998-07-01T00:00:00Z,2637186,113,4297902883,,Emerg. Mkts.
1805,TFGJ.J,1.29,1998-07-01T00:00:00Z,2637290,301,48471680717,,Growth
1806,TFGJ.J,1.28,1998-07-01T00:00:00Z,2684299,113,5001446208,,Emerg. Mkts.
1807,TFGJ.J,0.2384,1998-12-31T00:00:00Z,2005218,302,4298409344,,Emerg. Mkts.
1808,TFGJ.J,0.0068,1998-12-31T00:00:00Z,2006038,107,,,Index
1809,TFGJ.J,0.0032,1998-06-30T00:00:00Z,2005211,301,,,Specialty
1810,TFGJ.J,0.0,1998-12-31T00:00:00Z,2005217,110,,,
1811,TFGJ.J,56.76,1997-01-31T00:00:00Z,3253848,113,48471668836,,Emerg. Mkts.
1812,TFGJ.J,0.0897,1997-06-30T00:00:00Z,2005218,107,4298409344,,Growth
1813,TFGJ.J,0.0047,1997-12-31T00:00:00Z,2005211,107,,,Index
1814,TFGJ.J,0.0018,1997-12-31T00:00:00Z,2006038,107,,,Core Value
1815,TFGJ.J,,,2684299,107,,,Emerg. Mkts.
1816,TFGJ.J,,,2676461,107,,,Index
1817,TFGJ.J,,,2637290,113,,,Emerg. Mkts.
1818,TFGJ.J,,,2637186,113,,,Specialty
1819,TFGJ.J,,,2005217,113,,,
1820,TFGJ.J,,,,306,,,Index
1821,TFGJ.J,,,,107,,,Core Value
1822,TFGJ.J,,,,113,,,
1823,TFGJ.J,,,,107,,,
1824,TFGJ.J,,,,107,,,
1825,TFGJ.J,,,,113,,,
1826,TFGJ.J,,,,113,,,
1827,TFGJ.J,,,,107,,,
1828,TFGJ.J,,,,107,,,
1829,TFGJ.J,,,,113,,,
1830,TFGJ.J,,,,,,,
1831,TFGJ.J,,,,,,,
1832,TFGJ.J,,,,,,,
1833,TFGJ.J,,,,,,,
1834,TFGJ.J,,,,,,,
1835,TFGJ.J,,,,,,,
1836,TFGJ.J,,,,,,,
1837,TFGJ.J,,,,,,,
1838,FSRJ.J,13.67,1998-12-31T00:00:00Z,2676461,302,5000854298,South Africa,Specialty
1839,FSRJ.J,7.67,1998-12-31T00:00:00Z,2637186,301,4297902883,,Specialty
1840,FSRJ.J,3.08,1998-12-31T00:00:00Z,2647981,301,,,Index
1841,FSRJ.J,0.29,1998-12-31T00:00:00Z,2005217,113,,,Emerg. Mkts.
1842,FSRJ.J,0.08,1998-06-30T00:00:00Z,2005211,301,,,Emerg. Mkts.
1843,FSRJ.J,0.04,1998-12-31T00:00:00Z,2005218,107,4298409344,,Emerg. Mkts.
1844,FSRJ.J,0.01,1998-12-31T00:00:00Z,2004902,302,,,Emerg. Mkts.
1845,FSRJ.J,0.01,1998-12-31T00:00:00Z,2006038,107,,,Emerg. Mkts.
1846,FSRJ.J,0.0019,1998-12-31T00:00:00Z,2003457,113,5000036827,,Emerg. Mkts.
1847,FSRJ.J,0.0017,1998-12-31T00:00:00Z,2005054,113,,,Emerg. Mkts.
1848,FSRJ.J,0.33,1997-12-31T00:00:00Z,2005217,113,,,Core Growth
1849,FSRJ.J,0.01,1997-06-30T00:00:00Z,2005218,107,4298409344,,Emerg. Mkts.
1850,FSRJ.J,0.0034,1997-12-31T00:00:00Z,2005211,113,,,Emerg. Mkts.
1851,FSRJ.J,0.002,1997-12-31T00:00:00Z,2006038,107,,,
1852,FSRJ.J,,,2676461,110,,,Emerg. Mkts.
1853,FSRJ.J,,,2647981,113,,,Emerg. Mkts.
1854,FSRJ.J,,,2637186,113,,,Emerg. Mkts.
1855,FSRJ.J,,,2005054,107,,,Emerg. Mkts.
1856,FSRJ.J,,,2004902,113,,,Emerg. Mkts.
1857,FSRJ.J,,,2003457,110,,,Emerg. Mkts.
1858,FSRJ.J,,,,113,,,Index
1859,FSRJ.J,,,,107,,,Emerg. Mkts.
1860,FSRJ.J,,,,113,,,Growth
1861,FSRJ.J,,,,107,,,Emerg. Mkts.
1862,FSRJ.J,,,,113,,,Emerg. Mkts.
