,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
271,HAFR.NR,,,,,,Kenya,
272,ATTJ.J,,,,,,South Africa,
273,ASCJ.J,,,,,,South Africa,
274,APFJ.J,,,,,,South Africa,
275,CWG.LG,,,,,,Nigeria,
276,UCHUMI.UG,,,,,,Kenya,
277,ETFPLDJ.J,,,,,,,
278,NGPLDJ.J,,,,,,,
279,SARJ.J,,,,,,South Africa,
280,ETFPLTJ.J,,,,,,,
281,ETFGLDJ.J,,,,,,,
282,THAJ.J,,,,,,Cyprus,
283,LVLTRXJ.J^H18,,,,,,,
284,DIVTRXJ.J,,,,,,,
285,AVLJ.J,,,,,,South Africa,
286,LOTO.MZ,,,,,,Mauritius,
287,CAVERTON.LG,,,,,,Nigeria,
288,VISJ.J,,,,,,South Africa,
289,MBP.TZ,,,,,,Tanzania,
290,SARE.MZ,,,,,,South Africa,
291,KSTJ.J,,,,,,South Africa,
292,EQUJ.J,,,,,,South Africa,
293,AFHJ.J,,,,,,United States,
294,MAFS.LZ,,,,,,Zambia,
295,NSE.NR,,,,,,Kenya,
296,SWALA.TZ,,,,,,Tanzania,
297,BTCL.BT,,,,,,Botswana,
298,RFGJ.J,,,,,,South Africa,
299,TRANSCOHOT.LG,,,,,,Nigeria,
300,QFHJ.J,,,,,,South Africa,
301,NOV.MZ,,,,,,Mauritius,
302,LIVINGTRUST.LG,,,,,,Nigeria,
303,TTLS.CI,,,,,,France,
304,FTGH.NR,,,,,,Kenya,
305,KCCGLDJ.J,,,,,,,
306,KUR.NR,,,,,,Kenya,
307,MEDVIEWAIR.LG,,,,,,Nigeria,
308,DNBJ.J,,,,,,South Africa,
309,HILJ.J,,,,,,Malta,
310,ACSJ.J,,,,,,South Africa,
311,IMRP7p.J,,,,,,South Africa,
312,BOAS.CI,,,,,,Morocco,
313,NVSJ.J,,,,,,South Africa,
314,MFDG.MZ,,,,,,Mauritius,
315,MKCB.TZ,,,,,,Tanzania,
316,MAC.GH,,,,,,Ghana,
317,IMR.RW,,,,,,Kenya,
318,MCB.TZ,,,,,,Tanzania,
319,INFINITY.LG,,,,,,Nigeria,
320,VALUEFUND.LG,,,,,,Nigeria,
321,UPDCREIT.LG,,,,,,Nigeria,
322,ADB.GH,,,,,,Ghana,
323,BOAM.CI,,,,,,Morocco,
324,CTOP50J.J,,,,,,,
325,IKUL.LZ,,,,,,Zambia,
326,EIZP.LZ,,,,,,Zambia,
327,ILUJ.J,,,,,,South Africa,
328,PROL.ZI,,,,,,Zimbabwe,
329,RENJ.J,,,,,,South Africa,
330,PEMJ.J,,,,,,South Africa,
331,YETU.TZ,,,,,,Tanzania,
332,STANBIC.LG,,,,,,,
333,VETIVA.LG,,,,,,,
334,APL.MZ,,,,,,Mauritius,
335,DCPJ.J,,,,,,,
336,BWNJ.J,,,,,,South Africa,
337,SYGJ.J,,,,,,South Africa,
338,TRLJ.J,,,,,,South Africa,
339,CTAJ.J,,,,,,South Africa,
340,IIL.GH,,,,,,Ghana,
341,NOTORE.LG,,,,,,,
342,SSSJ.J,,,,,,South Africa,
343,SAMBA.GH,,,,,,Ghana,
344,HORDS.GH,,,,,,Ghana,
345,MMH.GH,,,,,,Ghana,
346,MHBJ.J,,,,,,South Africa,
347,ATIL.MZ,,,,,,South Africa,
348,LTEJ.J,,,,,,Malta,
349,FAHR.NR,,,,,,Kenya,
350,ETFRHOJ.J,,,,,,,
351,SNHJ.J,5.0717,2010-06-30T00:00:00Z,2637859,113,4297369644,South Africa,Core Value
352,SNHJ.J,4.2812,2010-06-30T00:00:00Z,3238019,114,34413286392,,Specialty
353,SNHJ.J,0.8684,2010-06-30T00:00:00Z,5526811,303,34413648368,,Growth
354,SNHJ.J,0.3728,2010-09-30T00:00:00Z,2915245,113,4298106595,,GARP
355,SNHJ.J,0.1899,2010-06-30T00:00:00Z,5156599,303,34413536538,,Core Value
356,SNHJ.J,0.1346,2010-09-30T00:00:00Z,2445138,113,5000068710,,Aggres. Gr.
357,SNHJ.J,0.1343,2010-06-30T00:00:00Z,5530225,113,34413335146,,Specialty
358,SNHJ.J,0.1124,2010-06-30T00:00:00Z,5530224,113,34413956654,,GARP
359,SNHJ.J,0.1,2010-06-30T00:00:00Z,3268371,107,,,GARP
360,SNHJ.J,0.0701,2010-06-30T00:00:00Z,5530230,303,34423106721,,Core Value
361,SNHJ.J,0.03,2010-06-30T00:00:00Z,5530226,107,,,Specialty
362,SNHJ.J,0.02,2010-06-30T00:00:00Z,5530235,113,34419729539,,
363,SNHJ.J,0.0138,2010-09-30T00:00:00Z,2403920,303,5000749182,,
364,SNHJ.J,0.0027,2010-06-30T00:00:00Z,5530228,113,,,
365,SNHJ.J,0.0006,2010-09-30T00:00:00Z,2132706,107,4298459126,,
366,SNHJ.J,,,2003276,303,,,
367,SNHJ.J,4.1788,2009-06-30T00:00:00Z,3238019,303,34413286392,,
368,SNHJ.J,0.0,2008-03-31T00:00:00Z,2003276,107,4296618041,,
369,SNHJ.J,,,5530235,303,,,
370,SNHJ.J,,,5530230,113,,,
371,SNHJ.J,,,5530228,107,,,
372,SNHJ.J,,,5530226,110,,,
373,SNHJ.J,,,5530225,110,,,
374,SNHJ.J,,,5530224,303,,,
375,SNHJ.J,,,5526811,113,,,
376,SNHJ.J,,,5156599,113,,,
377,SNHJ.J,,,3268371,303,,,
378,SNHJ.J,,,2915245,107,,,
379,SNHJ.J,,,2637859,107,,,
380,SNHJ.J,,,2445138,107,,,
381,SNHJ.J,,,2403920,113,,,
382,SNHJ.J,,,2132706,113,,,
383,SNHJ.J,,,,303,,,
384,SNHJ.J,,,,107,,,
385,SNHJ.J,,,,107,,,
386,SNHJ.J,,,,107,,,
387,SNHJ.J,,,,107,,,
388,SNHJ.J,,,,113,,,
389,SNHJ.J,,,,107,,,
390,SNHJ.J,,,,,,,
391,SNHJ.J,,,,,,,
392,SNHJ.J,,,,,,,
393,SNHJ.J,,,,303,,,
394,SNHJ.J,,,,113,,,
395,SNHJ.J,,,,107,,,
396,SNHJ.J,,,,113,,,
397,SNHJ.J,,,,113,,,
398,SNHJ.J,,,,113,,,
399,SNHJ.J,,,,110,,,
400,SNHJ.J,,,,110,,,
401,SNHJ.J,,,,107,,,
402,SNHJ.J,,,,113,,,
403,SNHJ.J,,,,107,,,
404,SNHJ.J,,,,107,,,
405,SNHJ.J,,,,107,,,
406,SNHJ.J,,,,107,,,
407,SNHJ.J,,,,110,,,
408,SNHJ.J,,,,,,,
409,SNHJ.J,,,,,,,
410,SNHJ.J,,,,,,,
411,SNHJ.J,,,,,,,
412,SNHJ.J,,,,,,,
413,SNHJ.J,,,,,,,
414,SNHJ.J,,,,,,,
415,SNHJ.J,,,,,,,
416,SNHJ.J,,,,,,,
417,SNHJ.J,,,,,,,
418,SNHJ.J,,,,,,,
419,SNHJ.J,,,,,,,
420,SNHJ.J,,,,,,,
421,SNHJ.J,,,,,,,
422,SNHJ.J,,,,,,,
423,SNHJ.J,,,,,,,
424,SNHJ.J,,,,,,,
425,SNHJ.J,,,,,,,
426,SNHJ.J,,,,,,,
427,SNHJ.J,,,,,,,
428,SNHJ.J,,,,,,,
429,SNHJ.J,,,,,,,
430,SNHJ.J,,,,,,,
431,SNHJ.J,,,,,,,
432,SNHJ.J,,,,,,,
433,SNHJ.J,,,,,,,
434,SNHJ.J,,,,,,,
435,GBFS.ZI,,,,,,Luxembourg,
436,ABCB.MZ,,,,,,Mauritius,
437,VETBANK.LG,,,,,,,
438,VETGOODS.LG,,,,,,,
439,VETINDETF.LG,,,,,,,
440,NRLJ.J,,,,,,South Africa,
441,TAD.MZ,,,,,,Mauritius,
442,DCON.NR,,,,,,Kenya,
443,FPC.BT,,,,,,Botswana,
444,AXIA.ZI,,,,,,Zimbabwe,
445,BIDJ.J,,,,,,South Africa,
446,MUCOBA.TZ,,,,,,Tanzania,
447,NBV.NR,,,,,,United Arab Emirates,
448,NSBC.CI,,,,,,Ivory Coast,
449,DSE.TZ,,,,,,Tanzania,
450,IBLL.MZ,,,,,,Mauritius,
451,EPEJ.J,,,,,,Mauritius,
452,UPL.MZ,,,,,,Mauritius,
453,YYLBEEJ.J,,,,,,South Africa,
454,ACCESS.GH,,,,,,Nigeria,
455,SCRC.CI,,,,,,Ivory Coast,
456,SEAJ.J,,,,,,South Africa,
457,SIBC.CI,,,,,,Morocco,
458,GLPROPJ.J,,,,,,,
459,CBIBF.CI,,,,,,Burkina Faso,
460,TPFJ.J,,,,,,South Africa,
461,VODA.TZ,,,,,,United Kingdom,
462,CQCIL.UG,,,,,,India,
463,L2DJ.J,,,,,,South Africa,
464,TIP.LG,,,,,,Nigeria,
465,DCCUSDJ.J,,,,,,,
466,SHGJ.J,,,,,,South Africa,
467,JAIZBANK.LG,,,,,,Nigeria,
468,STXILBJ.J,,,,,,,
469,STXPROJ.J,,,,,,,
470,PFBJ.J,,,,,,South Africa,
471,MTNGH.GH,,,,,,South Africa,
472,MIN.BT,,,,,,Botswana,
473,BAYP.MZ,,,,,,Mauritius,
474,AILJ.J,,,,,,South Africa,
475,KALJ.J,,,,,,South Africa,
476,NRPJ.J,,,,,,Netherlands,
477,RHBJ.J,,,,,,South Africa,
478,HETJ.J,,,,,,South Africa,
479,STXWDMJ.J,,,,,,,
480,STXEMGJ.J,,,,,,,
481,STX500J.J,,,,,,,
482,FMP.ZI,,,,,,Zimbabwe,
483,ZXSWS.ZX,,,,,,South Africa,
484,ZXSWB.ZX,,,,,,South Africa,
485,ZXTWI.ZX,,,,,,South Africa,
486,FMBCH.MV,,,,,,Malawi,
487,PPHJ.J,,,,,,South Africa,
488,STXQUAJ.J,,,,,,,
489,LHN.NM,,,,,,Botswana,
490,4SIJ.J,,,,,,Mauritius,
491,SDOJ.J,,,,,,South Africa,
492,FNBEQFJ.J,,,,,,,
493,PNH.NM,,,,,,Namibia,
494,SYG500J.J,,,,,,,
495,CCAF.LZ,,,,,,Zambia,
496,DCCUS2J.J,,,,,,,
497,ECOC.CI,,,,,,Togo,
498,GSPECPLC.LG,,,,,,Nigeria,
499,ARIN.MZ,,,,,,Indonesia,
500,CVWJ.J,,,,,,,
501,AYOJ.J,,,,,,South Africa,
502,ZXTIP.ZX,,,,,,South Africa,
503,ETF500J.J,,,,,,,
504,FNBWGBJ.J,,,,,,,
505,STXNDQJ.J,,,,,,,
506,LBRJ.J,,,,,,South Africa,
507,DIGICUT.GH,,,,,,Ghana,
508,FTHJ.J,,,,,,South Africa,
509,AEIBy.MZ,,,,,,Egypt,
510,4ANWKH.4AX,,,,,,South Africa,
511,4AHWP.4AX,,,,,,South Africa,
512,4AASP.4AX,,,,,,South Africa,
513,NFEMODJ.J,,,,,,,
514,NFEHGEJ.J,,,,,,,
515,NFEDEFJ.J,,,,,,,
516,MTNN.LG,,,,,,South Africa,
517,ETFBNDJ.J,,,,,,,
518,NFNAMA.NM,,,,,,,
519,STXGOVJ.J,,,,,,,
520,STXESGJ.J,,,,,,,
521,STXEMEJ.J,,,,,,,
522,MERGROWTH.LG,,,,,,,
523,MERVALUE.LG,,,,,,,
524,SYGESGJ.J,,,,,,,
525,MTNR.RW,,,,,,South Africa,
526,SYGEMFJ.J,,,,,,,
527,STXCAPJ.J,,,,,,,
528,STXNDAJ.J,,,,,,,
529,4AAVC.4AX,,,,,,South Africa,
530,STXHLTJ.J,,,,,,,
531,ETFSRIJ.J,,,,,,,
532,ETFEMAJ.J,,,,,,,
533,BIND.VF,,,,,,United Kingdom,
534,PHL.VF,,,,,,Zimbabwe,
535,SYGSEJ.J,,,,,,,
536,CSGOVIJ.J,,,,,,South Africa,
537,SIM.VF,,,,,,Zimbabwe,
538,NED.VF,,,,,,Zimbabwe,
539,ZZDJ.J,,,,,,South Africa,
540,NTFD.VF,,,,,,Zimbabwe,
541,4AGFR1O.4AX,,,,,,South Africa,
542,GEREGU.LG,,,,,,Nigeria,
543,CAAJ.J,,,,,,South Africa,
544,SREE.MZ,,,,,,Mauritius,
545,ACCESSCORP.LG,5.7631,2010-12-31T00:00:00Z,5553629,301,5035495678,Nigeria,Specialty
546,ACCESSCORP.LG,3.7253,2010-12-31T00:00:00Z,5553630,301,5035507836,,Core Growth
547,ACCESSCORP.LG,3.0099,2010-12-31T00:00:00Z,5452128,303,,,GARP
548,ACCESSCORP.LG,3.0099,2010-12-31T00:00:00Z,5452132,303,,,Emerg. Mkts.
549,ACCESSCORP.LG,1.9002,2010-12-31T00:00:00Z,5452133,303,,,Growth
550,ACCESSCORP.LG,1.864,2010-12-31T00:00:00Z,5452162,303,,,Specialty
551,ACCESSCORP.LG,0.7177,2010-12-31T00:00:00Z,5452082,303,,,Aggres. Gr.
552,ACCESSCORP.LG,0.1963,2010-12-31T00:00:00Z,5452140,107,,,Emerg. Mkts.
553,ACCESSCORP.LG,0.1236,2010-12-31T00:00:00Z,2005167,113,5000071988,,
554,ACCESSCORP.LG,0.1165,2010-12-31T00:00:00Z,5452148,107,,,Aggres. Gr.
555,ACCESSCORP.LG,0.0491,2010-01-31T00:00:00Z,5229097,113,5000657890,,Core Value
556,ACCESSCORP.LG,0.0449,2010-12-31T00:00:00Z,5452171,113,,,Growth
557,ACCESSCORP.LG,0.033,2010-12-31T00:00:00Z,5452160,113,,,
558,ACCESSCORP.LG,0.0327,2010-12-31T00:00:00Z,5452158,107,,,
559,ACCESSCORP.LG,0.0303,2010-12-31T00:00:00Z,2006891,113,5000005361,,
560,ACCESSCORP.LG,0.0271,2010-12-31T00:00:00Z,5452168,303,,,
561,ACCESSCORP.LG,0.0252,2010-12-31T00:00:00Z,2004235,113,5000035891,,Core Growth
562,ACCESSCORP.LG,0.0176,2010-12-31T00:00:00Z,5452174,107,,,
563,ACCESSCORP.LG,0.0142,2010-12-31T00:00:00Z,5452156,101,,,
564,ACCESSCORP.LG,0.0034,2010-12-31T00:00:00Z,5452176,303,,,
565,ACCESSCORP.LG,,,2621326,113,,,Aggres. Gr.
566,ACCESSCORP.LG,,,2006494,107,,,Emerg. Mkts.
567,ACCESSCORP.LG,9.9472,2009-03-31T00:00:00Z,5553630,113,5035507836,,Aggres. Gr.
568,ACCESSCORP.LG,6.0304,2009-12-31T00:00:00Z,5553629,303,5035495678,,Core Value
569,ACCESSCORP.LG,1.8695,2009-12-31T00:00:00Z,5452162,303,,,
570,ACCESSCORP.LG,1.6937,2009-12-31T00:00:00Z,5452133,303,,,Growth
571,ACCESSCORP.LG,0.7203,2009-12-31T00:00:00Z,5452082,107,,,
572,ACCESSCORP.LG,0.253,2009-12-31T00:00:00Z,5452140,303,,,GARP
