,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
3176,AVIJ.J,0.0,2004-12-31T00:00:00Z,2003708,107,5000064072,,Index
3177,AVIJ.J,,,3357765,107,,,
3178,AVIJ.J,,,2446756,107,,,Specialty
3179,AVIJ.J,,,,113,,,Core Value
3180,AVIJ.J,,,,113,,,GARP
3181,AVIJ.J,,,,107,,,Growth
3182,AVIJ.J,,,,107,,,Emerg. Mkts.
3183,AVIJ.J,,,,113,,,Emerg. Mkts.
3184,AVIJ.J,,,,107,,,Core Value
3185,AVIJ.J,,,,107,,,Emerg. Mkts.
3186,AVIJ.J,,,,,,,Growth
3187,AVIJ.J,,,,,,,International
3188,AVIJ.J,,,,,,,International
3189,AVIJ.J,,,,,,,Emerg. Mkts.
3190,AVIJ.J,,,,,,,Income Value
3191,AVIJ.J,,,,,,,Growth
3192,AVIJ.J,,,,,,,Emerg. Mkts.
3193,AVIJ.J,,,,107,,,Growth
3194,AVIJ.J,,,,114,,,Specialty
3195,AVIJ.J,,,,113,,,Core Value
3196,AVIJ.J,,,,113,,,Specialty
3197,AVIJ.J,,,,113,,,Specialty
3198,AVIJ.J,,,,110,,,Specialty
3199,AVIJ.J,,,,113,,,
3200,AVIJ.J,,,,113,,,
3201,AVIJ.J,,,,301,,,
3202,AVIJ.J,,,,301,,,
3203,AVIJ.J,,,,107,,,
3204,AVIJ.J,,,,113,,,
3205,AVIJ.J,,,,107,,,
3206,AVIJ.J,,,,107,,,
3207,AVIJ.J,,,,107,,,
3208,AVIJ.J,,,,113,,,
3209,AVIJ.J,,,,110,,,Emerg. Mkts.
3210,AVIJ.J,,,,107,,,Index
3211,AVIJ.J,,,,107,,,Growth
3212,AVIJ.J,,,,107,,,Growth
3213,AVIJ.J,,,,107,,,Growth
3214,AVIJ.J,,,,107,,,Specialty
3215,AVIJ.J,,,,113,,,
3216,AVIJ.J,,,,107,,,Specialty
3217,AVIJ.J,,,,113,,,Core Value
3218,AVIJ.J,,,,107,,,Specialty
3219,AVIJ.J,,,,107,,,Specialty
3220,AVIJ.J,,,,101,,,Specialty
3221,AVIJ.J,,,,107,,,Core Value
3222,AVIJ.J,,,,107,,,
3223,AVIJ.J,,,,113,,,International
3224,AVIJ.J,,,,113,,,Emerg. Mkts.
3225,AVIJ.J,,,,113,,,Index
3226,AVIJ.J,,,,113,,,Index
3227,AVIJ.J,,,,107,,,Specialty
3228,AVIJ.J,,,,107,,,Emerg. Mkts.
3229,AVIJ.J,,,,106,,,Growth
3230,AVIJ.J,,,,113,,,Specialty
3231,AVIJ.J,,,,113,,,Specialty
3232,AVIJ.J,,,,107,,,
3233,AVIJ.J,,,,107,,,Specialty
3234,AVIJ.J,,,,107,,,Specialty
3235,AVIJ.J,,,,113,,,Specialty
3236,AVIJ.J,,,,107,,,GARP
3237,AVIJ.J,,,,113,,,Yield
3238,AVIJ.J,,,,107,,,Specialty
3239,AVIJ.J,,,,107,,,Aggres. Gr.
3240,AVIJ.J,,,,113,,,GARP
3241,AVIJ.J,,,,107,,,Emerg. Mkts.
3242,AVIJ.J,,,,107,,,Aggres. Gr.
3243,AVIJ.J,,,,107,,,Core Value
3244,AVIJ.J,,,,107,,,Emerg. Mkts.
3245,AVIJ.J,,,,113,,,Index
3246,AVIJ.J,,,,107,,,Yield
3247,AVIJ.J,,,,107,,,Index
3248,AVIJ.J,,,,113,,,Index
3249,AVIJ.J,,,,113,,,Income Value
3250,AVIJ.J,,,,107,,,Index
3251,AVIJ.J,,,,107,,,Emerg. Mkts.
3252,AVIJ.J,,,,,,,Emerg. Mkts.
3253,AVIJ.J,,,,,,,Emerg. Mkts.
3254,AVIJ.J,,,,,,,Emerg. Mkts.
3255,AVIJ.J,,,,,,,International
3256,AVIJ.J,,,,,,,Emerg. Mkts.
3257,AVIJ.J,,,,,,,
3258,AVIJ.J,,,,,,,Growth
3259,AVIJ.J,,,,,,,Growth
3260,AVIJ.J,,,,,,,Emerg. Mkts.
3261,AVIJ.J,,,,,,,
3262,AVIJ.J,,,,,,,International
3263,AVIJ.J,,,,,,,Income Value
3264,AVIJ.J,,,,,,,Emerg. Mkts.
3265,AVIJ.J,,,,,,,Emerg. Mkts.
3266,AVIJ.J,,,,,,,
3267,AVIJ.J,,,,,,,Specialty
3268,AVIJ.J,,,,,,,Core Value
3269,AVIJ.J,,,,,,,GARP
3270,AVIJ.J,,,,,,,
3271,AVIJ.J,,,,,,,Growth
3272,AVIJ.J,,,,,,,Emerg. Mkts.
3273,AVIJ.J,,,,,,,Emerg. Mkts.
3274,AVIJ.J,,,,,,,Specialty
3275,AVIJ.J,,,,,,,Growth
3276,AVIJ.J,,,,,,,International
3277,AVIJ.J,,,,,,,International
3278,AVIJ.J,,,,,,,Emerg. Mkts.
3279,AVIJ.J,,,,,,,Income Value
3280,AVIJ.J,,,,,,,Emerg. Mkts.
3281,AVIJ.J,,,,,,,Specialty
3282,AVIJ.J,,,,,,,Growth
3283,AVIJ.J,,,,,,,Core Value
3284,AVIJ.J,,,,,,,Specialty
3285,AVIJ.J,,,,,,,Specialty
3286,AVIJ.J,,,,,,,Specialty
3287,AVIJ.J,,,,,,,Core Value
3288,AVIJ.J,,,,,,,Specialty
3289,AVIJ.J,,,,,,,Specialty
3290,AVIJ.J,,,,,,,
3291,AVONCRO.LG,,,,,,Nigeria,
3292,AYRTN.GH,,,,,,South Africa,
3293,BAMB.NR,0.0177,2006-12-31T00:00:00Z,2005167,101,5000071988,Switzerland,Aggres. Gr.
3294,BAMB.NR,,,2005167,,,,Aggres. Gr.
3295,FCA.ZI,,,,,,Malawi,Aggres. Gr.
3296,FCA.ZI,,,,,,,Aggres. Gr.
3297,ABSA.BT,,,,,,South Africa,
3298,BATJ.J,6.2,2006-12-31T00:00:00Z,3722002,107,5037648876,Malta,Growth
3299,BATJ.J,6.2,2006-12-31T00:00:00Z,2637859,301,4297369644,,Sector Specific
3300,BATJ.J,4.8,2006-12-31T00:00:00Z,3918705,114,4298449132,,
3301,BATJ.J,4.8,2006-12-31T00:00:00Z,3223200,113,,,Core Value
3302,BATJ.J,4.6,2006-12-31T00:00:00Z,3135760,301,34414042759,,Growth
3303,BATJ.J,3.5452,2006-11-22T00:00:00Z,3722023,303,5035472822,,Emerg. Mkts.
3304,BATJ.J,2.7153,2006-11-22T00:00:00Z,3722019,303,5035476288,,Core Growth
3305,BATJ.J,1.1214,2006-12-31T00:00:00Z,2529158,301,5001196565,,Specialty
3306,BATJ.J,1.0602,2006-12-31T00:00:00Z,2636816,301,5000749186,,Sector Specific
3307,BATJ.J,0.5883,2006-12-31T00:00:00Z,3355751,113,5000074798,,
3308,BATJ.J,0.1339,2006-12-31T00:00:00Z,2005167,113,5000071988,,Specialty
3309,BATJ.J,0.133,2005-03-31T00:00:00Z,2005218,107,4298409344,,
3310,BATJ.J,0.0588,2006-09-30T00:00:00Z,3914859,113,5000041048,,Specialty
3311,BATJ.J,0.0375,2006-12-31T00:00:00Z,2003746,107,,,Growth
3312,BATJ.J,0.0189,2006-12-31T00:00:00Z,2403920,111,5000749182,,Specialty
3313,BATJ.J,0.0,2006-03-31T00:00:00Z,2915245,107,4298106595,,Specialty
3314,BATJ.J,0.0,2006-03-31T00:00:00Z,2399161,107,5000313307,,
3315,BATJ.J,0.0,2005-06-30T00:00:00Z,2132753,101,,,
3316,BATJ.J,0.0,2006-09-30T00:00:00Z,2132706,107,4298459126,,
3317,BATJ.J,10.5606,2005-03-31T00:00:00Z,3722002,107,5037648876,,Growth
3318,BATJ.J,5.3,2004-12-31T00:00:00Z,3223200,107,,,
3319,BATJ.J,4.9902,2005-03-31T00:00:00Z,2637859,113,4297369644,,Specialty
3320,BATJ.J,4.8995,2005-03-31T00:00:00Z,3135760,107,34414042759,,
3321,BATJ.J,4.8897,2005-03-31T00:00:00Z,3722019,107,5035476288,,Emerg. Mkts.
3322,BATJ.J,4.5743,2005-03-31T00:00:00Z,2132706,113,4298459126,,
3323,BATJ.J,3.8305,2005-03-31T00:00:00Z,3722023,107,5035472822,,Specialty
3324,BATJ.J,0.6955,2005-12-31T00:00:00Z,2636816,113,5000749186,,Sector Specific
3325,BATJ.J,0.133,2005-03-31T00:00:00Z,2005218,113,4298409344,,Sector Specific
3326,BATJ.J,0.0909,2005-12-31T00:00:00Z,2915245,113,4298106595,,Specialty
3327,BATJ.J,0.0189,2005-12-31T00:00:00Z,2403920,107,5000749182,,Specialty
3328,BATJ.J,0.014,2005-12-31T00:00:00Z,2399161,107,5000313307,,Growth
3329,BATJ.J,0.0,2005-06-30T00:00:00Z,2132753,107,,,Growth
3330,BATJ.J,,,3918705,107,,,Sector Specific
3331,BATJ.J,,,3914859,107,,,Specialty
3332,BATJ.J,,,3355751,301,,,Specialty
3333,BATJ.J,,,2529158,113,,,Specialty
3334,BATJ.J,,,2005167,107,,,
3335,BATJ.J,,,2003746,303,,,
3336,BATJ.J,,,,114,,,
3337,BATJ.J,,,,303,,,
3338,BATJ.J,,,,301,,,
3339,BATJ.J,,,,107,,,
3340,BATJ.J,,,,113,,,
3341,BATJ.J,,,,301,,,
3342,BATJ.J,,,,113,,,
3343,BATJ.J,,,,113,,,
3344,BATJ.J,,,,107,,,
3345,BATJ.J,,,,107,,,
3346,BATJ.J,,,,113,,,
3347,BATJ.J,,,,107,,,
3348,BATJ.J,,,,107,,,
3349,BATJ.J,,,,113,,,
3350,BATJ.J,,,,107,,,
3351,BATJ.J,,,,107,,,
3352,BATJ.J,,,,107,,,
3353,BATJ.J,,,,113,,,
3354,BATJ.J,,,,107,,,
3355,BATJ.J,,,,113,,,
3356,BATJ.J,,,,113,,,
3357,BATJ.J,,,,107,,,
3358,BATJ.J,,,,,,,
3359,BATJ.J,,,,,,,
3360,BATJ.J,,,,,,,
3361,BATJ.J,,,,,,,
3362,BATJ.J,,,,,,,
3363,BATJ.J,,,,,,,
3364,BATJ.J,,,,,,,
3365,BATJ.J,,,,,,,
3366,BAT.NR,,,,,,United Kingdom,
3367,BAT.ZI,,,,,,United Kingdom,
3368,BAWJ.J,15.1196,2006-12-29T00:00:00Z,2637859,114,4297369644,South Africa,Emerg. Mkts.
3369,BAWJ.J,2.5234,2006-12-29T00:00:00Z,3644692,113,5043447177,,Core Value
3370,BAWJ.J,1.4265,2005-12-30T00:00:00Z,2915245,301,4298106595,,Index
3371,BAWJ.J,0.9406,2006-12-29T00:00:00Z,2684299,113,5001446208,,Emerg. Mkts.
3372,BAWJ.J,0.8192,2006-12-29T00:00:00Z,2645509,107,5043447312,,Specialty
3373,BAWJ.J,0.7244,2006-12-29T00:00:00Z,2676496,113,4297330344,,Index
3374,BAWJ.J,0.6287,2006-12-31T00:00:00Z,2132706,113,4298459126,,Core Value
3375,BAWJ.J,0.1781,2005-09-30T00:00:00Z,2132888,107,5000750920,,Core Value
3376,BAWJ.J,0.1456,2005-12-31T00:00:00Z,2522976,113,5001211262,,GARP
3377,BAWJ.J,0.1106,2005-03-31T00:00:00Z,2005218,113,4298409344,,Specialty
3378,BAWJ.J,0.1111,2006-12-31T00:00:00Z,2003276,113,4296618041,,Core Value
3379,BAWJ.J,0.0922,2006-12-31T00:00:00Z,2004974,110,5000689330,,Emerg. Mkts.
3380,BAWJ.J,0.0713,2005-09-30T00:00:00Z,2005222,113,5001449681,,Index
3381,BAWJ.J,0.0676,2005-09-30T00:00:00Z,2388005,302,5001449682,,International
3382,BAWJ.J,0.0435,2006-12-31T00:00:00Z,2106688,113,4296636782,,Emerg. Mkts.
3383,BAWJ.J,0.0301,2005-06-30T00:00:00Z,2004103,301,5000039556,,Emerg. Mkts.
3384,BAWJ.J,0.0269,2005-03-31T00:00:00Z,2004197,107,4296293277,,Emerg. Mkts.
3385,BAWJ.J,0.0279,2006-12-31T00:00:00Z,2403920,107,5000749182,,Emerg. Mkts.
3386,BAWJ.J,0.0242,2005-09-30T00:00:00Z,2522977,107,5001196700,,Emerg. Mkts.
3387,BAWJ.J,0.0237,2006-12-31T00:00:00Z,2999107,113,5001446366,,Emerg. Mkts.
3388,BAWJ.J,0.0219,2006-12-31T00:00:00Z,4193860,107,5000037336,,Core Value
3389,BAWJ.J,0.0147,2006-12-31T00:00:00Z,2932423,113,,,Specialty
3390,BAWJ.J,0.012,2006-12-31T00:00:00Z,2660546,113,5001449672,,International
3391,BAWJ.J,0.0094,2006-09-30T00:00:00Z,2287993,107,5000064220,,Emerg. Mkts.
3392,BAWJ.J,0.01,2006-12-31T00:00:00Z,2636816,107,5000749186,,Emerg. Mkts.
3393,BAWJ.J,0.0054,2006-12-31T00:00:00Z,2492140,107,5000049966,,Emerg. Mkts.
3394,BAWJ.J,0.0022,2006-12-31T00:00:00Z,4287019,113,5035172640,,Emerg. Mkts.
3395,BAWJ.J,0.0021,2006-12-31T00:00:00Z,2005048,107,5001446718,,Emerg. Mkts.
3396,BAWJ.J,0.0015,2006-12-31T00:00:00Z,2529158,110,5001196565,,Emerg. Mkts.
3397,BAWJ.J,0.0006,2006-09-30T00:00:00Z,2399161,107,5000313307,,Emerg. Mkts.
3398,BAWJ.J,0.0,2006-09-30T00:00:00Z,3783830,110,5000659344,,Emerg. Mkts.
3399,BAWJ.J,0.0,2006-09-30T00:00:00Z,2445138,101,5000068710,,Growth
3400,BAWJ.J,0.0,2005-09-30T00:00:00Z,2132753,107,,,Growth
3401,BAWJ.J,0.0,2006-12-31T00:00:00Z,2007592,107,5000065105,,Specialty
3402,BAWJ.J,0.0,2005-12-31T00:00:00Z,2007280,107,,,Yield
3403,BAWJ.J,0.0,2006-06-30T00:00:00Z,2007276,107,5000749950,,Core Growth
3404,BAWJ.J,0.0,2006-03-31T00:00:00Z,2006094,107,5000399364,,GARP
3405,BAWJ.J,0.0,2005-06-30T00:00:00Z,2005957,107,,,Emerg. Mkts.
3406,BAWJ.J,0.0,2005-06-30T00:00:00Z,2004438,107,5000021347,,Emerg. Mkts.
3407,BAWJ.J,0.0,2005-09-30T00:00:00Z,2003708,107,5000064072,,Aggres. Gr.
3408,BAWJ.J,0.0,2006-06-30T00:00:00Z,2003457,113,5000036827,,Emerg. Mkts.
3409,BAWJ.J,,,2401341,110,,,Growth
3410,BAWJ.J,9.9752,2005-12-30T00:00:00Z,2637859,107,4297369644,,Core Growth
3411,BAWJ.J,2.2438,2005-12-30T00:00:00Z,3644692,107,5043447177,,Specialty
3412,BAWJ.J,1.4265,2005-12-30T00:00:00Z,2915245,113,4298106595,,Emerg. Mkts.
3413,BAWJ.J,1.0758,2005-12-30T00:00:00Z,2684299,107,5001446208,,Specialty
3414,BAWJ.J,0.9862,2005-12-30T00:00:00Z,2645509,107,5043447312,,Core Value
3415,BAWJ.J,0.1781,2005-09-30T00:00:00Z,2132888,107,5000750920,,Specialty
3416,BAWJ.J,0.1456,2005-12-31T00:00:00Z,2522976,107,5001211262,,Emerg. Mkts.
3417,BAWJ.J,0.1427,2005-12-31T00:00:00Z,2003276,107,4296618041,,Emerg. Mkts.
3418,BAWJ.J,0.1106,2005-03-31T00:00:00Z,2005218,113,4298409344,,Emerg. Mkts.
3419,BAWJ.J,0.0713,2005-09-30T00:00:00Z,2005222,107,5001449681,,
3420,BAWJ.J,0.0676,2005-09-30T00:00:00Z,2388005,113,5001449682,,Emerg. Mkts.
3421,BAWJ.J,0.0483,2005-12-31T00:00:00Z,2003457,107,5000036827,,Index
3422,BAWJ.J,0.048,2005-12-31T00:00:00Z,2403920,107,5000749182,,International
3423,BAWJ.J,0.0431,2005-12-31T00:00:00Z,2106688,106,4296636782,,Core Value
3424,BAWJ.J,0.0359,2005-12-31T00:00:00Z,2529158,107,5001196565,,Emerg. Mkts.
3425,BAWJ.J,0.0301,2005-06-30T00:00:00Z,2004103,113,5000039556,,GARP
3426,BAWJ.J,0.0281,2005-12-31T00:00:00Z,3783830,113,5000659344,,Core Growth
3427,BAWJ.J,0.0269,2005-03-31T00:00:00Z,2004197,113,4296293277,,Index
3428,BAWJ.J,0.0252,2005-12-31T00:00:00Z,2999107,107,5001446366,,Index
3429,BAWJ.J,0.0242,2005-09-30T00:00:00Z,2522977,113,5001196700,,Index
3430,BAWJ.J,0.021,2005-12-31T00:00:00Z,2445138,107,5000068710,,Yield
3431,BAWJ.J,0.0184,2005-12-31T00:00:00Z,2492140,113,5000049966,,Index
3432,BAWJ.J,0.0128,2005-06-30T00:00:00Z,2401341,107,,,Emerg. Mkts.
3433,BAWJ.J,0.0117,2005-12-31T00:00:00Z,2007276,113,5000749950,,Core Value
3434,BAWJ.J,0.0111,2005-12-31T00:00:00Z,2660546,107,5001449672,,Emerg. Mkts.
3435,BAWJ.J,0.0075,2005-09-30T00:00:00Z,2287993,113,5000064220,,
3436,BAWJ.J,0.0053,2005-12-31T00:00:00Z,2399161,107,5000313307,,
3437,BAWJ.J,0.0012,2005-12-31T00:00:00Z,2006094,107,5000399364,,Index
3438,BAWJ.J,0.0,2005-09-30T00:00:00Z,2132753,113,,,
3439,BAWJ.J,0.0,2005-12-31T00:00:00Z,2007280,107,,,Index
3440,BAWJ.J,0.0,2005-06-30T00:00:00Z,2005957,107,,,Core Growth
3441,BAWJ.J,0.0,2005-06-30T00:00:00Z,2004438,113,5000021347,,Yield
3442,BAWJ.J,0.0,2005-09-30T00:00:00Z,2003708,113,5000064072,,
3443,BAWJ.J,,,4287019,107,,,
3444,BAWJ.J,,,4193860,107,,,Core Growth
3445,BAWJ.J,,,2932423,107,,,GARP
3446,BAWJ.J,,,2676496,107,,,Core Growth
3447,BAWJ.J,,,2636816,107,,,Core Growth
3448,BAWJ.J,,,2132706,107,,,Emerg. Mkts.
3449,BAWJ.J,,,2007592,107,,,Emerg. Mkts.
3450,BAWJ.J,,,2005048,107,,,Emerg. Mkts.
3451,BAWJ.J,,,2004974,113,,,Index
3452,BAWJ.J,,,,113,,,
3453,BAWJ.J,,,,107,,,Emerg. Mkts.
3454,BAWJ.J,,,,107,,,Core Growth
3455,BAWJ.J,,,,113,,,Emerg. Mkts.
3456,BAWJ.J,,,,107,,,Emerg. Mkts.
3457,BAWJ.J,,,,107,,,Growth
3458,BAWJ.J,,,,301,,,Growth
3459,BAWJ.J,,,,107,,,Emerg. Mkts.
3460,BAWJ.J,,,,301,,,Specialty
3461,BAWJ.J,,,,107,,,Specialty
3462,BAWJ.J,,,,113,,,
3463,BAWJ.J,,,,113,,,Growth
3464,BAWJ.J,,,,107,,,Specialty
3465,BAWJ.J,,,,107,,,Growth
3466,BAWJ.J,,,,107,,,GARP
3467,BAWJ.J,,,,107,,,Emerg. Mkts.
3468,BAWJ.J,,,,107,,,Specialty
3469,BAWJ.J,,,,113,,,Core Growth
3470,BAWJ.J,,,,107,,,Emerg. Mkts.
3471,BAWJ.J,,,,113,,,Growth
3472,BAWJ.J,,,,107,,,Income Value
3473,BAWJ.J,,,,113,,,Emerg. Mkts.
3474,BAWJ.J,,,,107,,,Emerg. Mkts.
3475,BAWJ.J,,,,113,,,Specialty
3476,BAWJ.J,,,,107,,,Emerg. Mkts.
3477,BAWJ.J,,,,107,,,Emerg. Mkts.
3478,BAWJ.J,,,,107,,,Specialty
3479,BAWJ.J,,,,113,,,Growth
3480,BAWJ.J,,,,113,,,
3481,BAWJ.J,,,,107,,,Emerg. Mkts.
3482,BAWJ.J,,,,113,,,Emerg. Mkts.
3483,BAWJ.J,,,,107,,,Yield
3484,BAWJ.J,,,,101,,,Emerg. Mkts.
3485,BAWJ.J,,,,107,,,Core Growth
3486,BAWJ.J,,,,107,,,Emerg. Mkts.
3487,BAWJ.J,,,,107,,,Emerg. Mkts.
3488,BAWJ.J,,,,107,,,Core Value
3489,BAWJ.J,,,,107,,,Core Value
3490,BAWJ.J,,,,113,,,Growth
3491,BAWJ.J,,,,113,,,International
3492,BAWJ.J,,,,107,,,International
3493,BAWJ.J,,,,107,,,Emerg. Mkts.
3494,BAWJ.J,,,,107,,,Specialty
3495,BAWJ.J,,,,107,,,Emerg. Mkts.
3496,BAWJ.J,,,,113,,,Emerg. Mkts.
3497,BAWJ.J,,,,107,,,Specialty
3498,BAWJ.J,,,,113,,,Growth
3499,BAWJ.J,,,,107,,,Specialty
3500,BAWJ.J,,,,107,,,Income Value
3501,BAWJ.J,,,,110,,,GARP
3502,BAWJ.J,,,,,,,Growth
3503,BAWJ.J,,,,,,,Emerg. Mkts.
3504,BAWJ.J,,,,,,,Emerg. Mkts.
3505,BAWJ.J,,,,,,,Emerg. Mkts.
3506,BAWJ.J,,,,,,,Emerg. Mkts.
3507,BAWJ.J,,,,,,,Core Value
3508,BAWJ.J,,,,,,,Growth
3509,BAWJ.J,,,,,,,Emerg. Mkts.
3510,BAWJ.J,,,,114,,,Emerg. Mkts.
3511,BAWJ.J,,,,113,,,Specialty
3512,BAWJ.J,,,,107,,,Emerg. Mkts.
3513,BAWJ.J,,,,113,,,Specialty
3514,BAWJ.J,,,,301,,,
3515,BAWJ.J,,,,113,,,
3516,BAWJ.J,,,,113,,,
3517,BAWJ.J,,,,113,,,
3518,BAWJ.J,,,,110,,,
3519,BAWJ.J,,,,302,,,
3520,BAWJ.J,,,,113,,,
3521,BAWJ.J,,,,113,,,
3522,BAWJ.J,,,,301,,,
3523,BAWJ.J,,,,107,,,
3524,BAWJ.J,,,,113,,,
3525,BAWJ.J,,,,107,,,
3526,BAWJ.J,,,,113,,,
3527,BAWJ.J,,,,107,,,
3528,BAWJ.J,,,,107,,,
3529,BAWJ.J,,,,110,,,
3530,BAWJ.J,,,,113,,,
3531,BAWJ.J,,,,107,,,
3532,BAWJ.J,,,,107,,,
3533,BAWJ.J,,,,107,,,
3534,BAWJ.J,,,,107,,,Specialty
3535,BAWJ.J,,,,101,,,Growth
3536,BAWJ.J,,,,107,,,Emerg. Mkts.
3537,BAWJ.J,,,,107,,,Index
3538,BAWJ.J,,,,113,,,Emerg. Mkts.
3539,BAWJ.J,,,,113,,,Index
3540,BAWJ.J,,,,107,,,Specialty
3541,BAWJ.J,,,,107,,,Core Value
3542,BAWJ.J,,,,107,,,Specialty
3543,BAWJ.J,,,,107,,,Core Value
3544,BAWJ.J,,,,113,,,Emerg. Mkts.
3545,BAWJ.J,,,,107,,,Core Value
3546,BAWJ.J,,,,107,,,Emerg. Mkts.
3547,BAWJ.J,,,,107,,,Core Value
3548,BAWJ.J,,,,107,,,Core Growth
3549,BAWJ.J,,,,107,,,Growth
3550,BAWJ.J,,,,107,,,Index
3551,BAWJ.J,,,,113,,,Emerg. Mkts.
3552,BAWJ.J,,,,113,,,Core Value
3553,BAWJ.J,,,,107,,,Emerg. Mkts.
3554,BAWJ.J,,,,107,,,GARP
3555,BAWJ.J,,,,107,,,Emerg. Mkts.
3556,BAWJ.J,,,,113,,,Emerg. Mkts.
3557,BAWJ.J,,,,107,,,Emerg. Mkts.
3558,BAWJ.J,,,,107,,,Emerg. Mkts.
3559,BAWJ.J,,,,107,,,Emerg. Mkts.
3560,BAWJ.J,,,,107,,,International
3561,BAWJ.J,,,,107,,,International
3562,BAWJ.J,,,,113,,,Emerg. Mkts.
3563,BAWJ.J,,,,113,,,Specialty
3564,BAWJ.J,,,,107,,,Emerg. Mkts.
3565,BAWJ.J,,,,101,,,Emerg. Mkts.
3566,BAWJ.J,,,,113,,,Growth
3567,BAWJ.J,,,,107,,,Emerg. Mkts.
3568,BAWJ.J,,,,107,,,Emerg. Mkts.
3569,BAWJ.J,,,,107,,,Growth
3570,BAWJ.J,,,,107,,,Emerg. Mkts.
3571,BAWJ.J,,,,107,,,Growth
3572,BAWJ.J,,,,113,,,Emerg. Mkts.
3573,BAWJ.J,,,,113,,,Emerg. Mkts.
3574,BAWJ.J,,,,107,,,Emerg. Mkts.
3575,BAWJ.J,,,,107,,,Core Growth
3576,BAWJ.J,,,,107,,,Emerg. Mkts.
3577,BAWJ.J,,,,107,,,Specialty
3578,BAWJ.J,,,,107,,,Specialty
3579,BAWJ.J,,,,110,,,Emerg. Mkts.
3580,BAWJ.J,,,,113,,,Specialty
3581,BAWJ.J,,,,113,,,Aggres. Gr.
3582,BAWJ.J,,,,301,,,Core Value
3583,BAWJ.J,,,,113,,,Specialty
3584,BAWJ.J,,,,107,,,Yield
3585,BAWJ.J,,,,107,,,Specialty
3586,BAWJ.J,,,,113,,,Growth
3587,BAWJ.J,,,,107,,,Emerg. Mkts.
3588,BAWJ.J,,,,107,,,Emerg. Mkts.
3589,BAWJ.J,,,,113,,,International
3590,BAWJ.J,,,,113,,,Emerg. Mkts.
3591,BAWJ.J,,,,107,,,Specialty
3592,BAWJ.J,,,,113,,,Emerg. Mkts.
3593,BAWJ.J,,,,107,,,Emerg. Mkts.
3594,BAWJ.J,,,,107,,,Emerg. Mkts.
3595,BAWJ.J,,,,107,,,Index
3596,BAWJ.J,,,,107,,,Index
3597,BAWJ.J,,,,113,,,Index
3598,BAWJ.J,,,,113,,,Emerg. Mkts.
3599,BAWJ.J,,,,107,,,Core Value
3600,BAWJ.J,,,,101,,,Emerg. Mkts.
3601,BAWJ.J,,,,113,,,International
3602,BAWJ.J,,,,107,,,International
3603,BAWJ.J,,,,107,,,Growth
3604,BAWJ.J,,,,107,,,Core Growth
3605,BAWJ.J,,,,107,,,Index
3606,BAWJ.J,,,,113,,,Emerg. Mkts.
3607,BAWJ.J,,,,107,,,Emerg. Mkts.
3608,BAWJ.J,,,,113,,,Growth
3609,BAWJ.J,,,,113,,,Emerg. Mkts.
3610,BAWJ.J,,,,107,,,Emerg. Mkts.
3611,BAWJ.J,,,,113,,,Core Value
3612,BAWJ.J,,,,107,,,
3613,BAWJ.J,,,,107,,,Yield
3614,BAWJ.J,,,,107,,,Index
3615,BAWJ.J,,,,107,,,Core Growth
3616,BAWJ.J,,,,110,,,
3617,BAWJ.J,,,,113,,,
3618,BAWJ.J,,,,,,,
3619,BAWJ.J,,,,,,,Yield
3620,BAWJ.J,,,,,,,Index
3621,BAWJ.J,,,,,,,
3622,BAWJ.J,,,,,,,
3623,BAWJ.J,,,,,,,Core Growth
3624,BAWJ.J,,,,,,,GARP
3625,BAWJ.J,,,,,,,Core Growth
3626,BAWJ.J,,,,,,,Core Growth
3627,BAWJ.J,,,,,,,Emerg. Mkts.
3628,BAWJ.J,,,,,,,Emerg. Mkts.
3629,BAWJ.J,,,,,,,Emerg. Mkts.
3630,BAWJ.J,,,,,,,Index
3631,BAWJ.J,,,,,,,
3632,BAWJ.J,,,,,,,Emerg. Mkts.
3633,BAWJ.J,,,,,,,Emerg. Mkts.
3634,BAWJ.J,,,,,,,Specialty
3635,BAWJ.J,,,,,,,Specialty
3636,BAWJ.J,,,,,,,Specialty
3637,BAWJ.J,,,,,,,
3638,BAWJ.J,,,,,,,Specialty
3639,BAWJ.J,,,,,,,Growth
3640,BAWJ.J,,,,,,,Core Growth
3641,BAWJ.J,,,,,,,GARP
3642,BAWJ.J,,,,,,,Emerg. Mkts.
3643,BAWJ.J,,,,,,,Emerg. Mkts.
3644,BAWJ.J,,,,,,,Core Value
3645,BAWJ.J,,,,,,,Emerg. Mkts.
3646,BAWJ.J,,,,,,,Income Value
3647,BAWJ.J,,,,,,,Emerg. Mkts.
3648,BAWJ.J,,,,,,,Emerg. Mkts.
3649,BAWJ.J,,,,,,,Specialty
3650,BAWJ.J,,,,,,,Core Growth
3651,BAWJ.J,,,,,,,Emerg. Mkts.
3652,BAWJ.J,,,,,,,Growth
3653,BAWJ.J,,,,,,,Growth
3654,BAWJ.J,,,,,,,Emerg. Mkts.
3655,BAWJ.J,,,,,,,Emerg. Mkts.
3656,BAWJ.J,,,,,,,GARP
3657,BAWJ.J,,,,,,,
3658,BAWJ.J,,,,,,,Emerg. Mkts.
3659,BAWJ.J,,,,,,,Emerg. Mkts.
