,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
8359,MRPJ.J,,,,,,,
8360,MRPJ.J,,,,,,,
8361,MRPJ.J,,,,,,,
8362,MRPJ.J,,,,,,,
8363,MRPJ.J,,,,,,,
8364,MSHL.ZI,,,,,,Zimbabwe,
8365,ZIMR.ZI,,,,,,Zimbabwe,
8366,MRFJ.J,0.3002,2002-12-31T00:00:00Z,2005218,107,4298409344,South Africa,Growth
8367,MRFJ.J,0.2049,2002-12-31T00:00:00Z,2005213,113,,,Specialty
8368,MRFJ.J,0.0084,2002-12-31T00:00:00Z,2005211,113,,,Sector Specific
8369,MRFJ.J,0.0026,2002-12-31T00:00:00Z,2399161,107,5000313307,,Emerg. Mkts.
8370,MRFJ.J,0.0023,2002-12-31T00:00:00Z,2403920,107,5000749182,,Specialty
8371,MRFJ.J,,,3300683,113,,,Emerg. Mkts.
8372,MRFJ.J,,,3257280,107,,,
8373,MRFJ.J,,,3248475,113,,,Growth
8374,MRFJ.J,,,3157748,107,,,Specialty
8375,MRFJ.J,,,3157412,113,,,Sector Specific
8376,MRFJ.J,,,3157411,107,,,Growth
8377,MRFJ.J,,,2996506,107,,,Specialty
8378,MRFJ.J,,,2996136,113,,,Emerg. Mkts.
8379,MRFJ.J,,,2676461,,,,Specialty
8380,MRFJ.J,,,2675520,,,,Index
8381,MRFJ.J,,,2660881,,,,Growth
8382,MRFJ.J,,,2657747,,,,Sector Specific
8383,MRFJ.J,,,2654170,,,,Emerg. Mkts.
8384,MRFJ.J,,,2637635,,,,Specialty
8385,MRFJ.J,,,2637186,,,,Emerg. Mkts.
8386,MRFJ.J,,,2250008,,,,
8387,MRFJ.J,11.71,2000-03-31T00:00:00Z,2657747,,5001449709,,
8388,MRFJ.J,5.07,2001-01-31T00:00:00Z,2676461,,5000854298,,
8389,MRFJ.J,2.87,2001-01-31T00:00:00Z,2637186,,4297902883,,
8390,MRFJ.J,0.4121,2001-12-31T00:00:00Z,2005211,,,,
8391,MRFJ.J,1.79,2001-01-31T00:00:00Z,2660881,,4297636693,,
8392,MRFJ.J,1.61,2001-01-31T00:00:00Z,2637635,,,,
8393,MRFJ.J,1.03,2001-01-31T00:00:00Z,3157411,,,,
8394,MRFJ.J,0.97,2001-01-31T00:00:00Z,3248475,,,,
8395,MRFJ.J,0.1871,2001-12-31T00:00:00Z,2005218,,4298409344,,
8396,MRFJ.J,0.67,2001-01-31T00:00:00Z,2996136,,5001446537,,
8397,MRFJ.J,0.63,2001-01-31T00:00:00Z,2654170,,,,
8398,MRFJ.J,0.58,2001-01-31T00:00:00Z,2996506,,,,
8399,MRFJ.J,0.52,2001-01-31T00:00:00Z,3257280,,34414032113,,
8400,MRFJ.J,0.52,2001-01-31T00:00:00Z,3157748,,,,
8401,MRFJ.J,0.0,2000-03-31T00:00:00Z,3300683,114,,,
8402,MRFJ.J,0.0,2000-03-31T00:00:00Z,3157412,201,34413353382,,
8403,MRFJ.J,0.0,2000-03-31T00:00:00Z,2675520,301,5055410695,,
8404,MRFJ.J,0.0,2000-03-31T00:00:00Z,2250008,107,5001447542,,
8405,MRFJ.J,,,2403920,301,,,
8406,MRFJ.J,,,2399161,201,,,
8407,MRFJ.J,,,2005213,113,,,
8408,MRFJ.J,,,,107,,,
8409,MRFJ.J,,,,107,,,
8410,MRFJ.J,,,,301,,,
8411,MRFJ.J,,,,301,,,
8412,MRFJ.J,,,,107,,,
8413,MRFJ.J,,,,303,,,
8414,MRFJ.J,,,,303,,,
8415,MRFJ.J,,,,107,,,
8416,MRFJ.J,,,,107,,,
8417,MRFJ.J,,,,113,,,
8418,MRFJ.J,,,,301,,,
8419,MRFJ.J,,,,113,,,
8420,MRFJ.J,,,,301,,,
8421,MRFJ.J,,,,303,,,
8422,MRFJ.J,,,,303,,,
8423,MRFJ.J,,,,107,,,
8424,MRFJ.J,,,,113,,,
8425,MRFJ.J,,,,303,,,
8426,MRFJ.J,,,,303,,,
8427,MRFJ.J,,,,301,,,
8428,MRFJ.J,,,,302,,,
8429,MRFJ.J,,,,107,,,
8430,MRFJ.J,,,,,,,
8431,MRFJ.J,,,,,,,
8432,MRFJ.J,,,,,,,
8433,MRFJ.J,,,,,,,
8434,MRFJ.J,,,,,,,
8435,MRFJ.J,,,,,,,
8436,MSC.NR,,,,,,Kenya,
8437,MSTJ.J,10.6396,2002-12-27T00:00:00Z,2637859,114,4297369644,South Africa,Specialty
8438,MSTJ.J,4.2471,2002-12-31T00:00:00Z,2005211,107,,,Specialty
8439,MSTJ.J,2.467,2002-12-27T00:00:00Z,2656444,301,5043346310,,Growth
8440,MSTJ.J,1.8356,2002-12-27T00:00:00Z,2669854,301,48471686387,,Growth
8441,MSTJ.J,1.368,2002-12-27T00:00:00Z,2637946,113,4295891973,,Emerg. Mkts.
8442,MSTJ.J,0.5378,2002-12-27T00:00:00Z,2669855,113,48471688666,,Growth
8443,MSTJ.J,0.1856,2002-12-31T00:00:00Z,2529158,301,5001196565,,Growth
8444,MSTJ.J,0.0115,2002-12-31T00:00:00Z,2403920,113,5000749182,,Specialty
8445,MSTJ.J,0.0,2002-01-01T00:00:00Z,3648731,107,5043420422,,Specialty
8446,MSTJ.J,0.0,2001-09-02T00:00:00Z,3269612,301,,,Growth
8447,MSTJ.J,0.0,2002-12-28T00:00:00Z,3257076,107,34413317955,,
8448,MSTJ.J,0.0,2002-01-01T00:00:00Z,3218219,113,,,Specialty
8449,MSTJ.J,0.0,2002-09-29T00:00:00Z,3215368,107,,,Index
8450,MSTJ.J,0.0,2002-01-01T00:00:00Z,3215367,107,,,Specialty
8451,MSTJ.J,0.0,2002-01-01T00:00:00Z,3215366,301,,,
8452,MSTJ.J,0.0,2001-08-31T00:00:00Z,2996136,303,5001446537,,Specialty
8453,MSTJ.J,0.0,2001-08-31T00:00:00Z,2938719,303,5001196246,,Specialty
8454,MSTJ.J,0.0,2001-09-02T00:00:00Z,2676461,303,5000854298,,
8455,MSTJ.J,0.0,2001-08-31T00:00:00Z,2675520,303,5055410695,,Growth
8456,MSTJ.J,0.0,2002-01-01T00:00:00Z,2669853,303,,,Growth
8457,MSTJ.J,0.0,2002-09-29T00:00:00Z,2664744,303,48471688991,,Growth
8458,MSTJ.J,0.0,2002-06-30T00:00:00Z,2654735,107,48471681366,,
8459,MSTJ.J,0.0,2002-09-29T00:00:00Z,2642002,110,5040698030,,Specialty
8460,MSTJ.J,0.0,2001-09-02T00:00:00Z,2637186,301,4297902883,,Index
8461,MSTJ.J,0.0,2002-09-30T00:00:00Z,2005217,301,,,Specialty
8462,MSTJ.J,,,2006038,301,,,Growth
8463,MSTJ.J,8.8314,2001-12-31T00:00:00Z,2669853,301,,,
8464,MSTJ.J,5.7433,2001-12-31T00:00:00Z,3257076,302,34413317955,,
8465,MSTJ.J,3.6734,2001-12-31T00:00:00Z,3648731,113,5043420422,,
8466,MSTJ.J,1.2216,2001-12-31T00:00:00Z,3215367,301,,,
8467,MSTJ.J,1.2047,2001-12-31T00:00:00Z,3215366,301,,,
8468,MSTJ.J,1.1453,2001-12-31T00:00:00Z,2669854,301,48471686387,,
8469,MSTJ.J,0.6688,2001-12-31T00:00:00Z,2005217,113,,,
8470,MSTJ.J,0.2036,2001-12-31T00:00:00Z,3218219,107,,,
8471,MSTJ.J,0.0554,2001-12-31T00:00:00Z,2005211,107,,,
8472,MSTJ.J,0.0,2001-09-02T00:00:00Z,3269612,113,,,
8473,MSTJ.J,0.0,2001-08-31T00:00:00Z,2996136,201,5001446537,,
8474,MSTJ.J,0.0,2001-08-31T00:00:00Z,2938719,201,5001196246,,
8475,MSTJ.J,0.0,2001-09-02T00:00:00Z,2676461,113,5000854298,,
8476,MSTJ.J,0.0,2001-08-31T00:00:00Z,2675520,113,5055410695,,
8477,MSTJ.J,0.0,2001-09-02T00:00:00Z,2637186,,4297902883,,
8478,MSTJ.J,0.0,2000-03-31T00:00:00Z,2006038,,,,
8479,MSTJ.J,,,3215368,301,,,
8480,MSTJ.J,,,2669855,303,,,
8481,MSTJ.J,,,2664744,113,,,
8482,MSTJ.J,,,2656444,113,,,
8483,MSTJ.J,,,2654735,301,,,
8484,MSTJ.J,,,2642002,303,,,
8485,MSTJ.J,,,2637946,303,,,
8486,MSTJ.J,,,2637859,301,,,
8487,MSTJ.J,,,2529158,107,,,
8488,MSTJ.J,,,2403920,113,,,
8489,MSTJ.J,,,,107,,,
8490,MSTJ.J,,,,113,,,
8491,MSTJ.J,,,,107,,,
8492,MSTJ.J,,,,303,,,
8493,MSTJ.J,,,,107,,,
8494,MSTJ.J,,,,303,,,
8495,MSTJ.J,,,,107,,,
8496,MSTJ.J,,,,110,,,
8497,MSTJ.J,,,,301,,,
8498,MSTJ.J,,,,301,,,
8499,MSTJ.J,,,,302,,,
8500,MSTJ.J,,,,301,,,
8501,MSTJ.J,,,,107,,,
8502,MSTJ.J,,,,107,,,
8503,MSTJ.J,,,,113,,,
8504,MSTJ.J,,,,107,,,
8505,MSTJ.J,,,,201,,,
8506,MSTJ.J,,,,201,,,
8507,MSTJ.J,,,,113,,,
8508,MSTJ.J,,,,113,,,
8509,MSTJ.J,,,,,,,
8510,MSTJ.J,,,,,,,
8511,MSTJ.J,,,,,,,
8512,MSTJ.J,,,,,,,
8513,MSTJ.J,,,,,,,
8514,MSTJ.J,,,,,,,
8515,MSTJ.J,,,,,,,
8516,MSTJ.J,,,,,,,
8517,MSTJ.J,,,,,,,
8518,MSTJ.J,,,,,,,
8519,MSTJ.J,,,,,,,
8520,MSTJ.J,,,,,,,
8521,MTAJ.J,7.42,2002-12-27T00:00:00Z,2666643,302,5043443737,South Africa,Core Value
8522,MTAJ.J,0.68,2002-12-27T00:00:00Z,2634597,113,48471689795,,Specialty
8523,MTAJ.J,0.51,2002-12-27T00:00:00Z,2666994,113,,,Growth
8524,MTAJ.J,0.38,2002-12-27T00:00:00Z,3285570,113,,,Core Value
8525,MTAJ.J,0.38,2002-12-27T00:00:00Z,2640382,301,5055374742,,
8526,MTAJ.J,0.3,2002-12-27T00:00:00Z,2638303,301,5043341465,,
8527,MTAJ.J,0.22,2002-12-27T00:00:00Z,3285575,113,,,
8528,MTAJ.J,0.19,2002-12-27T00:00:00Z,2639763,303,5055410680,,
8529,MTAJ.J,0.17,2002-12-27T00:00:00Z,3285578,301,,,
8530,MTAJ.J,0.17,2002-09-27T00:00:00Z,3276228,301,,,
8531,MTAJ.J,0.0,2002-03-22T00:00:00Z,3668789,303,,,
8532,MTAJ.J,0.0,2002-12-29T00:00:00Z,3285576,301,,,
8533,MTAJ.J,0.0,2002-06-30T00:00:00Z,3285572,303,,,
8534,MTAJ.J,0.0,2002-12-29T00:00:00Z,2682754,303,48471683752,,
8535,MTAJ.J,0.0,2001-08-02T00:00:00Z,2676461,107,5000854298,,
8536,MTAJ.J,0.0,2002-06-30T00:00:00Z,2668836,302,,,
8537,MTAJ.J,0.0,2002-06-30T00:00:00Z,2661956,303,5055410026,,
8538,MTAJ.J,0.0,2002-03-22T00:00:00Z,2660789,303,5055407587,,
8539,MTAJ.J,0.0,2002-12-29T00:00:00Z,2656444,301,5043346310,,
8540,MTAJ.J,0.0,2001-08-02T00:00:00Z,2637186,301,4297902883,,
8541,MTAJ.J,,,2006038,301,,,
8542,MTAJ.J,12.77,2001-12-31T00:00:00Z,3668789,301,,,
8543,MTAJ.J,0.86,2001-12-31T00:00:00Z,2006038,301,,,
8544,MTAJ.J,0.51,2001-12-31T00:00:00Z,2660789,301,5055407587,,
8545,MTAJ.J,0.2,2001-12-31T00:00:00Z,2666643,301,5043443737,,
8546,MTAJ.J,0.0,2001-08-02T00:00:00Z,2676461,301,5000854298,,
8547,MTAJ.J,0.0,2001-08-02T00:00:00Z,2661956,107,5055410026,,
8548,MTAJ.J,0.0,2001-08-02T00:00:00Z,2637186,107,4297902883,,
8549,MTAJ.J,,,3285578,201,,,
8550,MTAJ.J,,,3285576,113,,,
8551,MTAJ.J,,,3285575,113,,,
8552,MTAJ.J,,,3285572,,,,
8553,MTAJ.J,,,3285570,302,,,
8554,MTAJ.J,,,3276228,107,,,
8555,MTAJ.J,,,2682754,301,,,
8556,MTAJ.J,,,2668836,302,,,
8557,MTAJ.J,,,2666994,301,,,
8558,MTAJ.J,,,2656444,301,,,
8559,MTAJ.J,,,2640382,301,,,
8560,MTAJ.J,,,2639763,107,,,
8561,MTAJ.J,,,2638303,107,,,
8562,MTAJ.J,,,2634597,201,,,
8563,MTAJ.J,,,,113,,,
8564,MTAJ.J,,,,113,,,
8565,MTAJ.J,,,,113,,,
8566,MTAJ.J,,,,,,,
8567,MTAJ.J,,,,,,,
8568,MTAJ.J,,,,,,,
8569,MTAJ.J,,,,,,,
8570,MTAJ.J,,,,,,,
8571,MTAJ.J,,,,,,,
8572,MTAJ.J,,,,,,,
8573,MTAJ.J,,,,,,,
8574,MTAJ.J,,,,,,,
8575,MTAJ.J,,,,,,,
8576,MTAJ.J,,,,,,,
8577,MTAJ.J,,,,,,,
8578,MTAJ.J,,,,,,,
8579,MTAJ.J,,,,,,,
8580,MTAJ.J,,,,,,,
8581,MTAJ.J,,,,,,,
8582,MTAJ.J,,,,,,,
8583,MTAJ.J,,,,,,,
8584,MTAJ.J,,,,,,,
8585,MTNJ.J,24.74,2002-12-27T00:00:00Z,2634231,301,5043344268,South Africa,Growth
8586,MTNJ.J,17.97,2002-12-27T00:00:00Z,2643833,301,4298336860,,Specialty
8587,MTNJ.J,6.1,2002-12-27T00:00:00Z,2637859,114,4297369644,,Core Growth
8588,MTNJ.J,1.28,2002-12-27T00:00:00Z,2631937,113,4295889209,,Emerg. Mkts.
8589,MTNJ.J,0.38,2002-12-27T00:00:00Z,2002548,301,5000058372,,Hedge Fund
8590,MTNJ.J,0.3601,2002-12-27T00:00:00Z,3222844,201,,,Emerg. Mkts.
8591,MTNJ.J,0.3301,2002-12-27T00:00:00Z,2653375,113,4297714591,,Emerg. Mkts.
8592,MTNJ.J,0.1,2002-12-31T00:00:00Z,2005211,101,,,Specialty
8593,MTNJ.J,0.02,2002-12-31T00:00:00Z,2004197,303,4296293277,,Emerg. Mkts.
8594,MTNJ.J,0.01,2002-12-31T00:00:00Z,2132753,110,,,Specialty
8595,MTNJ.J,0.01,2002-12-31T00:00:00Z,2005218,113,4298409344,,Emerg. Mkts.
8596,MTNJ.J,0.01,2002-12-31T00:00:00Z,2522976,107,5001211262,,Emerg. Mkts.
8597,MTNJ.J,0.01,2002-12-31T00:00:00Z,2388005,113,5001449682,,Specialty
8598,MTNJ.J,0.003,2002-12-31T00:00:00Z,2522977,107,5001196700,,Emerg. Mkts.
8599,MTNJ.J,0.0013,2002-12-31T00:00:00Z,2401339,107,5001445949,,International
8600,MTNJ.J,0.0008,2002-12-31T00:00:00Z,2399161,113,5000313307,,Emerg. Mkts.
8601,MTNJ.J,0.0006,2002-12-31T00:00:00Z,2003730,113,,,Emerg. Mkts.
8602,MTNJ.J,0.0005,2002-12-31T00:00:00Z,2403920,107,5000749182,,Emerg. Mkts.
8603,MTNJ.J,0.0002,2002-12-31T00:00:00Z,2448219,107,,,Specialty
8604,MTNJ.J,0.0,2001-10-02T00:00:00Z,5404746,113,5001449680,,Emerg. Mkts.
8605,MTNJ.J,0.0,2001-10-02T00:00:00Z,2907535,107,,,Emerg. Mkts.
8606,MTNJ.J,0.0,2002-12-29T00:00:00Z,2676461,107,5000854298,,Income Value
8607,MTNJ.J,0.0,2002-12-29T00:00:00Z,2674526,107,,,Growth
8608,MTNJ.J,0.0,2002-06-30T00:00:00Z,2669290,113,5055374535,,Index
8609,MTNJ.J,0.0,2001-10-02T00:00:00Z,2637186,107,4297902883,,Growth
8610,MTNJ.J,0.0,2002-06-30T00:00:00Z,2384923,113,5000055064,,Emerg. Mkts.
8611,MTNJ.J,0.0,2002-09-30T00:00:00Z,2005217,113,,,Emerg. Mkts.
8612,MTNJ.J,0.0,2001-12-31T00:00:00Z,2005167,107,5000071988,,Specialty
8613,MTNJ.J,0.0,2002-09-30T00:00:00Z,2005136,107,,,International
8614,MTNJ.J,0.0,2002-12-31T00:00:00Z,2004961,113,,,Index
8615,MTNJ.J,0.0,2002-12-31T00:00:00Z,2003708,107,5000064072,,Emerg. Mkts.
8616,MTNJ.J,0.0,2002-06-30T00:00:00Z,2003677,107,,,Growth
8617,MTNJ.J,0.0,2001-12-31T00:00:00Z,2003476,107,5000036127,,Specialty
8618,MTNJ.J,0.0,2001-12-31T00:00:00Z,2003457,113,5000036827,,Core Growth
8619,MTNJ.J,0.0,2002-06-30T00:00:00Z,2003291,113,,,
8620,MTNJ.J,0.0,2002-09-30T00:00:00Z,2003276,113,4296618041,,Specialty
8621,MTNJ.J,0.0,2002-06-30T00:00:00Z,2003066,113,5000051932,,Emerg. Mkts.
8622,MTNJ.J,,,2006038,113,,,Emerg. Mkts.
8623,MTNJ.J,,,2005054,107,,,Emerg. Mkts.
8624,MTNJ.J,,,2003706,107,,,Specialty
8625,MTNJ.J,19.37,2001-12-31T00:00:00Z,2653375,107,4297714591,,Specialty
8626,MTNJ.J,10.77,2001-12-31T00:00:00Z,2634231,107,5043344268,,Growth
8627,MTNJ.J,0.19,2001-12-31T00:00:00Z,2004961,107,,,Specialty
8628,MTNJ.J,0.1,2001-12-31T00:00:00Z,2003708,113,5000064072,,Growth
8629,MTNJ.J,0.1,2001-12-31T00:00:00Z,2003276,113,4296618041,,Emerg. Mkts.
8630,MTNJ.J,0.09,2001-12-31T00:00:00Z,2005211,107,,,Emerg. Mkts.
8631,MTNJ.J,0.03,2001-06-30T00:00:00Z,2132753,106,,,Emerg. Mkts.
8632,MTNJ.J,0.02,2001-06-30T00:00:00Z,2401339,101,5001445949,,Specialty
8633,MTNJ.J,0.02,2001-12-31T00:00:00Z,2003291,101,,,International
8634,MTNJ.J,0.01,2001-12-31T00:00:00Z,2006038,113,,,Growth
8635,MTNJ.J,0.004,2001-12-31T00:00:00Z,2005136,101,,,Emerg. Mkts.
8636,MTNJ.J,0.0032,2001-12-31T00:00:00Z,2003677,113,,,Emerg. Mkts.
8637,MTNJ.J,0.003,2001-12-31T00:00:00Z,2399161,107,5000313307,,
8638,MTNJ.J,0.0018,2001-12-31T00:00:00Z,2005217,107,,,Specialty
8639,MTNJ.J,0.0012,2001-12-31T00:00:00Z,2448219,107,,,Emerg. Mkts.
8640,MTNJ.J,0.0006,2001-12-31T00:00:00Z,2003730,107,,,Index
8641,MTNJ.J,0.0,2001-10-02T00:00:00Z,5404746,301,5001449680,,Specialty
8642,MTNJ.J,0.0,2001-10-02T00:00:00Z,2907535,301,,,
8643,MTNJ.J,0.0,2001-09-30T00:00:00Z,2676461,301,5000854298,,Emerg. Mkts.
8644,MTNJ.J,0.0,2001-10-02T00:00:00Z,2637859,301,4297369644,,Index
8645,MTNJ.J,0.0,2001-10-02T00:00:00Z,2637186,302,4297902883,,Core Value
8646,MTNJ.J,0.0,2001-10-02T00:00:00Z,2631937,301,4295889209,,Emerg. Mkts.
8647,MTNJ.J,0.0,2001-03-31T00:00:00Z,2005218,113,4298409344,,Core Value
8648,MTNJ.J,0.0,2001-12-31T00:00:00Z,2005167,107,5000071988,,Core Value
8649,MTNJ.J,0.0,2000-06-30T00:00:00Z,2005054,107,,,Emerg. Mkts.
8650,MTNJ.J,0.0,2000-03-31T00:00:00Z,2003706,107,5000025620,,Emerg. Mkts.
8651,MTNJ.J,0.0,2001-12-31T00:00:00Z,2003476,101,5000036127,,Emerg. Mkts.
8652,MTNJ.J,0.0,2001-12-31T00:00:00Z,2003457,113,5000036827,,Growth
8653,MTNJ.J,0.0,2000-09-30T00:00:00Z,2003066,107,5000051932,,Growth
8654,MTNJ.J,,,3222844,113,,,GARP
8655,MTNJ.J,,,2674526,113,,,Growth
8656,MTNJ.J,,,2669290,101,,,Emerg. Mkts.
8657,MTNJ.J,,,2643833,107,,,GARP
8658,MTNJ.J,,,2522977,107,,,Emerg. Mkts.
8659,MTNJ.J,,,2522976,107,,,Emerg. Mkts.
8660,MTNJ.J,,,2403920,107,,,Income Value
8661,MTNJ.J,,,2388005,113,,,Emerg. Mkts.
8662,MTNJ.J,,,2384923,113,,,Emerg. Mkts.
8663,MTNJ.J,,,2004197,113,,,Emerg. Mkts.
8664,MTNJ.J,,,2002548,113,,,Core Growth
8665,MTNJ.J,,,,107,,,Emerg. Mkts.
8666,MTNJ.J,,,,107,,,Growth
8667,MTNJ.J,,,,113,,,Emerg. Mkts.
8668,MTNJ.J,,,,113,,,GARP
8669,MTNJ.J,,,,113,,,Growth
8670,MTNJ.J,,,,101,,,Emerg. Mkts.
8671,MTNJ.J,,,,113,,,Emerg. Mkts.
8672,MTNJ.J,,,,107,,,Growth
8673,MTNJ.J,,,,107,,,Specialty
8674,MTNJ.J,,,,113,,,Emerg. Mkts.
8675,MTNJ.J,,,,107,,,Emerg. Mkts.
8676,MTNJ.J,,,,113,,,GARP
8677,MTNJ.J,,,,107,,,Emerg. Mkts.
8678,MTNJ.J,,,,108,,,Emerg. Mkts.
8679,MTNJ.J,,,,110,,,GARP
8680,MTNJ.J,,,,107,,,Growth
8681,MTNJ.J,,,,113,,,Core Growth
8682,MTNJ.J,,,,110,,,Emerg. Mkts.
8683,MTNJ.J,,,,113,,,Index
8684,MTNJ.J,,,,107,,,Core Value
8685,MTNJ.J,,,,110,,,Emerg. Mkts.
8686,MTNJ.J,,,,,,,Emerg. Mkts.
8687,MTNJ.J,,,,,,,Growth
8688,MTNJ.J,,,,,,,Specialty
8689,MTNJ.J,,,,,,,Specialty
8690,MTNJ.J,,,,,,,GARP
8691,MTNJ.J,,,,,,,Specialty
8692,MTNJ.J,,,,,,,
8693,MTNJ.J,,,,,,,
8694,MTNJ.J,,,,110,,,
8695,MTNJ.J,,,,301,,,
8696,MTNJ.J,,,,113,,,
8697,MTNJ.J,,,,107,,,
8698,MTNJ.J,,,,113,,,
8699,MTNJ.J,,,,107,,,Growth
8700,MTNJ.J,,,,113,,,Emerg. Mkts.
8701,MTNJ.J,,,,113,,,Index
8702,MTNJ.J,,,,110,,,GARP
8703,MTNJ.J,,,,107,,,Specialty
8704,MTNJ.J,,,,107,,,Specialty
8705,MTNJ.J,,,,107,,,Growth
8706,MTNJ.J,,,,107,,,Emerg. Mkts.
8707,MTNJ.J,,,,113,,,Emerg. Mkts.
8708,MTNJ.J,,,,107,,,Specialty
8709,MTNJ.J,,,,110,,,Emerg. Mkts.
8710,MTNJ.J,,,,106,,,Emerg. Mkts.
8711,MTNJ.J,,,,113,,,Emerg. Mkts.
8712,MTNJ.J,,,,108,,,Emerg. Mkts.
8713,MTNJ.J,,,,113,,,Emerg. Mkts.
8714,MTNJ.J,,,,107,,,Emerg. Mkts.
8715,MTNJ.J,,,,113,,,Emerg. Mkts.
8716,MTNJ.J,,,,107,,,Core Value
8717,MTNJ.J,,,,113,,,International
8718,MTNJ.J,,,,107,,,Emerg. Mkts.
8719,MTNJ.J,,,,113,,,Emerg. Mkts.
8720,MTNJ.J,,,,113,,,Emerg. Mkts.
8721,MTNJ.J,,,,113,,,Core Growth
8722,MTNJ.J,,,,107,,,Index
8723,MTNJ.J,,,,113,,,Core Value
8724,MTNJ.J,,,,107,,,Specialty
8725,MTNJ.J,,,,113,,,Income Value
8726,MTNJ.J,,,,107,,,Emerg. Mkts.
8727,MTNJ.J,,,,107,,,Specialty
8728,MTNJ.J,,,,113,,,Emerg. Mkts.
8729,MTNJ.J,,,,113,,,
8730,MTNJ.J,,,,107,,,Income Value
8731,MTNJ.J,,,,107,,,Emerg. Mkts.
8732,MTNJ.J,,,,107,,,Emerg. Mkts.
8733,MTNJ.J,,,,113,,,Emerg. Mkts.
8734,MTNJ.J,,,,107,,,Growth
8735,MTNJ.J,,,,113,,,Index
8736,MTNJ.J,,,,107,,,Growth
8737,MTNJ.J,,,,107,,,Emerg. Mkts.
8738,MTNJ.J,,,,113,,,Growth
8739,MTNJ.J,,,,113,,,Specialty
8740,MTNJ.J,,,,113,,,Growth
8741,MTNJ.J,,,,107,,,Specialty
8742,MTNJ.J,,,,113,,,Emerg. Mkts.
8743,MTNJ.J,,,,113,,,Specialty
8744,MTNJ.J,,,,107,,,Emerg. Mkts.
8745,MTNJ.J,,,,301,,,Emerg. Mkts.
8746,MTNJ.J,,,,301,,,Specialty
8747,MTNJ.J,,,,302,,,Growth
8748,MTNJ.J,,,,114,,,Core Value
8749,MTNJ.J,,,,301,,,GARP
8750,MTNJ.J,,,,301,,,Growth
8751,MTNJ.J,,,,113,,,Emerg. Mkts.
8752,MTNJ.J,,,,113,,,Emerg. Mkts.
8753,MTNJ.J,,,,101,,,Emerg. Mkts.
8754,MTNJ.J,,,,113,,,GARP
8755,MTNJ.J,,,,107,,,International
8756,MTNJ.J,,,,113,,,Emerg. Mkts.
8757,MTNJ.J,,,,101,,,Emerg. Mkts.
8758,MTNJ.J,,,,107,,,Index
8759,MTNJ.J,,,,113,,,Emerg. Mkts.
8760,MTNJ.J,,,,113,,,Specialty
8761,MTNJ.J,,,,113,,,Core Value
8762,MTNJ.J,,,,113,,,Emerg. Mkts.
8763,MTNJ.J,,,,107,,,Core Growth
8764,MTNJ.J,,,,107,,,Growth
8765,MTNJ.J,,,,113,,,Specialty
8766,MTNJ.J,,,,113,,,
8767,MTNJ.J,,,,101,,,Growth
8768,MTNJ.J,,,,113,,,Emerg. Mkts.
8769,MTNJ.J,,,,107,,,Emerg. Mkts.
8770,MTNJ.J,,,,113,,,Emerg. Mkts.
8771,MTNJ.J,,,,107,,,Emerg. Mkts.
8772,MTNJ.J,,,,107,,,Emerg. Mkts.
8773,MTNJ.J,,,,113,,,Growth
8774,MTNJ.J,,,,107,,,International
8775,MTNJ.J,,,,110,,,Emerg. Mkts.
8776,MTNJ.J,,,,,,,GARP
8777,MTNJ.J,,,,,,,Growth
8778,MTNJ.J,,,,,,,Emerg. Mkts.
8779,MTNJ.J,,,,,,,Emerg. Mkts.
8780,MTNJ.J,,,,,,,Emerg. Mkts.
8781,MTNJ.J,,,,,,,GARP
8782,MTNJ.J,,,,,,,Emerg. Mkts.
8783,MTNJ.J,,,,,,,Growth
8784,MTNJ.J,,,,,,,Sector Specific
8785,MTNJ.J,,,,,,,Growth
8786,MTNJ.J,,,,,,,Core Growth
8787,MTNJ.J,,,,,,,Core Value
8788,MTNJ.J,,,,,,,Index
8789,MTNJ.J,,,,,,,Emerg. Mkts.
8790,MTNJ.J,,,,,,,Specialty
8791,MTNJ.J,,,,,,,
8792,MTNJ.J,,,,,,,
8793,MTNJ.J,,,,,,,
8794,MTNJ.J,,,,,,,
8795,MTNJ.J,,,,,,,
8796,MTNJ.J,,,,,,,
8797,MTNJ.J,,,,,,,
8798,MTNJ.J,,,,,,,
8799,MTNJ.J,,,,,,,
8800,MTNJ.J,,,,,,,
8801,MTNJ.J,,,,,,,
8802,MTNJ.J,,,,,,,
8803,MTNJ.J,,,,,,,
8804,MTNJ.J,,,,,,,
8805,MTNJ.J,,,,,,,
8806,MTNJ.J,,,,,,,
8807,MTNJ.J,,,,,,,
8808,MTNJ.J,,,,,,,
8809,MTNJ.J,,,,,,,
8810,MTNJ.J,,,,,,,
8811,MTNJ.J,,,,,,,
8812,MTNJ.J,,,,,,,
8813,MURJ.J,16.26,2002-12-27T00:00:00Z,2637859,114,4297369644,South Africa,Specialty
8814,MURJ.J,1.45,2002-12-31T00:00:00Z,2005213,113,,,Core Value
8815,MURJ.J,0.68,2002-12-27T00:00:00Z,3248185,107,,,Specialty
8816,MURJ.J,0.59,2002-12-27T00:00:00Z,2645974,107,5036882646,,Specialty
