,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
2038,ANGJ.J,,,,107,,,Index
2039,ANGJ.J,,,,107,,,Specialty
2040,ANGJ.J,,,,101,,,Core Growth
2041,ANGJ.J,,,,113,,,Specialty
2042,ANGJ.J,,,,101,,,Emerg. Mkts.
2043,ANGJ.J,,,,107,,,Yield
2044,ANGJ.J,,,,107,,,Emerg. Mkts.
2045,ANGJ.J,,,,113,,,Core Growth
2046,ANGJ.J,,,,113,,,Growth
2047,ANGJ.J,,,,107,,,Emerg. Mkts.
2048,ANGJ.J,,,,107,,,Emerg. Mkts.
2049,ANGJ.J,,,,113,,,Yield
2050,ANGJ.J,,,,113,,,Core Value
2051,ANGJ.J,,,,107,,,Yield
2052,ANGJ.J,,,,113,,,Growth
2053,ANGJ.J,,,,113,,,
2054,ANGJ.J,,,,106,,,Core Value
2055,ANGJ.J,,,,107,,,
2056,ANGJ.J,,,,113,,,Specialty
2057,ANGJ.J,,,,301,,,Specialty
2058,ANGJ.J,,,,301,,,Emerg. Mkts.
2059,ANGJ.J,,,,301,,,Specialty
2060,ANGJ.J,,,,113,,,International
2061,ANGJ.J,,,,107,,,Emerg. Mkts.
2062,ANGJ.J,,,,107,,,Growth
2063,ANGJ.J,,,,113,,,Index
2064,ANGJ.J,,,,107,,,Sector Specific
2065,ANGJ.J,,,,107,,,Income Value
2066,ANGJ.J,,,,107,,,Emerg. Mkts.
2067,ANGJ.J,,,,107,,,GARP
2068,ANGJ.J,,,,113,,,Specialty
2069,ANGJ.J,,,,101,,,
2070,ANGJ.J,,,,113,,,International
2071,ANGJ.J,,,,107,,,Index
2072,ANGJ.J,,,,107,,,Emerg. Mkts.
2073,ANGJ.J,,,,107,,,Specialty
2074,ANGJ.J,,,,107,,,Core Value
2075,ANGJ.J,,,,107,,,Emerg. Mkts.
2076,ANGJ.J,,,,113,,,Index
2077,ANGJ.J,,,,107,,,Index
2078,ANGJ.J,,,,107,,,Core Value
2079,ANGJ.J,,,,107,,,Growth
2080,ANGJ.J,,,,107,,,Core Growth
2081,ANGJ.J,,,,107,,,Sector Specific
2082,ANGJ.J,,,,113,,,Yield
2083,ANGJ.J,,,,113,,,Core Growth
2084,ANGJ.J,,,,107,,,Emerg. Mkts.
2085,ANGJ.J,,,,113,,,International
2086,ANGJ.J,,,,107,,,Specialty
2087,ANGJ.J,,,,113,,,International
2088,ANGJ.J,,,,107,,,Index
2089,ANGJ.J,,,,113,,,Growth
2090,ANGJ.J,,,,107,,,Specialty
2091,ANGJ.J,,,,107,,,Specialty
2092,ANGJ.J,,,,101,,,Growth
2093,ANGJ.J,,,,107,,,Emerg. Mkts.
2094,ANGJ.J,,,,107,,,
2095,ANGJ.J,,,,113,,,Growth
2096,ANGJ.J,,,,108,,,Core Value
2097,ANGJ.J,,,,110,,,Index
2098,ANGJ.J,,,,113,,,Emerg. Mkts.
2099,ANGJ.J,,,,107,,,Emerg. Mkts.
2100,ANGJ.J,,,,113,,,Income Value
2101,ANGJ.J,,,,107,,,Emerg. Mkts.
2102,ANGJ.J,,,,107,,,Emerg. Mkts.
2103,ANGJ.J,,,,101,,,Core Growth
2104,ANGJ.J,,,,107,,,Sector Specific
2105,ANGJ.J,,,,,,,Emerg. Mkts.
2106,ANGJ.J,,,,,,,Index
2107,ANGJ.J,,,,,,,Index
2108,ANGJ.J,,,,,,,Emerg. Mkts.
2109,ANGJ.J,,,,,,,Emerg. Mkts.
2110,ANGJ.J,,,,,,,Emerg. Mkts.
2111,ANGJ.J,,,,,,,Emerg. Mkts.
2112,ANGJ.J,,,,,,,Growth
2113,ANGJ.J,,,,,,,Emerg. Mkts.
2114,ANGJ.J,,,,,,,Sector Specific
2115,ANGJ.J,,,,,,,Emerg. Mkts.
2116,ANGJ.J,,,,,,,Specialty
2117,ANGJ.J,,,,,,,Sector Specific
2118,ANGJ.J,,,,,,,Core Value
2119,ANGJ.J,,,,,,,
2120,ANGJ.J,,,,,,,Sector Specific
2121,ANGJ.J,,,,,,,Sector Specific
2122,ANGJ.J,,,,,,,Emerg. Mkts.
2123,ANGJ.J,,,,,,,Core Growth
2124,ANGJ.J,,,,,,,Emerg. Mkts.
2125,ANGJ.J,,,,,,,Growth
2126,ANGJ.J,,,,,,,Growth
2127,ANGJ.J,,,,,,,Emerg. Mkts.
2128,ANGJ.J,,,,,,,Yield
2129,ANGJ.J,,,,,,,Specialty
2130,ANGJ.J,,,,,,,GARP
2131,ANGJ.J,,,,,,,Emerg. Mkts.
2132,ANGJ.J,,,,,,,Growth
2133,ANGJ.J,,,,,,,GARP
2134,ANGJ.J,,,,,,,GARP
2135,ANGJ.J,,,,,,,Emerg. Mkts.
2136,ANGJ.J,,,,,,,Emerg. Mkts.
2137,ANGJ.J,,,,,,,Specialty
2138,ANGJ.J,,,,,,,Core Value
2139,ANGJ.J,,,,,,,Emerg. Mkts.
2140,ANGJ.J,,,,,,,Emerg. Mkts.
2141,ANGJ.J,,,,,,,Sector Specific
2142,ANGJ.J,,,,,,,Specialty
2143,ANGJ.J,,,,,,,Specialty
2144,ANGJ.J,,,,,,,GARP
2145,ANGJ.J,,,,,,,Core Value
2146,ANGJ.J,,,,,,,Specialty
2147,ANGJ.J,,,,,,,Emerg. Mkts.
2148,ANGJ.J,,,,,,,Emerg. Mkts.
2149,ANGJ.J,,,,,,,Specialty
2150,ANGJ.J,,,,,,,Specialty
2151,ANGJ.J,,,,,,,Sector Specific
2152,ANGJ.J,,,,,,,Growth
2153,ANGJ.J,,,,,,,GARP
2154,ANGJ.J,,,,,,,Growth
2155,ANGJ.J,,,,,,,Specialty
2156,ANGJ.J,,,,,,,Core Value
2157,ANGJ.J,,,,,,,Emerg. Mkts.
2158,ANGJ.J,,,,,,,Specialty
2159,ANGJ.J,,,,,,,Emerg. Mkts.
2160,ANGJ.J,,,,,,,Core Growth
2161,ANGJ.J,,,,,,,Emerg. Mkts.
2162,ANGJ.J,,,,,,,Specialty
2163,ANGJ.J,,,,,,,
2164,ANGJ.J,,,,,,,
2165,ANGJ.J,,,,,,,
2166,ANGJ.J,,,,,,,
2167,ANGJ.J,,,,,,,
2168,ANGJ.J,,,,,,,
2169,ANGJ.J,,,,,,,
2170,ANGJ.J,,,,,,,
2171,ANGJ.J,,,,,,,
2172,ANGJ.J,,,,,,,
2173,ANGJ.J,,,,,,,
2174,ANGJ.J,,,,,,,
2175,ANGJ.J,,,,,,,
2176,ANGJ.J,,,,,,,
2177,ANGJ.J,,,,,,,
2178,ANGJ.J,,,,,,,
2179,ANGJ.J,,,,,,,
2180,ANGJ.J,,,,,,,
2181,ANGJ.J,,,,,,,
2182,ANGJ.J,,,,,,,
2183,ANGJ.J,,,,,,,
2184,ANGJ.J,,,,,,,
2185,ANGJ.J,,,,,,,
2186,ANGJ.J,,,,,,,
2187,ANGJ.J,,,,,,,
2188,ANGJ.J,,,,,,,
2189,ANGJ.J,,,,,,,
2190,ANGJ.J,,,,,,,
2191,ANGJ.J,,,,,,,
2192,ANGJ.J,,,,,,,
2193,ANGJ.J,,,,,,,
2194,ANGJ.J,,,,,,,
2195,ANGJ.J,,,,,,,
2196,ANGJ.J,,,,,,,
2197,ANGJ.J,,,,,,,
2198,AONJn.J,22.4504,2003-06-27T00:00:00Z,2668836,301,,South Africa,
2199,AONJn.J,3.36,2003-03-28T00:00:00Z,3248254,303,,,
2200,AONJn.J,2.23,2003-03-28T00:00:00Z,2633680,301,48471682299,,
2201,AONJn.J,1.97,2003-03-28T00:00:00Z,3292829,303,,,
2202,AONJn.J,0.98,2003-03-28T00:00:00Z,3282831,303,,,
2203,AONJn.J,0.81,2003-03-28T00:00:00Z,2638260,301,,,
2204,AONJn.J,0.69,2003-03-28T00:00:00Z,3263685,303,,,
2205,AONJn.J,0.69,2003-03-28T00:00:00Z,2661972,301,5055413100,,
2206,AONJn.J,0.6,2003-03-28T00:00:00Z,2678150,301,,,
2207,AONJn.J,0.4,2003-03-28T00:00:00Z,2635897,301,,,
2208,AONJn.J,0.39,2003-03-28T00:00:00Z,2665697,301,5035505446,,
2209,AONJn.J,0.37,2003-03-28T00:00:00Z,3218293,303,,,
2210,AONJn.J,0.31,2003-03-28T00:00:00Z,3289377,303,,,
2211,AONJn.J,0.29,2003-03-28T00:00:00Z,3289379,303,,,
2212,AONJn.J,0.29,2003-03-28T00:00:00Z,2643433,301,5055409167,,
2213,AONJn.J,0.28,2003-03-28T00:00:00Z,3284983,303,,,
2214,AONJn.J,0.26,2003-03-28T00:00:00Z,3218268,303,,,
2215,AONJn.J,0.25,2003-03-28T00:00:00Z,3289382,303,,,
2216,AONJn.J,0.24,2003-03-28T00:00:00Z,3283177,303,,,
2217,AONJn.J,0.24,2003-03-28T00:00:00Z,2661950,301,5055412787,,
2218,AONJn.J,0.0,2003-03-31T00:00:00Z,2529158,107,5001196565,,
2219,AONJn.J,0.0,2003-03-28T00:00:00Z,2132888,107,5000750920,,
2220,AONJn.J,,,5675383,,,,
2221,AONJn.J,,,3282841,,,,
2222,AONJn.J,,,3264180,,,,
2223,AONJn.J,,,3218267,,,,
2224,AONJn.J,,,2639004,,,,
2225,AONJn.J,,,2636662,,,,
2226,AONJn.J,,,2132706,,,,
2227,AONJn.J,22.4504,2003-06-27T00:00:00Z,2668836,301,,,
2228,AONJn.J,7.45,2003-06-27T00:00:00Z,2132706,107,4298459126,,
2229,AONJn.J,3.36,2003-03-28T00:00:00Z,3248254,303,,,
2230,AONJn.J,2.23,2003-03-28T00:00:00Z,2633680,301,48471682299,,
2231,AONJn.J,1.97,2003-03-28T00:00:00Z,3292829,303,,,
2232,AONJn.J,0.98,2003-03-28T00:00:00Z,3282831,303,,,
2233,AONJn.J,0.81,2003-03-28T00:00:00Z,2638260,301,,,
2234,AONJn.J,0.69,2003-03-28T00:00:00Z,3263685,303,,,
2235,AONJn.J,0.69,2003-03-28T00:00:00Z,2661972,301,5055413100,,
2236,AONJn.J,0.6,2003-03-28T00:00:00Z,2678150,301,,,
2237,AONJn.J,0.4,2003-03-28T00:00:00Z,2635897,301,,,
2238,AONJn.J,0.39,2003-03-28T00:00:00Z,2665697,301,5035505446,,
2239,AONJn.J,0.37,2003-03-28T00:00:00Z,3218293,303,,,
2240,AONJn.J,0.31,2003-03-28T00:00:00Z,3289377,303,,,
2241,AONJn.J,0.29,2003-03-28T00:00:00Z,3289379,303,,,
2242,AONJn.J,0.29,2003-03-28T00:00:00Z,2643433,301,5055409167,,
2243,AONJn.J,0.28,2003-03-28T00:00:00Z,3284983,303,,,
2244,AONJn.J,0.26,2003-03-28T00:00:00Z,3218268,303,,,
2245,AONJn.J,0.25,2003-03-28T00:00:00Z,3289382,303,,,
2246,AONJn.J,0.24,2003-03-28T00:00:00Z,3283177,303,,,
2247,AONJn.J,0.24,2003-03-28T00:00:00Z,2661950,301,5055412787,,
2248,AONJn.J,0.0,2002-06-30T00:00:00Z,5675383,301,5043452314,,
2249,AONJn.J,0.0,2002-12-29T00:00:00Z,3282841,303,,,
2250,AONJn.J,0.0,2002-06-30T00:00:00Z,3264180,303,,,
2251,AONJn.J,0.0,2002-06-30T00:00:00Z,3218267,303,,,
2252,AONJn.J,0.0,2002-09-29T00:00:00Z,2639004,301,5055374721,,
2253,AONJn.J,0.0,2002-12-29T00:00:00Z,2636662,301,5055413639,,
2254,AONJn.J,0.0,2003-03-31T00:00:00Z,2529158,107,5001196565,,
2255,AONJn.J,0.0,2003-03-28T00:00:00Z,2132888,107,5000750920,,
2256,ARDOVA.LG,,,,,,Nigeria,
2257,APNJ.J,6.3785,2003-06-27T00:00:00Z,2661202,301,5001162489,South Africa,Core Value
2258,APNJ.J,3.4324,2003-06-27T00:00:00Z,2654203,301,48471685820,,GARP
2259,APNJ.J,3.2486,2003-06-27T00:00:00Z,3232054,303,,,Emerg. Mkts.
2260,APNJ.J,2.3345,2004-12-31T00:00:00Z,2132706,107,4298459126,,Specialty
2261,APNJ.J,1.722,2003-06-27T00:00:00Z,2654227,301,,,Hedge Fund
2262,APNJ.J,1.5479,2003-06-27T00:00:00Z,2666658,113,48471681436,,Specialty
2263,APNJ.J,1.2632,2004-12-31T00:00:00Z,2004197,113,4296293277,,Growth
2264,APNJ.J,0.7925,2003-06-27T00:00:00Z,2637859,301,4297369644,,Emerg. Mkts.
2265,APNJ.J,0.784,2003-06-27T00:00:00Z,5609957,107,,,Emerg. Mkts.
2266,APNJ.J,0.784,2003-06-27T00:00:00Z,5609938,107,,,Emerg. Mkts.
2267,APNJ.J,0.745,2003-06-27T00:00:00Z,2654189,114,5055415100,,Core Value
2268,APNJ.J,0.7312,2003-06-27T00:00:00Z,5609962,303,,,Emerg. Mkts.
2269,APNJ.J,0.7312,2003-06-27T00:00:00Z,5609933,303,,,Specialty
2270,APNJ.J,0.0779,2004-12-31T00:00:00Z,2445138,301,5000068710,,Index
2271,APNJ.J,0.0703,2004-12-31T00:00:00Z,2660546,303,5001449672,,Emerg. Mkts.
2272,APNJ.J,0.0282,2004-09-30T00:00:00Z,2005218,303,4298409344,,International
2273,APNJ.J,0.0131,2004-12-31T00:00:00Z,2399161,107,5000313307,,Specialty
2274,APNJ.J,0.0094,2004-12-31T00:00:00Z,2403920,113,5000749182,,Growth
2275,APNJ.J,0.0,2003-06-27T00:00:00Z,5139144,113,4297021561,,Specialty
2276,APNJ.J,0.0,2003-06-27T00:00:00Z,3297008,113,,,Emerg. Mkts.
2277,APNJ.J,0.0,2003-06-27T00:00:00Z,3234300,113,34423153113,,Growth
2278,APNJ.J,0.0,2003-06-27T00:00:00Z,3232051,113,,,Specialty
2279,APNJ.J,0.0,2004-06-30T00:00:00Z,2932423,113,,,Emerg. Mkts.
2280,APNJ.J,0.0,2003-06-27T00:00:00Z,2684548,113,5055374523,,Specialty
2281,APNJ.J,0.0,2003-06-27T00:00:00Z,2666183,107,,,Specialty
2282,APNJ.J,0.0,2004-06-30T00:00:00Z,2636816,107,5000749186,,
2283,APNJ.J,0.0,2003-06-30T00:00:00Z,2529158,107,5001196565,,Specialty
2284,APNJ.J,0.0,2004-03-31T00:00:00Z,2522977,107,5001196700,,Index
2285,APNJ.J,0.0,2004-09-30T00:00:00Z,2388005,113,5001449682,,Index
2286,APNJ.J,0.0,2004-12-31T00:00:00Z,2003708,107,5000064072,,Deep Value
2287,APNJ.J,,,3281114,113,,,International
2288,APNJ.J,,,2659207,107,,,Specialty
2289,APNJ.J,,,2657459,113,,,Specialty
2290,APNJ.J,,,2654222,111,,,
2291,APNJ.J,,,2651460,303,,,International
2292,APNJ.J,,,2650925,303,,,Growth
2293,APNJ.J,,,2650881,303,,,
2294,APNJ.J,,,2005217,106,,,
2295,APNJ.J,6.3785,2003-06-27T00:00:00Z,2661202,301,5001162489,,Core Value
2296,APNJ.J,5.6219,2003-06-27T00:00:00Z,2650881,301,5055413038,,GARP
2297,APNJ.J,3.4324,2003-06-27T00:00:00Z,2654203,113,48471685820,,Specialty
2298,APNJ.J,3.2486,2003-06-27T00:00:00Z,3232054,107,,,Emerg. Mkts.
2299,APNJ.J,1.9165,2003-06-27T00:00:00Z,2654222,107,5043451793,,Hedge Fund
2300,APNJ.J,1.722,2003-06-27T00:00:00Z,2654227,107,,,Specialty
2301,APNJ.J,1.5479,2003-06-27T00:00:00Z,2666658,107,48471681436,,Growth
2302,APNJ.J,0.9002,2003-06-27T00:00:00Z,2132706,107,4298459126,,Emerg. Mkts.
2303,APNJ.J,0.8004,2003-12-31T00:00:00Z,2004197,107,4296293277,,Specialty
2304,APNJ.J,0.7925,2003-06-27T00:00:00Z,2637859,107,4297369644,,Emerg. Mkts.
2305,APNJ.J,0.784,2003-06-27T00:00:00Z,5609957,113,,,Specialty
2306,APNJ.J,0.784,2003-06-27T00:00:00Z,5609938,113,,,Growth
2307,APNJ.J,0.7628,2003-06-27T00:00:00Z,2659207,,5035516588,,Emerg. Mkts.
2308,APNJ.J,0.745,2003-06-27T00:00:00Z,2654189,,5055415100,,Deep Value
2309,APNJ.J,0.7312,2003-06-27T00:00:00Z,5609962,,,,Emerg. Mkts.
2310,APNJ.J,0.7312,2003-06-27T00:00:00Z,5609933,,,,Emerg. Mkts.
2311,APNJ.J,0.0792,2003-12-31T00:00:00Z,2932423,,,,Emerg. Mkts.
2312,APNJ.J,0.066,2003-12-31T00:00:00Z,2522977,,5001196700,,Specialty
2313,APNJ.J,0.0417,2003-12-31T00:00:00Z,2388005,,5001449682,,Index
2314,APNJ.J,0.0372,2003-12-31T00:00:00Z,2005218,,4298409344,,Growth
2315,APNJ.J,0.0148,2003-12-31T00:00:00Z,2403920,,5000749182,,Growth
2316,APNJ.J,0.0044,2003-12-31T00:00:00Z,2660546,,5001449672,,
2317,APNJ.J,0.0028,2003-09-30T00:00:00Z,2636816,,5000749186,,Specialty
2318,APNJ.J,0.001,2003-12-31T00:00:00Z,2399161,302,5000313307,,
2319,APNJ.J,0.0,2003-06-27T00:00:00Z,5139144,301,4297021561,,Index
2320,APNJ.J,0.0,2003-06-27T00:00:00Z,3297008,301,,,International
2321,APNJ.J,0.0,2002-06-30T00:00:00Z,3281114,301,,,Specialty
2322,APNJ.J,0.0,2003-06-27T00:00:00Z,3234300,303,34423153113,,Emerg. Mkts.
2323,APNJ.J,0.0,2003-06-27T00:00:00Z,3232051,107,,,International
2324,APNJ.J,0.0,2003-06-27T00:00:00Z,2684548,301,5055374523,,
2325,APNJ.J,0.0,2003-06-27T00:00:00Z,2666183,301,,,
2326,APNJ.J,0.0,2002-06-30T00:00:00Z,2657459,113,5055414341,,
2327,APNJ.J,0.0,2002-06-30T00:00:00Z,2651460,301,,,
2328,APNJ.J,0.0,2002-09-29T00:00:00Z,2650925,113,5000128439,,
2329,APNJ.J,0.0,2003-06-30T00:00:00Z,2529158,107,5001196565,,
2330,APNJ.J,0.0,2003-09-30T00:00:00Z,2005217,107,,,
2331,APNJ.J,,,2445138,114,,,
2332,APNJ.J,,,2003708,303,,,
2333,APNJ.J,,,,303,,,
2334,APNJ.J,,,,301,,,
2335,APNJ.J,,,,301,,,
2336,APNJ.J,,,,113,,,
2337,APNJ.J,,,,303,,,
2338,APNJ.J,,,,303,,,
2339,APNJ.J,,,,107,,,
2340,APNJ.J,,,,107,,,
2341,APNJ.J,,,,106,,,
2342,APNJ.J,,,,113,,,
2343,APNJ.J,,,,113,,,
2344,APNJ.J,,,,107,,,
2345,APNJ.J,,,,107,,,
2346,APNJ.J,,,,113,,,
2347,APNJ.J,,,,107,,,
2348,APNJ.J,,,,107,,,
2349,APNJ.J,,,,107,,,
2350,APNJ.J,,,,107,,,
2351,APNJ.J,,,,113,,,
2352,APNJ.J,,,,113,,,
2353,APNJ.J,,,,113,,,
2354,APNJ.J,,,,111,,,
2355,APNJ.J,,,,303,,,
2356,APNJ.J,,,,303,,,
2357,APNJ.J,,,,303,,,
2358,APNJ.J,,,,303,,,
2359,APNJ.J,,,,301,,,
2360,APNJ.J,,,,301,,,
2361,APNJ.J,,,,301,,,
2362,APNJ.J,,,,101,,,
2363,APNJ.J,,,,301,,,
2364,APNJ.J,,,,301,,,
2365,APNJ.J,,,,107,,,
2366,APNJ.J,,,,107,,,
2367,APNJ.J,,,,113,,,
2368,APNJ.J,,,,107,,,
2369,APNJ.J,,,,107,,,
2370,APNJ.J,,,,107,,,
2371,APNJ.J,,,,107,,,
2372,APNJ.J,,,,113,,,
2373,APNJ.J,,,,113,,,
2374,APNJ.J,,,,113,,,
2375,APNJ.J,,,,,,,
2376,APNJ.J,,,,,,,
2377,APNJ.J,,,,,,,
2378,APNJ.J,,,,,,,
2379,ARBICO.LG,,,,,,,
2380,ARIS.ZI,,,,,,Zimbabwe,Aggres. Gr.
2381,ARIS.ZI,,,,,,,
2382,ARIJ.J,17.2298,2003-06-27T00:00:00Z,2654175,301,5043342207,South Africa,Sector Specific
2383,ARIJ.J,1.7767,2003-06-27T00:00:00Z,2637859,114,4297369644,,Core Growth
2384,ARIJ.J,0.505,2004-09-30T00:00:00Z,2657513,113,5000068897,,Specialty
2385,ARIJ.J,0.8265,2003-06-27T00:00:00Z,2672884,107,48471683387,,Core Value
2386,ARIJ.J,0.5126,2003-06-27T00:00:00Z,2656252,301,,,Specialty
2387,ARIJ.J,0.3292,2003-06-27T00:00:00Z,3264902,301,48471669012,,
2388,ARIJ.J,0.3123,2003-06-27T00:00:00Z,2651113,306,5055408046,,Emerg. Mkts.
2389,ARIJ.J,0.1343,2004-12-31T00:00:00Z,2132888,301,5000750920,,Specialty
2390,ARIJ.J,0.0936,2004-12-31T00:00:00Z,2132706,107,4298459126,,Emerg. Mkts.
2391,ARIJ.J,0.0841,2004-12-31T00:00:00Z,2636816,107,5000749186,,Index
2392,ARIJ.J,0.0662,2004-09-30T00:00:00Z,2005218,107,4298409344,,Emerg. Mkts.
2393,ARIJ.J,0.0294,2004-06-30T00:00:00Z,2005213,113,,,Sector Specific
2394,ARIJ.J,0.0122,2004-12-31T00:00:00Z,2399161,107,5000313307,,Core Growth
2395,ARIJ.J,0.0,2003-06-27T00:00:00Z,3289022,113,,,Specialty
2396,ARIJ.J,0.0,2003-06-27T00:00:00Z,3002430,107,4295888406,,Sector Specific
2397,ARIJ.J,0.0,2004-12-31T00:00:00Z,2915245,107,4298106595,,Index
2398,ARIJ.J,0.0,2003-06-27T00:00:00Z,2639800,107,4296948644,,Emerg. Mkts.
2399,ARIJ.J,0.0,2003-03-28T00:00:00Z,2638652,107,48471680889,,Specialty
2400,ARIJ.J,0.0,2003-06-27T00:00:00Z,2636647,113,5000818638,,Hedge Fund
2401,ARIJ.J,0.0,2003-03-28T00:00:00Z,2633334,113,4295896494,,
2402,ARIJ.J,0.0,2004-09-30T00:00:00Z,2529158,303,5001196565,,Specialty
2403,ARIJ.J,0.0,2004-06-30T00:00:00Z,2403920,108,5000749182,,Sector Specific
2404,ARIJ.J,0.0,2003-09-30T00:00:00Z,2401339,113,5001445949,,Specialty
2405,ARIJ.J,0.0,2004-12-31T00:00:00Z,2006934,301,5000049819,,Specialty
2406,ARIJ.J,,,2499117,301,,,GARP
2407,ARIJ.J,,,2005217,301,,,Emerg. Mkts.
2408,ARIJ.J,,,2003658,301,,,
2409,ARIJ.J,17.2298,2003-06-27T00:00:00Z,2654175,107,5043342207,,Sector Specific
2410,ARIJ.J,4.6168,2003-06-27T00:00:00Z,2132706,107,4298459126,,Growth
2411,ARIJ.J,1.7767,2003-06-27T00:00:00Z,2637859,106,4297369644,,Growth
2412,ARIJ.J,0.8265,2003-06-27T00:00:00Z,2672884,107,48471683387,,International
2413,ARIJ.J,0.685,2003-09-30T00:00:00Z,2657513,113,5000068897,,Specialty
2414,ARIJ.J,0.5126,2003-06-27T00:00:00Z,2656252,107,,,Growth
2415,ARIJ.J,0.3292,2003-06-27T00:00:00Z,3264902,113,48471669012,,Specialty
2416,ARIJ.J,0.3123,2003-06-27T00:00:00Z,2651113,107,5055408046,,Specialty
2417,ARIJ.J,0.2657,2003-12-31T00:00:00Z,2005217,107,,,Core Value
2418,ARIJ.J,0.1977,2003-12-31T00:00:00Z,2132888,113,5000750920,,
2419,ARIJ.J,0.1073,2003-12-31T00:00:00Z,2529158,110,5001196565,,
2420,ARIJ.J,0.0438,2003-12-31T00:00:00Z,2005213,107,,,
2421,ARIJ.J,0.0171,2003-12-31T00:00:00Z,2006934,,5000049819,,
2422,ARIJ.J,0.0157,2003-12-31T00:00:00Z,2403920,,5000749182,,Specialty
2423,ARIJ.J,0.0037,2003-09-30T00:00:00Z,2636816,,5000749186,,Specialty
2424,ARIJ.J,0.0007,2003-12-31T00:00:00Z,2399161,,5000313307,,Hedge Fund
2425,ARIJ.J,0.0,2003-06-27T00:00:00Z,3289022,,,,Growth
2426,ARIJ.J,0.0,2003-06-27T00:00:00Z,3002430,,4295888406,,Core Growth
2427,ARIJ.J,0.0,2003-06-27T00:00:00Z,2639800,,4296948644,,Core Value
2428,ARIJ.J,0.0,2003-03-28T00:00:00Z,2638652,301,48471680889,,Sector Specific
2429,ARIJ.J,0.0,2003-06-27T00:00:00Z,2636647,107,5000818638,,Sector Specific
2430,ARIJ.J,0.0,2003-03-28T00:00:00Z,2633334,107,4295896494,,Emerg. Mkts.
2431,ARIJ.J,0.0,2002-12-31T00:00:00Z,2499117,107,5001231143,,Sector Specific
2432,ARIJ.J,0.0,2003-09-30T00:00:00Z,2401339,114,5001445949,,Specialty
2433,ARIJ.J,0.0,2003-12-31T00:00:00Z,2005218,113,4298409344,,Sector Specific
2434,ARIJ.J,0.0,2002-12-31T00:00:00Z,2003658,301,5000026028,,Specialty
2435,ARIJ.J,,,2915245,107,,,Specialty
2436,ARIJ.J,,,,107,,,Specialty
2437,ARIJ.J,,,,301,,,Specialty
2438,ARIJ.J,,,,113,,,Sector Specific
2439,ARIJ.J,,,,306,,,
2440,ARIJ.J,,,,301,,,Specialty
2441,ARIJ.J,,,,113,,,Growth
2442,ARIJ.J,,,,113,,,International
2443,ARIJ.J,,,,113,,,Emerg. Mkts.
2444,ARIJ.J,,,,107,,,Index
2445,ARIJ.J,,,,110,,,Specialty
2446,ARIJ.J,,,,107,,,Specialty
2447,ARIJ.J,,,,107,,,Specialty
2448,ARIJ.J,,,,113,,,
2449,ARIJ.J,,,,107,,,Index
2450,ARIJ.J,,,,107,,,Specialty
2451,ARIJ.J,,,,107,,,GARP
2452,ARIJ.J,,,,107,,,Emerg. Mkts.
2453,ARIJ.J,,,,107,,,Growth
2454,ARIJ.J,,,,113,,,Specialty
2455,ARIJ.J,,,,113,,,
2456,ARIJ.J,,,,303,,,
2457,ARIJ.J,,,,108,,,
2458,ARIJ.J,,,,301,,,
2459,ARIJ.J,,,,301,,,
2460,ARIJ.J,,,,301,,,
2461,ARIJ.J,,,,301,,,
2462,ARIJ.J,,,,107,,,
2463,ARIJ.J,,,,106,,,
2464,ARIJ.J,,,,107,,,
2465,ARIJ.J,,,,107,,,
2466,ARIJ.J,,,,113,,,
2467,ARIJ.J,,,,107,,,
2468,ARIJ.J,,,,113,,,
2469,ARIJ.J,,,,107,,,
2470,ARIJ.J,,,,107,,,
2471,ARIJ.J,,,,,,,
2472,ARIJ.J,,,,,,,
2473,ARIJ.J,,,,,,,
2474,ARM.NR,,,,,,Kenya,Aggres. Gr.
2475,ARM.NR,,,,,,,
2476,ARLJ.J,6.18,2004-12-31T00:00:00Z,2915245,113,4298106595,South Africa,Specialty
2477,ARLJ.J,2.64,2003-06-27T00:00:00Z,2660501,113,4295888525,,Specialty
2478,ARLJ.J,1.1812,2003-06-27T00:00:00Z,2672884,113,48471683387,,
2479,ARLJ.J,0.84,2004-12-31T00:00:00Z,2132888,107,5000750920,,Growth
2480,ARLJ.J,0.81,2003-06-27T00:00:00Z,2644816,301,5043346404,,Specialty
2481,ARLJ.J,0.62,2003-06-27T00:00:00Z,2654699,113,5055411571,,Specialty
2482,ARLJ.J,0.51,2003-06-27T00:00:00Z,2656444,301,5043346310,,Specialty
2483,ARLJ.J,0.47,2003-06-27T00:00:00Z,2655795,113,5043342350,,Emerg. Mkts.
2484,ARLJ.J,0.4193,2003-06-27T00:00:00Z,2637859,113,4297369644,,GARP
2485,ARLJ.J,0.35,2003-06-27T00:00:00Z,3159875,107,,,Sector Specific
2486,ARLJ.J,0.17,2004-06-30T00:00:00Z,2005213,107,,,Growth
2487,ARLJ.J,0.0893,2004-12-31T00:00:00Z,2403920,302,5000749182,,Specialty
2488,ARLJ.J,0.0,2003-06-27T00:00:00Z,5139144,107,4297021561,,Specialty
2489,ARLJ.J,0.0,2003-06-27T00:00:00Z,3264902,301,48471669012,,Specialty
2490,ARLJ.J,0.0,2003-06-27T00:00:00Z,3218293,301,,,
