,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
4992,ECO.ZI,,,,107,,,Emerg. Mkts.
4993,ECO.ZI,,,,113,,,Growth
4994,ECO.ZI,,,,113,,,
4995,ECO.ZI,,,,113,,,
4996,ECO.ZI,,,,107,,,
4997,ECO.ZI,,,,113,,,
4998,ENGN.BT,,,,,,Malaysia,
4999,EOHJ.J,55.6126,2003-12-19T00:00:00Z,2658760,301,5055413488,South Africa,Growth
5000,EOHJ.J,7.9949,2003-12-19T00:00:00Z,2665378,301,48471682558,,
5001,EOHJ.J,3.17,2003-12-19T00:00:00Z,2676496,113,4297330344,,Growth
5002,EOHJ.J,1.17,2003-12-19T00:00:00Z,2633983,113,,,Specialty
5003,EOHJ.J,0.55,2003-12-19T00:00:00Z,3281897,301,,,
5004,EOHJ.J,0.3,2003-09-26T00:00:00Z,3370306,301,,,
5005,EOHJ.J,0.243,2003-12-19T00:00:00Z,3367766,303,34413322004,,
5006,EOHJ.J,0.2135,2003-12-19T00:00:00Z,3392132,303,48471681601,,
5007,EOHJ.J,0.2,2003-12-19T00:00:00Z,3296839,303,,,
5008,EOHJ.J,0.2,2003-12-19T00:00:00Z,3281899,301,,,
5009,EOHJ.J,0.15,2003-12-19T00:00:00Z,3369485,303,,,
5010,EOHJ.J,0.14,2003-12-19T00:00:00Z,3281902,303,,,
5011,EOHJ.J,0.14,2003-09-26T00:00:00Z,3675350,303,,,
5012,EOHJ.J,0.12,2003-12-19T00:00:00Z,3289025,303,,,
5013,EOHJ.J,0.11,2003-12-19T00:00:00Z,3276929,303,,,
5014,EOHJ.J,0.1,2003-12-19T00:00:00Z,2666961,303,,,
5015,EOHJ.J,0.09,2003-09-26T00:00:00Z,3675176,303,,,
5016,EOHJ.J,0.08,2003-12-19T00:00:00Z,2666969,301,48471684208,,
5017,EOHJ.J,0.08,2003-12-19T00:00:00Z,3393739,303,,,
5018,EOHJ.J,0.08,2003-12-19T00:00:00Z,3296779,301,,,
5019,EOHJ.J,0.08,2003-12-19T00:00:00Z,3367996,303,,,
5020,EOHJ.J,0.07,2003-12-19T00:00:00Z,2639853,303,,,
5021,EOHJ.J,0.07,2003-12-19T00:00:00Z,3675461,301,,,
5022,EOHJ.J,0.0596,2003-12-19T00:00:00Z,3675466,301,48471688481,,
5023,EOHJ.J,0.0,2002-03-24T00:00:00Z,3677605,303,,,
5024,EOHJ.J,0.0,2002-03-24T00:00:00Z,3298735,301,,,
5025,EOHJ.J,0.0,2003-09-26T00:00:00Z,3296777,303,,,
5026,EOHJ.J,0.0,2003-06-27T00:00:00Z,3287635,303,,,
5027,EOHJ.J,0.0,2002-06-28T00:00:00Z,3281909,303,,,
5028,EOHJ.J,0.0,2002-06-28T00:00:00Z,3281907,303,,,
5029,EOHJ.J,0.0,2002-06-28T00:00:00Z,3281906,303,,,
5030,EOHJ.J,0.0,2002-12-29T00:00:00Z,3281905,303,,,
5031,EOHJ.J,0.0,2002-06-28T00:00:00Z,3281898,303,34413322009,,
5032,EOHJ.J,0.0,2002-03-24T00:00:00Z,3268757,303,,,
5033,EOHJ.J,0.0,2002-03-24T00:00:00Z,3268756,303,,,
5034,EOHJ.J,0.0,2002-03-24T00:00:00Z,3268755,303,34423099098,,
5035,EOHJ.J,0.0,2002-12-29T00:00:00Z,3261835,303,,,
5036,EOHJ.J,0.0,2002-03-24T00:00:00Z,3235130,303,,,
5037,EOHJ.J,0.0,2002-03-24T00:00:00Z,3230409,303,,,
5038,EOHJ.J,0.0,2002-03-24T00:00:00Z,3230408,303,,,
5039,EOHJ.J,0.0,2002-03-24T00:00:00Z,3229711,303,,,
5040,EOHJ.J,0.0,2002-03-24T00:00:00Z,3229710,303,,,
5041,EOHJ.J,0.0,2002-03-24T00:00:00Z,3229709,303,,,
5042,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218957,303,,,
5043,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218956,303,,,
5044,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218955,303,,,
5045,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218954,303,,,
5046,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218953,303,,,
5047,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218952,303,,,
5048,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218951,303,,,
5049,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218950,303,,,
5050,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218949,303,,,
5051,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218948,303,,,
5052,EOHJ.J,0.0,2002-12-29T00:00:00Z,2990678,303,5000772465,,
5053,EOHJ.J,0.0,2003-09-26T00:00:00Z,2907160,303,5055409590,,
5054,EOHJ.J,0.0,2003-09-26T00:00:00Z,2676460,301,48471680891,,
5055,EOHJ.J,0.0,2003-12-19T00:00:00Z,2666965,301,,,
5056,EOHJ.J,0.0,2003-12-19T00:00:00Z,2666950,301,48471686253,,
5057,EOHJ.J,0.0,2003-03-28T00:00:00Z,2645974,301,5036882646,,
5058,EOHJ.J,,,2676461,301,,,
5059,EOHJ.J,,,2637186,107,,,
5060,EOHJ.J,,,2555983,113,,,
5061,EOHJ.J,,,2508841,107,,,
5062,EOHJ.J,,,2136335,,,,
5063,EOHJ.J,55.51,2002-12-27T00:00:00Z,2658760,,5055413488,,
5064,EOHJ.J,8.93,2002-12-27T00:00:00Z,2665378,,48471682558,,
5065,EOHJ.J,2.96,2002-12-27T00:00:00Z,2645974,,5036882646,,
5066,EOHJ.J,0.55,2002-12-27T00:00:00Z,3281897,,,,
5067,EOHJ.J,0.45,2002-12-27T00:00:00Z,2633983,,,,
5068,EOHJ.J,0.39,2002-12-27T00:00:00Z,2676460,,48471680891,,
5069,EOHJ.J,0.27,2002-12-27T00:00:00Z,2666950,301,48471686253,,
5070,EOHJ.J,0.2,2002-12-27T00:00:00Z,3296839,301,,,
5071,EOHJ.J,0.2,2002-12-27T00:00:00Z,3281899,113,,,
5072,EOHJ.J,0.14,2002-12-27T00:00:00Z,3281902,113,,,
5073,EOHJ.J,0.14,2002-12-27T00:00:00Z,2639853,107,,,
5074,EOHJ.J,0.1,2002-12-27T00:00:00Z,2666965,113,,,
5075,EOHJ.J,0.0,2002-03-24T00:00:00Z,3677605,303,,,
5076,EOHJ.J,0.0,2002-12-29T00:00:00Z,3675466,301,48471688481,,
5077,EOHJ.J,0.0,2002-03-24T00:00:00Z,3298735,301,,,
5078,EOHJ.J,0.0,2002-06-28T00:00:00Z,3281909,301,,,
5079,EOHJ.J,0.0,2002-06-28T00:00:00Z,3281907,303,,,
5080,EOHJ.J,0.0,2002-06-28T00:00:00Z,3281906,303,,,
5081,EOHJ.J,0.0,2002-12-29T00:00:00Z,3281905,107,,,
5082,EOHJ.J,0.0,2002-06-28T00:00:00Z,3281898,303,34413322009,,
5083,EOHJ.J,0.0,2002-03-24T00:00:00Z,3268757,301,,,
5084,EOHJ.J,0.0,2002-03-24T00:00:00Z,3268756,301,,,
5085,EOHJ.J,0.0,2002-03-24T00:00:00Z,3268755,303,34423099098,,
5086,EOHJ.J,0.0,2002-12-29T00:00:00Z,3261835,301,,,
5087,EOHJ.J,0.0,2002-03-24T00:00:00Z,3235130,303,,,
5088,EOHJ.J,0.0,2002-03-24T00:00:00Z,3230409,303,,,
5089,EOHJ.J,0.0,2002-03-24T00:00:00Z,3230408,303,,,
5090,EOHJ.J,0.0,2002-03-24T00:00:00Z,3229711,303,,,
5091,EOHJ.J,0.0,2002-03-24T00:00:00Z,3229710,303,,,
5092,EOHJ.J,0.0,2002-03-24T00:00:00Z,3229709,303,,,
5093,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218957,303,,,
5094,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218956,303,,,
5095,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218955,303,,,
5096,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218954,303,,,
5097,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218953,303,,,
5098,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218952,303,,,
5099,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218951,303,,,
5100,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218950,303,,,
5101,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218949,303,,,
5102,EOHJ.J,0.0,2002-03-24T00:00:00Z,3218948,303,,,
5103,EOHJ.J,0.0,2002-12-29T00:00:00Z,2990678,303,5000772465,,
5104,EOHJ.J,0.0,2001-12-31T00:00:00Z,2676461,303,5000854298,,
5105,EOHJ.J,0.0,2002-12-29T00:00:00Z,2666969,303,48471684208,,
5106,EOHJ.J,0.0,2001-07-31T00:00:00Z,2637186,303,4297902883,,
5107,EOHJ.J,,,3675461,303,,,
5108,EOHJ.J,,,3675350,303,,,
5109,EOHJ.J,,,3675176,303,,,
5110,EOHJ.J,,,3393739,303,,,
5111,EOHJ.J,,,3392132,303,,,
5112,EOHJ.J,,,3370306,303,,,
5113,EOHJ.J,,,3369485,301,,,
5114,EOHJ.J,,,3367996,301,,,
5115,EOHJ.J,,,3367766,301,,,
5116,EOHJ.J,,,3296779,302,,,
5117,EOHJ.J,,,3296777,301,,,
5118,EOHJ.J,,,3289025,,,,
5119,EOHJ.J,,,3287635,,,,
5120,EOHJ.J,,,3276929,,,,
5121,EOHJ.J,,,2907160,,,,
5122,EOHJ.J,,,2676496,,,,
5123,EOHJ.J,,,2666961,,,,
5124,EOHJ.J,,,2555983,,,,
5125,EOHJ.J,,,2508841,,,,
5126,EOHJ.J,,,2136335,,,,
5127,EOHJ.J,,,,,,,
5128,EOHJ.J,,,,,,,
5129,EOHJ.J,,,,,,,
5130,EOHJ.J,,,,,,,
5131,EOHJ.J,,,,,,,
5132,EOHJ.J,,,,,,,
5133,EOHJ.J,,,,,,,
5134,EOHJ.J,,,,,,,
5135,EOHJ.J,,,,,,,
5136,EOHJ.J,,,,,,,
5137,EOHJ.J,,,,,,,
5138,EOHJ.J,,,,,,,
5139,ETERNAO.LG,,,,,,Nigeria,
5140,ETI.LG,,,,,,Togo,
5141,EVRD.NR,,,,,,,
5142,XPRS.NR,,,,,,Kenya,
5143,EXXJ.J,24.768,2003-12-19T00:00:00Z,2633334,301,4295896494,South Africa,Growth
5144,EXXJ.J,13.7479,2003-12-19T00:00:00Z,2657747,114,5001449709,,Emerg. Mkts.
5145,EXXJ.J,10.3008,2003-12-19T00:00:00Z,2642538,301,5055410403,,Emerg. Mkts.
5146,EXXJ.J,5.5745,2003-12-19T00:00:00Z,2637859,114,4297369644,,Sector Specific
5147,EXXJ.J,2.3572,2003-12-19T00:00:00Z,2666474,301,5035502363,,Specialty
5148,EXXJ.J,1.0551,2003-12-31T00:00:00Z,2003504,107,,,Specialty
5149,EXXJ.J,0.9939,2003-12-19T00:00:00Z,2658712,113,5055420230,,Emerg. Mkts.
5150,EXXJ.J,0.3589,2003-12-31T00:00:00Z,2003066,107,5000051932,,Specialty
5151,EXXJ.J,0.3313,2003-12-19T00:00:00Z,3392636,301,4295888714,,Specialty
5152,EXXJ.J,0.3112,2003-12-19T00:00:00Z,3644692,113,5043447177,,Core Value
5153,EXXJ.J,0.1526,2003-12-31T00:00:00Z,2005218,107,4298409344,,Emerg. Mkts.
5154,EXXJ.J,0.138,2003-12-19T00:00:00Z,2132706,301,4298459126,,Specialty
5155,EXXJ.J,0.1264,2003-12-19T00:00:00Z,2668050,301,4296385081,,International
5156,EXXJ.J,0.115,2003-12-19T00:00:00Z,2658287,107,5055407588,,Core Value
5157,EXXJ.J,0.0646,2003-12-31T00:00:00Z,2003276,107,4296618041,,Growth
5158,EXXJ.J,0.0331,2003-12-31T00:00:00Z,2529158,113,5001196565,,Emerg. Mkts.
5159,EXXJ.J,0.0251,2003-12-31T00:00:00Z,2403920,301,5000749182,,Emerg. Mkts.
5160,EXXJ.J,0.0189,2003-12-31T00:00:00Z,2006934,301,5000049819,,Growth
5161,EXXJ.J,0.0176,2003-12-31T00:00:00Z,2003708,113,5000064072,,Specialty
5162,EXXJ.J,0.0106,2003-12-31T00:00:00Z,2004197,110,4296293277,,Specialty
5163,EXXJ.J,0.0052,2003-12-31T00:00:00Z,2660546,107,5001449672,,Emerg. Mkts.
5164,EXXJ.J,0.0038,2003-12-31T00:00:00Z,2522976,113,5001211262,,Sector Specific
5165,EXXJ.J,0.0013,2003-12-31T00:00:00Z,2399161,113,5000313307,,Emerg. Mkts.
5166,EXXJ.J,0.0011,2003-09-30T00:00:00Z,2636816,107,5000749186,,Growth
5167,EXXJ.J,0.0001,2003-12-31T00:00:00Z,2003730,107,,,Emerg. Mkts.
5168,EXXJ.J,0.0,2003-06-27T00:00:00Z,3222844,107,,,Specialty
5169,EXXJ.J,0.0,2003-12-19T00:00:00Z,2676438,107,5055414090,,Specialty
5170,EXXJ.J,0.0,2003-09-30T00:00:00Z,2522977,107,5001196700,,Core Value
5171,EXXJ.J,0.0,2003-12-31T00:00:00Z,2388005,113,5001449682,,
5172,EXXJ.J,0.0,2003-12-31T00:00:00Z,2005965,107,5000667881,,Emerg. Mkts.
5173,EXXJ.J,0.0,2003-12-31T00:00:00Z,2005217,113,,,
5174,EXXJ.J,0.0,2002-12-31T00:00:00Z,2005213,107,,,Emerg. Mkts.
5175,EXXJ.J,0.0,2002-06-30T00:00:00Z,2005167,107,5000071988,,Index
5176,EXXJ.J,0.0,2003-12-19T00:00:00Z,2002548,113,5000058372,,Core Value
5177,EXXJ.J,,,2005211,107,,,Emerg. Mkts.
5178,EXXJ.J,13.97,2002-12-27T00:00:00Z,2657747,107,5001449709,,Growth
5179,EXXJ.J,10.47,2002-12-27T00:00:00Z,2642538,107,5055410403,,Index
5180,EXXJ.J,6.38,2002-12-27T00:00:00Z,2637859,113,4297369644,,Emerg. Mkts.
5181,EXXJ.J,3.0,2002-12-27T00:00:00Z,2002548,113,5000058372,,International
5182,EXXJ.J,0.746,2002-12-31T00:00:00Z,2003504,113,,,Specialty
5183,EXXJ.J,0.71,2002-12-27T00:00:00Z,2658712,302,5055420230,,
5184,EXXJ.J,0.4289,2002-12-31T00:00:00Z,2003066,303,5000051932,,Specialty
5185,EXXJ.J,0.3868,2002-12-31T00:00:00Z,2004197,301,4296293277,,Index
5186,EXXJ.J,0.1895,2002-12-31T00:00:00Z,2005211,113,,,Emerg. Mkts.
5187,EXXJ.J,0.1828,2002-12-31T00:00:00Z,2005217,107,,,GARP
5188,EXXJ.J,0.1109,2002-12-31T00:00:00Z,2005218,113,4298409344,,Emerg. Mkts.
5189,EXXJ.J,0.0337,2002-12-31T00:00:00Z,2529158,107,5001196565,,Emerg. Mkts.
5190,EXXJ.J,0.0293,2002-12-31T00:00:00Z,2005965,107,5000667881,,Sector Specific
5191,EXXJ.J,0.02,2002-12-31T00:00:00Z,2522976,107,5001211262,,Emerg. Mkts.
5192,EXXJ.J,0.0148,2002-12-31T00:00:00Z,2388005,107,5001449682,,Index
5193,EXXJ.J,0.0011,2002-12-31T00:00:00Z,2003730,107,,,International
5194,EXXJ.J,0.0011,2002-12-31T00:00:00Z,2522977,113,5001196700,,Emerg. Mkts.
5195,EXXJ.J,0.001,2002-12-31T00:00:00Z,2399161,113,5000313307,,Core Growth
5196,EXXJ.J,0.0009,2002-12-31T00:00:00Z,2403920,114,5000749182,,Emerg. Mkts.
5197,EXXJ.J,0.0,2002-09-29T00:00:00Z,3644692,107,5043447177,,Emerg. Mkts.
5198,EXXJ.J,0.0,2002-12-29T00:00:00Z,2676438,113,5055414090,,Growth
5199,EXXJ.J,0.0,2002-12-29T00:00:00Z,2666474,107,5035502363,,Emerg. Mkts.
5200,EXXJ.J,0.0,2002-12-29T00:00:00Z,2633334,101,4295896494,,Emerg. Mkts.
5201,EXXJ.J,0.0,2002-12-31T00:00:00Z,2005213,107,,,Specialty
5202,EXXJ.J,0.0,2002-06-30T00:00:00Z,2005167,107,5000071988,,
5203,EXXJ.J,,,3392636,113,,,Core Growth
5204,EXXJ.J,,,3222844,107,,,Emerg. Mkts.
5205,EXXJ.J,,,2668050,113,,,Emerg. Mkts.
5206,EXXJ.J,,,2660546,113,,,Specialty
5207,EXXJ.J,,,2658287,113,,,Core Value
5208,EXXJ.J,,,2636816,113,,,
5209,EXXJ.J,,,2132706,101,,,Sector Specific
5210,EXXJ.J,,,2006934,113,,,Specialty
5211,EXXJ.J,,,2003708,113,,,Emerg. Mkts.
5212,EXXJ.J,,,2003276,107,,,Emerg. Mkts.
5213,EXXJ.J,,,,107,,,Growth
5214,EXXJ.J,,,,107,,,Specialty
5215,EXXJ.J,,,,110,,,Specialty
5216,EXXJ.J,,,,101,,,Emerg. Mkts.
5217,EXXJ.J,,,,113,,,Emerg. Mkts.
5218,EXXJ.J,,,,,,,Core Growth
5219,EXXJ.J,,,,,,,GARP
5220,EXXJ.J,,,,,,,Emerg. Mkts.
5221,EXXJ.J,,,,114,,,Emerg. Mkts.
5222,EXXJ.J,,,,301,,,Core Value
5223,EXXJ.J,,,,114,,,Emerg. Mkts.
5224,EXXJ.J,,,,101,,,Specialty
5225,EXXJ.J,,,,107,,,Sector Specific
5226,EXXJ.J,,,,113,,,Core Value
5227,EXXJ.J,,,,107,,,Emerg. Mkts.
5228,EXXJ.J,,,,113,,,Core Value
5229,EXXJ.J,,,,113,,,GARP
5230,EXXJ.J,,,,107,,,Specialty
5231,EXXJ.J,,,,113,,,Growth
5232,EXXJ.J,,,,301,,,
5233,EXXJ.J,,,,113,,,
5234,EXXJ.J,,,,107,,,
5235,EXXJ.J,,,,107,,,
5236,EXXJ.J,,,,107,,,Core Growth
5237,EXXJ.J,,,,113,,,Growth
5238,EXXJ.J,,,,107,,,Emerg. Mkts.
5239,EXXJ.J,,,,113,,,Emerg. Mkts.
5240,EXXJ.J,,,,113,,,Emerg. Mkts.
5241,EXXJ.J,,,,107,,,Emerg. Mkts.
5242,EXXJ.J,,,,113,,,GARP
5243,EXXJ.J,,,,113,,,Sector Specific
5244,EXXJ.J,,,,107,,,Emerg. Mkts.
5245,EXXJ.J,,,,107,,,Sector Specific
5246,EXXJ.J,,,,113,,,Specialty
5247,EXXJ.J,,,,113,,,Specialty
5248,EXXJ.J,,,,114,,,Specialty
5249,EXXJ.J,,,,107,,,Specialty
5250,EXXJ.J,,,,107,,,Specialty
5251,EXXJ.J,,,,107,,,Emerg. Mkts.
5252,EXXJ.J,,,,107,,,Emerg. Mkts.
5253,EXXJ.J,,,,107,,,Growth
5254,EXXJ.J,,,,107,,,International
5255,EXXJ.J,,,,113,,,Growth
5256,EXXJ.J,,,,107,,,Specialty
5257,EXXJ.J,,,,113,,,Emerg. Mkts.
5258,EXXJ.J,,,,107,,,Sector Specific
5259,EXXJ.J,,,,107,,,Specialty
5260,EXXJ.J,,,,301,,,Growth
5261,EXXJ.J,,,,301,,,Growth
5262,EXXJ.J,,,,301,,,Emerg. Mkts.
5263,EXXJ.J,,,,301,,,Emerg. Mkts.
5264,EXXJ.J,,,,113,,,Core Value
5265,EXXJ.J,,,,107,,,Specialty
5266,EXXJ.J,,,,107,,,Emerg. Mkts.
5267,EXXJ.J,,,,107,,,Sector Specific
5268,EXXJ.J,,,,107,,,Core Value
5269,EXXJ.J,,,,107,,,Growth
5270,EXXJ.J,,,,107,,,Growth
5271,EXXJ.J,,,,101,,,Index
5272,EXXJ.J,,,,107,,,Sector Specific
5273,EXXJ.J,,,,107,,,Emerg. Mkts.
5274,EXXJ.J,,,,113,,,Index
5275,EXXJ.J,,,,113,,,Core Value
5276,EXXJ.J,,,,113,,,Emerg. Mkts.
5277,EXXJ.J,,,,101,,,Specialty
5278,EXXJ.J,,,,113,,,
5279,EXXJ.J,,,,113,,,Specialty
5280,EXXJ.J,,,,110,,,Emerg. Mkts.
5281,EXXJ.J,,,,113,,,Emerg. Mkts.
5282,EXXJ.J,,,,,,,Core Growth
5283,EXXJ.J,,,,,,,Core Value
5284,EXXJ.J,,,,,,,Specialty
5285,EXXJ.J,,,,,,,Emerg. Mkts.
5286,EXXJ.J,,,,,,,Growth
5287,EXXJ.J,,,,,,,Index
5288,EXXJ.J,,,,,,,Emerg. Mkts.
5289,EXXJ.J,,,,,,,Emerg. Mkts.
5290,EXXJ.J,,,,,,,Specialty
5291,EXXJ.J,,,,,,,International
5292,EXXJ.J,,,,,,,Specialty
5293,EXXJ.J,,,,,,,
5294,EXXJ.J,,,,,,,Index
5295,EXXJ.J,,,,,,,Specialty
5296,EXXJ.J,,,,,,,
5297,EXXJ.J,,,,,,,Emerg. Mkts.
5298,EXXJ.J,,,,,,,Emerg. Mkts.
5299,EXXJ.J,,,,,,,Core Value
5300,EXXJ.J,,,,,,,Core Value
5301,EXXJ.J,,,,,,,Growth
5302,EXXJ.J,,,,,,,Emerg. Mkts.
5303,EXXJ.J,,,,,,,Emerg. Mkts.
5304,EXXJ.J,,,,,,,Emerg. Mkts.
5305,EXXJ.J,,,,,,,Specialty
5306,EXXJ.J,,,,,,,Emerg. Mkts.
5307,EXXJ.J,,,,,,,GARP
5308,EXXJ.J,,,,,,,Core Value
5309,EXXJ.J,,,,,,,GARP
5310,EXXJ.J,,,,,,,Specialty
5311,EXXJ.J,,,,,,,Growth
5312,EXXJ.J,,,,,,,
5313,EXXJ.J,,,,,,,
5314,EXXJ.J,,,,,,,
5315,EXXJ.J,,,,,,,
5316,EXXJ.J,,,,,,,
5317,EXXJ.J,,,,,,,
5318,EXXJ.J,,,,,,,
5319,EXXJ.J,,,,,,,
5320,EXXJ.J,,,,,,,
5321,EXXJ.J,,,,,,,
5322,EXXJ.J,,,,,,,
5323,EXXJ.J,,,,,,,
5324,EXXJ.J,,,,,,,
5325,EXXJ.J,,,,,,,
5326,EXXJ.J,,,,,,,
5327,EXXJ.J,,,,,,,
5328,EXXJ.J,,,,,,,
5329,FALG.ZI,,,,,,Switzerland,
5330,FBRJ.J,18.9367,2003-06-27T00:00:00Z,2667023,301,,South Africa,Emerg. Mkts.
5331,FBRJ.J,4.64,2003-06-27T00:00:00Z,2656446,301,5035499104,,Emerg. Mkts.
5332,FBRJ.J,3.9,2003-06-27T00:00:00Z,2667022,301,5036393549,,Index
5333,FBRJ.J,3.42,2003-06-27T00:00:00Z,2662327,301,5043454392,,Index
5334,FBRJ.J,2.77,2003-06-27T00:00:00Z,3248579,303,,,
5335,FBRJ.J,1.24,2003-06-27T00:00:00Z,3283955,113,,,
5336,FBRJ.J,1.16,2003-06-27T00:00:00Z,3292787,303,,,
5337,FBRJ.J,1.16,2003-06-27T00:00:00Z,2661956,303,5055410026,,
5338,FBRJ.J,0.62,2003-06-27T00:00:00Z,3282711,301,34413407318,,
5339,FBRJ.J,0.62,2003-06-27T00:00:00Z,2657673,303,5055407557,,
5340,FBRJ.J,0.52,2003-06-27T00:00:00Z,2653643,301,,,
5341,FBRJ.J,0.39,2003-06-27T00:00:00Z,2647936,301,,,
5342,FBRJ.J,0.31,2003-06-27T00:00:00Z,2634267,301,5043455375,,
5343,FBRJ.J,0.3,2003-06-27T00:00:00Z,3295142,113,,,
5344,FBRJ.J,0.19,2003-06-27T00:00:00Z,3283957,301,,,
5345,FBRJ.J,0.16,2003-06-27T00:00:00Z,3281223,303,,,
5346,FBRJ.J,0.16,2003-06-27T00:00:00Z,3283961,303,,,
5347,FBRJ.J,0.16,2003-06-27T00:00:00Z,3283959,303,,,
5348,FBRJ.J,0.16,2003-06-27T00:00:00Z,3262931,303,,,
5349,FBRJ.J,0.16,2003-06-27T00:00:00Z,2936066,303,5055408690,,
5350,FBRJ.J,0.16,2003-06-27T00:00:00Z,2667020,303,48471686569,,
5351,FBRJ.J,0.16,2003-06-27T00:00:00Z,2657786,301,5055415794,,
5352,FBRJ.J,0.0,2002-12-29T00:00:00Z,3283958,301,,,
5353,FBRJ.J,0.0,2002-06-30T00:00:00Z,3254718,301,34413324417,,
5354,FBRJ.J,0.0,2003-06-27T00:00:00Z,3254717,107,,,
5355,FBRJ.J,0.0,2002-06-30T00:00:00Z,3248567,107,,,
5356,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231962,303,34413324414,,
5357,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231961,303,,,
5358,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231960,303,,,
5359,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231959,303,,,
5360,FBRJ.J,0.0,2003-06-27T00:00:00Z,3218293,303,,,
5361,FBRJ.J,0.0,2003-06-27T00:00:00Z,2668836,303,,,
5362,FBRJ.J,,,3248566,303,,,
5363,FBRJ.J,,,2676461,303,,,
5364,FBRJ.J,,,2005211,303,,,
5365,FBRJ.J,12.1,2002-12-27T00:00:00Z,2653643,301,,,
5366,FBRJ.J,4.64,2002-12-27T00:00:00Z,2656446,113,5035499104,,
5367,FBRJ.J,3.93,2002-12-27T00:00:00Z,2667022,,5036393549,,
5368,FBRJ.J,2.77,2002-12-27T00:00:00Z,3248579,,,,
5369,FBRJ.J,1.24,2002-12-27T00:00:00Z,3283955,,,,
5370,FBRJ.J,1.16,2002-12-27T00:00:00Z,3292787,,,,
5371,FBRJ.J,0.87,2002-12-27T00:00:00Z,3218293,,,,
5372,FBRJ.J,0.7,2002-12-27T00:00:00Z,2657673,301,5055407557,,
5373,FBRJ.J,0.64,2002-12-27T00:00:00Z,2661956,301,5055410026,,
5374,FBRJ.J,0.62,2002-12-27T00:00:00Z,3282711,301,34413407318,,
5375,FBRJ.J,0.47,2002-12-27T00:00:00Z,2668836,303,,,
5376,FBRJ.J,0.39,2002-12-27T00:00:00Z,2647936,303,,,
5377,FBRJ.J,0.3,2002-12-27T00:00:00Z,3254717,303,,,
5378,FBRJ.J,0.19,2002-12-27T00:00:00Z,3283957,303,,,
5379,FBRJ.J,0.16,2002-12-27T00:00:00Z,3283961,301,,,
5380,FBRJ.J,0.16,2002-12-27T00:00:00Z,3283959,301,,,
5381,FBRJ.J,0.16,2002-12-27T00:00:00Z,3281223,303,,,
5382,FBRJ.J,0.16,2002-12-27T00:00:00Z,3262931,301,,,
5383,FBRJ.J,0.0,2002-12-29T00:00:00Z,3283958,301,,,
5384,FBRJ.J,0.0,2002-06-30T00:00:00Z,3254718,303,34413324417,,
5385,FBRJ.J,0.0,2002-06-30T00:00:00Z,3248567,303,,,
5386,FBRJ.J,0.0,2001-07-31T00:00:00Z,3248566,303,,,
5387,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231962,303,34413324414,,
5388,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231961,303,,,
5389,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231960,303,,,
5390,FBRJ.J,0.0,2002-06-30T00:00:00Z,3231959,303,,,
5391,FBRJ.J,0.0,2001-08-02T00:00:00Z,2676461,303,5000854298,,
5392,FBRJ.J,0.0,2002-12-29T00:00:00Z,2667023,303,,,
5393,FBRJ.J,0.0,2002-12-29T00:00:00Z,2667020,303,48471686569,,
5394,FBRJ.J,0.0,2002-09-29T00:00:00Z,2657786,303,5055415794,,
5395,FBRJ.J,0.0,2002-12-31T00:00:00Z,2005211,303,,,
5396,FBRJ.J,,,3295142,303,,,
5397,FBRJ.J,,,2936066,303,,,
5398,FBRJ.J,,,2662327,301,,,
5399,FBRJ.J,,,2634267,301,,,
5400,FBRJ.J,,,,301,,,
5401,FBRJ.J,,,,301,,,
5402,FBRJ.J,,,,107,,,
5403,FBRJ.J,,,,113,,,
5404,FBRJ.J,,,,107,,,
5405,FBRJ.J,,,,201,,,
5406,FBRJ.J,,,,113,,,
5407,FBRJ.J,,,,107,,,
5408,FBRJ.J,,,,113,,,
5409,FBRJ.J,,,,,,,
