,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
5528,BVTJ.J,0.0024,2007-12-31T00:00:00Z,4035944,113,5000037496,,Specialty
5529,BVTJ.J,0.0014,2007-12-31T00:00:00Z,2006530,107,5000054967,,
5530,BVTJ.J,0.0007,2007-12-31T00:00:00Z,2399161,113,5000313307,,Specialty
5531,BVTJ.J,0.0003,2006-06-30T00:00:00Z,2004249,107,5035522234,,Growth
5532,BVTJ.J,0.0001,2007-12-31T00:00:00Z,3963071,114,5000041130,,Specialty
5533,BVTJ.J,0.0,2007-06-30T00:00:00Z,3644692,113,5043447177,,Emerg. Mkts.
5534,BVTJ.J,0.0,2006-06-30T00:00:00Z,2999883,113,5001449216,,Specialty
5535,BVTJ.J,0.0,2007-09-30T00:00:00Z,2660546,113,5001449672,,
5536,BVTJ.J,0.0,2007-12-31T00:00:00Z,2636816,110,5000749186,,Emerg. Mkts.
5537,BVTJ.J,0.0,2007-06-30T00:00:00Z,2621326,107,5000062040,,Emerg. Mkts.
5538,BVTJ.J,0.0,2006-06-30T00:00:00Z,2005167,107,5000071988,,Emerg. Mkts.
5539,BVTJ.J,0.0,2007-09-30T00:00:00Z,2005048,107,5001446718,,Growth
5540,BVTJ.J,0.0,2007-09-30T00:00:00Z,2004498,107,,,Specialty
5541,BVTJ.J,,,3013333,107,,,Emerg. Mkts.
5542,BVTJ.J,,,2999107,113,,,Aggres. Gr.
5543,BVTJ.J,,,2665333,107,,,Specialty
5544,BVTJ.J,,,2529158,107,,,GARP
5545,BVTJ.J,,,2522977,107,,,Emerg. Mkts.
5546,BVTJ.J,,,2522976,107,,,Yield
5547,BVTJ.J,,,2388005,113,,,Core Value
5548,BVTJ.J,,,2132888,107,,,Growth
5549,BVTJ.J,,,2132753,110,,,Index
5550,BVTJ.J,,,2005222,107,,,International
5551,BVTJ.J,,,2005218,107,,,Specialty
5552,BVTJ.J,,,2004961,113,,,Emerg. Mkts.
5553,BVTJ.J,,,2004438,110,,,Growth
5554,BVTJ.J,,,2003708,107,,,Core Growth
5555,BVTJ.J,9.6602,2006-12-29T00:00:00Z,2637859,107,4297369644,,International
5556,BVTJ.J,8.29,2006-12-29T00:00:00Z,4151509,113,5000405270,,Emerg. Mkts.
5557,BVTJ.J,1.3408,2006-12-29T00:00:00Z,2915245,107,4298106595,,Aggres. Gr.
5558,BVTJ.J,1.06,2006-12-29T00:00:00Z,2650925,110,5000128439,,Emerg. Mkts.
5559,BVTJ.J,1.03,2006-12-29T00:00:00Z,3676939,107,5043441807,,Emerg. Mkts.
5560,BVTJ.J,0.94,2006-12-29T00:00:00Z,3644692,107,5043447177,,Emerg. Mkts.
5561,BVTJ.J,0.86,2006-12-29T00:00:00Z,2665333,107,5055409254,,Growth
5562,BVTJ.J,0.288,2006-12-31T00:00:00Z,2445138,113,5000068710,,GARP
5563,BVTJ.J,0.23,2006-09-30T00:00:00Z,2132753,113,,,GARP
5564,BVTJ.J,0.19,2006-12-31T00:00:00Z,2003276,113,4296618041,,Core Growth
5565,BVTJ.J,0.1,2005-12-31T00:00:00Z,2522976,101,5001211262,,Specialty
5566,BVTJ.J,0.08,2005-03-31T00:00:00Z,2005218,107,4298409344,,Income Value
5567,BVTJ.J,0.0605,2005-09-30T00:00:00Z,2005222,107,5001449681,,Specialty
5568,BVTJ.J,0.0322,2006-12-31T00:00:00Z,2003457,113,5000036827,,Aggres. Gr.
5569,BVTJ.J,0.031,2006-12-31T00:00:00Z,2403920,113,5000749182,,Emerg. Mkts.
5570,BVTJ.J,0.03,2006-12-31T00:00:00Z,2004974,107,5000689330,,Growth
5571,BVTJ.J,0.0253,2006-09-30T00:00:00Z,3783830,113,5000659344,,
5572,BVTJ.J,0.02,2006-09-30T00:00:00Z,4038051,113,4297804464,,Specialty
5573,BVTJ.J,0.0095,2006-12-31T00:00:00Z,2660546,113,5001449672,,Specialty
5574,BVTJ.J,0.0083,2005-09-30T00:00:00Z,2132888,107,5000750920,,Emerg. Mkts.
5575,BVTJ.J,0.0021,2006-12-31T00:00:00Z,2006530,107,5000054967,,Yield
5576,BVTJ.J,0.0015,2006-12-31T00:00:00Z,2005048,107,5001446718,,Index
5577,BVTJ.J,0.0006,2006-09-30T00:00:00Z,2399161,113,5000313307,,Specialty
5578,BVTJ.J,0.0003,2006-06-30T00:00:00Z,2004249,107,5035522234,,Core Value
5579,BVTJ.J,0.0,2006-09-30T00:00:00Z,3879199,113,5000660468,,Emerg. Mkts.
5580,BVTJ.J,0.0,2005-06-30T00:00:00Z,3013333,113,5000068479,,Core Value
5581,BVTJ.J,0.0,2006-06-30T00:00:00Z,2999883,107,5001449216,,Emerg. Mkts.
5582,BVTJ.J,0.0,2005-09-30T00:00:00Z,2999107,113,5001446366,,Specialty
5583,BVTJ.J,0.0,2005-09-30T00:00:00Z,2636816,113,5000749186,,Index
5584,BVTJ.J,0.0,2005-12-31T00:00:00Z,2529158,107,5001196565,,Specialty
5585,BVTJ.J,0.0,2005-09-30T00:00:00Z,2522977,113,5001196700,,Specialty
5586,BVTJ.J,0.0,2005-06-30T00:00:00Z,2388005,107,5001449682,,Emerg. Mkts.
5587,BVTJ.J,0.0,2006-06-30T00:00:00Z,2005167,107,5000071988,,GARP
5588,BVTJ.J,0.0,2005-12-31T00:00:00Z,2004961,113,,,Emerg. Mkts.
5589,BVTJ.J,0.0,2005-06-30T00:00:00Z,2004438,101,5000021347,,Index
5590,BVTJ.J,0.0,2005-09-30T00:00:00Z,2003708,107,5000064072,,GARP
5591,BVTJ.J,,,4145531,113,,,Emerg. Mkts.
5592,BVTJ.J,,,4035944,107,,,Core Growth
5593,BVTJ.J,,,3963071,107,,,Specialty
5594,BVTJ.J,,,2938719,107,,,Emerg. Mkts.
5595,BVTJ.J,,,2621326,113,,,Emerg. Mkts.
5596,BVTJ.J,,,2005965,107,,,Specialty
5597,BVTJ.J,,,2004498,113,,,Index
5598,BVTJ.J,,,2004197,107,,,Index
5599,BVTJ.J,,,2003221,113,,,Emerg. Mkts.
5600,BVTJ.J,,,2003066,113,,,Core Value
5601,BVTJ.J,,,2002149,113,,,Core Growth
5602,BVTJ.J,,,,107,,,
5603,BVTJ.J,,,,101,,,Growth
5604,BVTJ.J,,,,113,,,Emerg. Mkts.
5605,BVTJ.J,,,,107,,,Index
5606,BVTJ.J,,,,107,,,Index
5607,BVTJ.J,,,,113,,,Specialty
5608,BVTJ.J,,,,113,,,Yield
5609,BVTJ.J,,,,113,,,Core Growth
5610,BVTJ.J,,,,113,,,
5611,BVTJ.J,,,,113,,,GARP
5612,BVTJ.J,,,,107,,,
5613,BVTJ.J,,,,113,,,GARP
5614,BVTJ.J,,,,107,,,Index
5615,BVTJ.J,,,,107,,,Aggres. Gr.
5616,BVTJ.J,,,,113,,,Emerg. Mkts.
5617,BVTJ.J,,,,113,,,GARP
5618,BVTJ.J,,,,301,,,Core Growth
5619,BVTJ.J,,,,107,,,Index
5620,BVTJ.J,,,,113,,,Growth
5621,BVTJ.J,,,,301,,,Index
5622,BVTJ.J,,,,113,,,
5623,BVTJ.J,,,,113,,,GARP
5624,BVTJ.J,,,,107,,,Core Growth
5625,BVTJ.J,,,,113,,,Index
5626,BVTJ.J,,,,113,,,Core Value
5627,BVTJ.J,,,,113,,,
5628,BVTJ.J,,,,107,,,Index
5629,BVTJ.J,,,,113,,,Index
5630,BVTJ.J,,,,101,,,Core Growth
5631,BVTJ.J,,,,107,,,Specialty
5632,BVTJ.J,,,,107,,,Index
5633,BVTJ.J,,,,113,,,Index
5634,BVTJ.J,,,,113,,,Deep Value
5635,BVTJ.J,,,,107,,,
5636,BVTJ.J,,,,107,,,Growth
5637,BVTJ.J,,,,107,,,
5638,BVTJ.J,,,,107,,,Emerg. Mkts.
5639,BVTJ.J,,,,113,,,Index
5640,BVTJ.J,,,,107,,,Core Value
5641,BVTJ.J,,,,113,,,GARP
5642,BVTJ.J,,,,,,,Specialty
5643,BVTJ.J,,,,,,,Growth
5644,BVTJ.J,,,,,,,Core Growth
5645,BVTJ.J,,,,,,,Growth
5646,BVTJ.J,,,,,,,Index
5647,BVTJ.J,,,,,,,Core Growth
5648,BVTJ.J,,,,,,,GARP
5649,BVTJ.J,,,,,,,Growth
5650,BVTJ.J,,,,,,,Specialty
5651,BVTJ.J,,,,,,,Specialty
5652,BVTJ.J,,,,,,,Core Growth
5653,BVTJ.J,,,,,,,Core Growth
5654,BVTJ.J,,,,,,,Core Growth
5655,BVTJ.J,,,,,,,Core Growth
5656,BVTJ.J,,,,,,,Specialty
5657,BVTJ.J,,,,,,,Index
5658,BVTJ.J,,,,,,,Core Growth
5659,BVTJ.J,,,,,,,Growth
5660,BVTJ.J,,,,,,,Core Growth
5661,BVTJ.J,,,,,,,Index
5662,BVTJ.J,,,,,,,Core Growth
5663,BVTJ.J,,,,,,,
5664,BVTJ.J,,,,,,,Index
5665,BVTJ.J,,,,,,,Core Growth
5666,BVTJ.J,,,,,,,Core Growth
5667,BVTJ.J,,,,114,,,Core Value
5668,BVTJ.J,,,,301,,,Core Value
5669,BVTJ.J,,,,113,,,
5670,BVTJ.J,,,,113,,,Core Growth
5671,BVTJ.J,,,,107,,,Core Growth
5672,BVTJ.J,,,,107,,,GARP
5673,BVTJ.J,,,,113,,,
5674,BVTJ.J,,,,113,,,
5675,BVTJ.J,,,,301,,,Emerg. Mkts.
5676,BVTJ.J,,,,301,,,Emerg. Mkts.
5677,BVTJ.J,,,,301,,,Core Growth
5678,BVTJ.J,,,,301,,,Emerg. Mkts.
5679,BVTJ.J,,,,113,,,Emerg. Mkts.
5680,BVTJ.J,,,,113,,,Core Growth
5681,BVTJ.J,,,,113,,,Emerg. Mkts.
5682,BVTJ.J,,,,107,,,Emerg. Mkts.
5683,BVTJ.J,,,,107,,,Core Value
5684,BVTJ.J,,,,107,,,Specialty
5685,BVTJ.J,,,,113,,,
5686,BVTJ.J,,,,107,,,Emerg. Mkts.
5687,BVTJ.J,,,,110,,,Emerg. Mkts.
5688,BVTJ.J,,,,107,,,International
5689,BVTJ.J,,,,107,,,Emerg. Mkts.
5690,BVTJ.J,,,,107,,,Emerg. Mkts.
5691,BVTJ.J,,,,107,,,GARP
5692,BVTJ.J,,,,107,,,Emerg. Mkts.
5693,BVTJ.J,,,,107,,,Emerg. Mkts.
5694,BVTJ.J,,,,107,,,Specialty
5695,BVTJ.J,,,,107,,,Emerg. Mkts.
5696,BVTJ.J,,,,107,,,Growth
5697,BVTJ.J,,,,113,,,Core Value
5698,BVTJ.J,,,,107,,,Emerg. Mkts.
5699,BVTJ.J,,,,101,,,Emerg. Mkts.
5700,BVTJ.J,,,,107,,,GARP
5701,BVTJ.J,,,,113,,,Specialty
5702,BVTJ.J,,,,113,,,
5703,BVTJ.J,,,,110,,,
5704,BVTJ.J,,,,107,,,
5705,BVTJ.J,,,,107,,,
5706,BVTJ.J,,,,110,,,
5707,BVTJ.J,,,,107,,,
5708,BVTJ.J,,,,107,,,
5709,BVTJ.J,,,,113,,,
5710,BVTJ.J,,,,107,,,
5711,BVTJ.J,,,,107,,,
5712,BVTJ.J,,,,113,,,
5713,BVTJ.J,,,,107,,,
5714,BVTJ.J,,,,113,,,
5715,BVTJ.J,,,,113,,,
5716,BVTJ.J,,,,113,,,Specialty
5717,BVTJ.J,,,,107,,,Core Value
5718,BVTJ.J,,,,113,,,Index
5719,BVTJ.J,,,,107,,,GARP
5720,BVTJ.J,,,,107,,,Index
5721,BVTJ.J,,,,113,,,Specialty
5722,BVTJ.J,,,,113,,,Emerg. Mkts.
5723,BVTJ.J,,,,113,,,Emerg. Mkts.
5724,BVTJ.J,,,,107,,,Emerg. Mkts.
5725,BVTJ.J,,,,113,,,Core Value
5726,BVTJ.J,,,,107,,,Specialty
5727,BVTJ.J,,,,107,,,Emerg. Mkts.
5728,BVTJ.J,,,,107,,,Emerg. Mkts.
5729,BVTJ.J,,,,113,,,Index
5730,BVTJ.J,,,,113,,,Emerg. Mkts.
5731,BVTJ.J,,,,107,,,
5732,BVTJ.J,,,,107,,,Emerg. Mkts.
5733,BVTJ.J,,,,107,,,Emerg. Mkts.
5734,BVTJ.J,,,,101,,,Growth
5735,BVTJ.J,,,,107,,,Specialty
5736,BVTJ.J,,,,107,,,Specialty
5737,BVTJ.J,,,,107,,,Emerg. Mkts.
5738,BVTJ.J,,,,113,,,
5739,BVTJ.J,,,,113,,,Emerg. Mkts.
5740,BVTJ.J,,,,113,,,
5741,BVTJ.J,,,,107,,,Aggres. Gr.
5742,BVTJ.J,,,,107,,,Emerg. Mkts.
5743,BVTJ.J,,,,113,,,International
5744,BVTJ.J,,,,101,,,Emerg. Mkts.
5745,BVTJ.J,,,,107,,,International
5746,BVTJ.J,,,,107,,,Growth
5747,BVTJ.J,,,,113,,,Emerg. Mkts.
5748,BVTJ.J,,,,301,,,Aggres. Gr.
5749,BVTJ.J,,,,113,,,Emerg. Mkts.
5750,BVTJ.J,,,,107,,,Growth
5751,BVTJ.J,,,,107,,,Yield
5752,BVTJ.J,,,,107,,,Growth
5753,BVTJ.J,,,,107,,,Emerg. Mkts.
5754,BVTJ.J,,,,113,,,Specialty
5755,BVTJ.J,,,,107,,,Core Growth
5756,BVTJ.J,,,,107,,,Emerg. Mkts.
5757,BVTJ.J,,,,107,,,Emerg. Mkts.
5758,BVTJ.J,,,,113,,,Emerg. Mkts.
5759,BVTJ.J,,,,107,,,Core Growth
5760,BVTJ.J,,,,113,,,Emerg. Mkts.
5761,BVTJ.J,,,,101,,,Core Value
5762,BVTJ.J,,,,107,,,Specialty
5763,BVTJ.J,,,,107,,,GARP
5764,BVTJ.J,,,,107,,,Specialty
5765,BVTJ.J,,,,113,,,Core Value
5766,BVTJ.J,,,,101,,,Specialty
5767,BVTJ.J,,,,107,,,Specialty
5768,BVTJ.J,,,,113,,,Emerg. Mkts.
5769,BVTJ.J,,,,107,,,Specialty
5770,BVTJ.J,,,,107,,,Emerg. Mkts.
5771,BVTJ.J,,,,107,,,Index
5772,BVTJ.J,,,,107,,,Core Value
5773,BVTJ.J,,,,107,,,Emerg. Mkts.
5774,BVTJ.J,,,,110,,,Specialty
5775,BVTJ.J,,,,,,,Specialty
5776,BVTJ.J,,,,,,,
5777,BVTJ.J,,,,,,,Emerg. Mkts.
5778,BVTJ.J,,,,,,,International
5779,BVTJ.J,,,,,,,Emerg. Mkts.
5780,BVTJ.J,,,,,,,Emerg. Mkts.
5781,BVTJ.J,,,,,,,GARP
5782,BVTJ.J,,,,,,,Index
5783,BVTJ.J,,,,,,,Index
5784,BVTJ.J,,,,,,,Yield
5785,BVTJ.J,,,,,,,Core Growth
5786,BVTJ.J,,,,,,,Emerg. Mkts.
5787,BVTJ.J,,,,,,,Aggres. Gr.
5788,BVTJ.J,,,,,,,Emerg. Mkts.
5789,BVTJ.J,,,,,,,Index
5790,BVTJ.J,,,,,,,Specialty
5791,BVTJ.J,,,,,,,Index
5792,BVTJ.J,,,,,,,
5793,BVTJ.J,,,,,,,Emerg. Mkts.
5794,BVTJ.J,,,,,,,Index
5795,BVTJ.J,,,,,,,
5796,BVTJ.J,,,,,,,Index
5797,BVTJ.J,,,,,,,Growth
5798,BVTJ.J,,,,,,,GARP
5799,BVTJ.J,,,,,,,
5800,BVTJ.J,,,,,,,
5801,BVTJ.J,,,,,,,Specialty
5802,BVTJ.J,,,,,,,Emerg. Mkts.
5803,BVTJ.J,,,,,,,Emerg. Mkts.
5804,BVTJ.J,,,,,,,Specialty
5805,BVTJ.J,,,,,,,
5806,BVTJ.J,,,,,,,Emerg. Mkts.
5807,BVTJ.J,,,,,,,Core Growth
5808,BVTJ.J,,,,,,,Specialty
5809,BVTJ.J,,,,,,,
5810,BVTJ.J,,,,,,,Emerg. Mkts.
5811,BVTJ.J,,,,,,,Core Value
5812,BVTJ.J,,,,,,,International
5813,BVTJ.J,,,,,,,International
5814,BVTJ.J,,,,,,,Growth
5815,BVTJ.J,,,,,,,Specialty
5816,BVTJ.J,,,,,,,Growth
5817,BVTJ.J,,,,,,,Specialty
5818,BVTJ.J,,,,,,,GARP
5819,BVTJ.J,,,,,,,Emerg. Mkts.
5820,BVTJ.J,,,,,,,
5821,BVTJ.J,,,,,,,
5822,BVTJ.J,,,,,,,
5823,BVTJ.J,,,,,,,
5824,BVTJ.J,,,,,,,
5825,BVTJ.J,,,,,,,
5826,BVTJ.J,,,,,,,
5827,BVTJ.J,,,,,,,
5828,BVTJ.J,,,,,,,
5829,BVTJ.J,,,,,,,
5830,BVTJ.J,,,,,,,
5831,BVTJ.J,,,,,,,
5832,BVTJ.J,,,,,,,
5833,BVTJ.J,,,,,,,
5834,BVTJ.J,,,,,,,
5835,BVTJ.J,,,,,,,
5836,BVTJ.J,,,,,,,
5837,BVTJ.J,,,,,,,
5838,BVTJ.J,,,,,,,
5839,BVTJ.J,,,,,,,
5840,BVTJ.J,,,,,,,
5841,BVTJ.J,,,,,,,
5842,BVTJ.J,,,,,,,
5843,BVTJ.J,,,,,,,
5844,BVTJ.J,,,,,,,
5845,BVTJ.J,,,,,,,
5846,BVTJ.J,,,,,,,
5847,BVTJ.J,,,,,,,
5848,BVTJ.J,,,,,,,
5849,BVTJ.J,,,,,,,
5850,BVTJ.J,,,,,,,
5851,BVTJ.J,,,,,,,
5852,BVTJ.J,,,,,,,
5853,BVTJ.J,,,,,,,
5854,BVTJ.J,,,,,,,
5855,BVTJ.J,,,,,,,
5856,BVTJ.J,,,,,,,
5857,BVTJ.J,,,,,,,
5858,BVTJ.J,,,,,,,
5859,BVTJ.J,,,,,,,
5860,BVTJ.J,,,,,,,
5861,BVTJ.J,,,,,,,
5862,BVTJ.J,,,,,,,
5863,BVTJ.J,,,,,,,
5864,BVTJ.J,,,,,,,
5865,BVTJ.J,,,,,,,
5866,BVTJ.J,,,,,,,
5867,BVTJ.J,,,,,,,
5868,BVTJ.J,,,,,,,
5869,BVTJ.J,,,,,,,
5870,BVTJ.J,,,,,,,
5871,BVTJ.J,,,,,,,
5872,BVTJ.J,,,,,,,
5873,BVTJ.J,,,,,,,
5874,BVTJ.J,,,,,,,
5875,BVTJ.J,,,,,,,
5876,BVTJ.J,,,,,,,
5877,BVTJ.J,,,,,,,
5878,BVTJ.J,,,,,,,
5879,BVTJ.J,,,,,,,
5880,BVTJ.J,,,,,,,
5881,BVTJ.J,,,,,,,
5882,BVTJ.J,,,,,,,
5883,BVTJ.J,,,,,,,
5884,BVTJ.J,,,,,,,
5885,BVTJ.J,,,,,,,
5886,BVTJ.J,,,,,,,
5887,BVTJ.J,,,,,,,
5888,BVTJ.J,,,,,,,
5889,BVTJ.J,,,,,,,
5890,BVTJ.J,,,,,,,
5891,BVTJ.J,,,,,,,
5892,BVTJ.J,,,,,,,
5893,BVTJ.J,,,,,,,
5894,BVTJ.J,,,,,,,
5895,BVTJ.J,,,,,,,
5896,BVTJ.J,,,,,,,
5897,BVTJ.J,,,,,,,
5898,BVTJ.J,,,,,,,
5899,BVTJ.J,,,,,,,
5900,BVTJ.J,,,,,,,
5901,BVTJ.J,,,,,,,
5902,BVTJ.J,,,,,,,
5903,BVTJ.J,,,,,,,
5904,BVTJ.J,,,,,,,
5905,BVTJ.J,,,,,,,
5906,BVTJ.J,,,,,,,
5907,BVTJ.J,,,,,,,
5908,BVTJ.J,,,,,,,
5909,BVTJ.J,,,,,,,
5910,BVTJ.J,,,,,,,
5911,BVTJ.J,,,,,,,
5912,BVTJ.J,,,,,,,
5913,BVTJ.J,,,,,,,
5914,BVTJ.J,,,,,,,
5915,BVTJ.J,,,,,,,
5916,BVTJ.J,,,,,,,
5917,BVTJ.J,,,,,,,
5918,BVTJ.J,,,,,,,
5919,BVTJ.J,,,,,,,
5920,BVTJ.J,,,,,,,
5921,BVTJ.J,,,,,,,
5922,BVTJ.J,,,,,,,
5923,BVTJ.J,,,,,,,
5924,CILEASI.LG,,,,,,Nigeria,
5925,CADBURY.LG,,2007-12-31T00:00:00Z,3017720,301,4298219208,United States,Aggres. Gr.
5926,CADBURY.LG,,,3017720,107,,,Core Value
5927,CADBURY.LG,,,,,,,Aggres. Gr.
5928,CADBURY.LG,,,,,,,
5929,CAL.GH,1.0887,2007-12-31T00:00:00Z,2005167,101,5000071988,Ghana,Aggres. Gr.
5930,CAL.GH,,,2005167,107,,,Core Value
5931,CAL.GH,,,,,,,
5932,CAL.GH,,,,,,,
5933,CAP.LG,,,,,,Nigeria,
5934,CAPOIL.LG,,,,,,Nigeria,
5935,CGEN.NR,,,,,,Kenya,
5936,CARB.NR,,,,,,Kenya,
5937,CATJ.J,36.869,2007-06-30T00:00:00Z,3353971,302,5035511837,South Africa,Core Value
5938,CATJ.J,16.1768,2007-12-28T00:00:00Z,2631937,301,4295889209,,International
5939,CATJ.J,11.4708,2007-12-28T00:00:00Z,2994974,301,4295888762,,Index
5940,CATJ.J,1.6279,2007-12-28T00:00:00Z,2132888,107,5000750920,,Emerg. Mkts.
5941,CATJ.J,1.5752,2007-12-28T00:00:00Z,2634947,301,48471683297,,Yield
5942,CATJ.J,1.3089,2007-12-28T00:00:00Z,2637859,114,4297369644,,Core Value
5943,CATJ.J,1.0464,2007-12-28T00:00:00Z,2655117,113,48471687777,,Core Value
5944,CATJ.J,1.0234,2007-12-28T00:00:00Z,3247902,113,,,Yield
5945,CATJ.J,0.3865,2007-12-28T00:00:00Z,2659616,301,5055413044,,Aggres. Gr.
5946,CATJ.J,0.3059,2007-12-28T00:00:00Z,4940553,303,5055413021,,Emerg. Mkts.
5947,CATJ.J,0.2959,2007-12-28T00:00:00Z,2916078,107,5055419686,,Index
5948,CATJ.J,0.2948,2007-12-28T00:00:00Z,4190656,113,48471689327,,Index
5949,CATJ.J,0.2728,2007-12-28T00:00:00Z,5246835,301,,,Specialty
5950,CATJ.J,0.245,2007-12-28T00:00:00Z,2132706,110,4298459126,,Core Value
5951,CATJ.J,,,3712515,110,,,International
5952,CATJ.J,,,3675726,301,,,International
5953,CATJ.J,,,2669904,107,,,Specialty
5954,CATJ.J,,,2664357,107,,,Specialty
5955,CATJ.J,,,2529158,303,,,Specialty
5956,CATJ.J,,,2399161,113,,,Specialty
5957,CATJ.J,16.1768,2006-12-29T00:00:00Z,2631937,107,4295889209,,Core Value
5958,CATJ.J,8.0818,2006-12-29T00:00:00Z,3712515,107,5043458405,,
5959,CATJ.J,4.0824,2006-12-29T00:00:00Z,2132706,113,4298459126,,
5960,CATJ.J,2.8103,2006-12-29T00:00:00Z,2994974,107,4295888762,,Core Value
5961,CATJ.J,1.5752,2006-12-29T00:00:00Z,2634947,107,48471683297,,Index
5962,CATJ.J,1.2685,2006-12-29T00:00:00Z,2655117,107,48471687777,,Specialty
5963,CATJ.J,1.2247,2006-12-29T00:00:00Z,2132888,113,5000750920,,Yield
5964,CATJ.J,0.5885,2006-12-29T00:00:00Z,2664357,113,5055413045,,Aggres. Gr.
5965,CATJ.J,0.5334,2006-12-29T00:00:00Z,2916078,113,5055419686,,Index
5966,CATJ.J,0.4042,2006-06-30T00:00:00Z,2529158,107,5001196565,,Specialty
5967,CATJ.J,0.3537,2006-12-29T00:00:00Z,2669904,,4295889079,,Core Value
5968,CATJ.J,0.2948,2006-12-29T00:00:00Z,4190656,,48471689327,,Core Value
5969,CATJ.J,0.0,2005-12-30T00:00:00Z,3675726,,5043420284,,International
5970,CATJ.J,0.0,2006-12-29T00:00:00Z,3353971,,5035511837,,International
5971,CATJ.J,0.0,2005-12-31T00:00:00Z,2399161,,5000313307,,Core Value
5972,CATJ.J,,,5246835,,,,Growth
5973,CATJ.J,,,4940553,,,,Specialty
5974,CATJ.J,,,3247902,,,,Specialty
5975,CATJ.J,,,2659616,,,,Specialty
5976,CATJ.J,,,2637859,301,,,
5977,CATJ.J,,,,301,,,
5978,CATJ.J,,,,107,,,
5979,CATJ.J,,,,301,,,
5980,CATJ.J,,,,301,,,
5981,CATJ.J,,,,301,,,
5982,CATJ.J,,,,107,,,
5983,CATJ.J,,,,113,,,
5984,CATJ.J,,,,113,,,
5985,CATJ.J,,,,301,,,
5986,CATJ.J,,,,110,,,
5987,CATJ.J,,,,107,,,
5988,CATJ.J,,,,113,,,
5989,CATJ.J,,,,301,,,
5990,CATJ.J,,,,107,,,
5991,CATJ.J,,,,301,,,
5992,CATJ.J,,,,113,,,
5993,CATJ.J,,,,107,,,
5994,CATJ.J,,,,107,,,
5995,CATJ.J,,,,107,,,
5996,CATJ.J,,,,107,,,
5997,CATJ.J,,,,107,,,
5998,CATJ.J,,,,301,,,
5999,CATJ.J,,,,302,,,
6000,CATJ.J,,,,301,,,
6001,CATJ.J,,,,113,,,
6002,CATJ.J,,,,113,,,
6003,CATJ.J,,,,113,,,
6004,CATJ.J,,,,113,,,
6005,CATJ.J,,,,113,,,
6006,CATJ.J,,,,,,,
6007,CATJ.J,,,,,,,
6008,CATJ.J,,,,,,,
6009,CATJ.J,,,,,,,
6010,CATJ.J,,,,,,,
6011,CATJ.J,,,,,,,
6012,CATJ.J,,,,,,,
6013,CATJ.J,,,,,,,
6014,CATJ.J,,,,,,,
6015,CRWN.NR,,,,,,Kenya,
6016,CBZ.ZI,,,,,,Zimbabwe,
6017,SBIC.NR,,,,,,South Africa,
6018,CFAO.GH,,,,,,Japan,
6019,CFI.ZI,,,,,,Zimbabwe,
6020,CGRJ.J,,,,113,,South Africa,Specialty
6021,CGRJ.J,,,,,,,
6022,CHAMPIO.LG,,,,,,Netherlands,
6023,CHELLAR.LG,,,,,,Nigeria,
6024,CHO.BT,,,,,,Botswana,
6025,LACZ.ZI,,,,,,Switzerland,
6026,CKSJ.J,5.6699,2007-03-30T00:00:00Z,5272013,302,48471683409,South Africa,
6027,CKSJ.J,4.0763,2007-03-30T00:00:00Z,2132888,107,5000750920,,
6028,CKSJ.J,2.02,2007-03-30T00:00:00Z,3285864,303,,,
6029,CKSJ.J,2.02,2007-03-30T00:00:00Z,2665388,301,48471687571,,
6030,CKSJ.J,1.92,2007-03-30T00:00:00Z,2633728,301,5043445941,,
6031,CKSJ.J,1.76,2007-03-30T00:00:00Z,2658597,301,5055374561,,
6032,CKSJ.J,1.62,2007-03-30T00:00:00Z,2665392,301,,,
6033,CKSJ.J,1.62,2007-03-30T00:00:00Z,3285866,303,,,
6034,CKSJ.J,1.62,2007-03-30T00:00:00Z,3285865,303,,,
6035,CKSJ.J,1.59,2007-03-30T00:00:00Z,3285869,303,,,
6036,CKSJ.J,1.46,2007-03-30T00:00:00Z,3251438,303,,,
6037,CKSJ.J,1.46,2007-03-30T00:00:00Z,3251437,303,,,
6038,CKSJ.J,1.21,2007-03-30T00:00:00Z,3389676,303,,,
6039,CKSJ.J,1.2,2007-03-30T00:00:00Z,2657792,301,,,
6040,CKSJ.J,1.15,2007-03-30T00:00:00Z,3681977,303,,,
6041,CKSJ.J,1.08,2007-03-30T00:00:00Z,3681903,303,,,
6042,CKSJ.J,0.89,2007-03-30T00:00:00Z,3285873,303,,,
6043,CKSJ.J,0.83,2007-03-30T00:00:00Z,3220422,303,,,
6044,CKSJ.J,0.65,2007-03-30T00:00:00Z,2666946,301,,,
6045,CKSJ.J,0.6,2007-03-30T00:00:00Z,4145613,301,,,
6046,CKSJ.J,0.57,2007-03-30T00:00:00Z,3277642,303,,,
6047,CKSJ.J,0.54,2007-03-30T00:00:00Z,3368738,301,48471688222,,
6048,CKSJ.J,0.54,2007-03-30T00:00:00Z,3368655,301,48471688206,,
6049,CKSJ.J,0.54,2007-03-30T00:00:00Z,3794077,301,48471683494,,
6050,CKSJ.J,0.0,2006-03-31T00:00:00Z,3681978,303,,,
6051,CKSJ.J,0.0,2006-12-29T00:00:00Z,3396460,303,,,
